,issuekey,storypoints,context
11,108639963,1,order base service please complete template well make sure check issue raise avoid duplication for section add screenshot link help visual learner understand problem well take extra minute great help folk problem the create order api support multiple order operation create subscription add product subscription renew subscription each operation separate service module the purpose base class contain share logic operation proposal consult applications team zuora business logic involve create module app service the module hold order operation define baseservice module service inherit baseservice implementation code time add logic introduce order operation
12,108637489,2,order action service create subscription please complete template well make sure check issue raise avoid duplication for section add screenshot link help visual learner understand problem well take extra minute great help folk problem the create order api support multiple order action create subscription add product subscription renew subscription for sake issue focus order action create subscription the create order api subscription array responsible determine action need perform order the subscription array collection orderaction object an orderaction object array action we need dedicated service type action responsible construct orderaction object service createsubscription renewsubscription in issue create service createsubscription type somewhat analogous subscribeservice proposal consult applications team zuora business logic involve create module app service this module service order operation the purpose service process return orderaction object create order api create service createsubscription module define the service implement follow create inherit this base service utility create order action service refactor common code base class define execute method accept param the execute method construct orderaction object create new subscription parameter object key triggerdate define follow date contracteffective current date serviceactivation current date customeracceptance not present exist payload we probably use current date refer example object construction term subscriptionnumber subscribetorateplan refer example note refer subscribeservice determine value set currently detail summary example return json type createsubscription triggerdate contracteffective triggerdate today serviceactivation triggerdate today customeracceptance triggerdate today createsubscription term initialterm startdate today period periodtype month termtype termed renewalsette renewalterm period periodtype month subscribetorateplan productrateplanid productrpid result the service create orderaction payload require create subscription orders api next step how measure success
13,108600336,3,make sure unleash error bring application problem see context part proposal make sure unleash sort cache allow avoid downtime event communication we question user unleash give problem explore option result avoid downtime customersdot feature flag system
14,108528662,3,determine ramp i d zuora subscription background in thread discuss good way retrieve ramp i d subscription zuora rest api we mainly need ramp i d way determine subscription ramp enable as find zuora ramp i d available subscription relate api endpoint mention thread it miss follow endpoint notably the endpoint determine schema zuora resource for subscription relate ramp include result the object subscription id endpoint cdot frequently retrieve datum particular subscription it key endpoint utilize gem library cdot use interface zuora no ramp information return api response the action query endpoint cdot filtering require list active subscription give account d construct query reference ramp d lead error like ramp datum available we engage zuora support add datum endpoint zuora response note we plan add ramp id get subscription api target sprint complete may available production approx week note api reference early mark get subscription api we plan enhance api you use get subscription key instead my comment show speak problematic this little disappointing it nice ramp d add endpoint support ironbank gem cdot we write custom code use endpoint ramp d point different mention available use in issue let continue thread start determine good path forward determine subscription ramp enable i break issue focus topic allow close issue long relevant proposal mark q jessica i meet agree plan determine ramp id subscription for issue pursue short term solution api endpoint ramp id subscription long term solution replace ramp d zuora update endpoint late june we open new issue long term solution
15,108475574,2,rename external d source field order subscription problem as describe need modify param zuora custom field relate external order i d external order source it turn order arrow close know subscription order this issue cover update marketplace api ironbank schema file reference zuora custom field i engage ent apps add new custom field begin update ironbank schema file proposal x update ironbank schema file sandbox staging remove field add field x update marketplace api endpoint reference new field x once schema update notify ent apps legacy custom field remove api sandbox central sandbox notified
16,108454361,1,remove orders api use problem as describe race condition license notification deliver customer super sonic aware flag set cloudactivation this address additional code app worker something similar happen release strict cloud license scl when renew scl flag set race condition lead send wrong email unify email instead cloud activation email this fix approach to ensure race condition happen subscription scl release super sonics release date instead fix however cdot transition fully orders api long need extra code action associate order yield subscription version amend api lead multiple amendment subscription version the race condition issue orders proposal remove additional code introduce introduce in app worker method remove as method subscription model this work customersdot transition zuora orders api epic currently plan
17,108444981,1,update new logo please complete template well make sure check issue raise avoid duplication for section add screenshot link help visual learner understand problem well take extra minute great help folk problem new gitlab logo update customersdot portal however miss update app view devise session template step reproduce create find user gitlab link account customer dot navigate oss observe logo button continue account old logo proposal update new logo mention template also check logo update miss place customersdot consult applications team zuora business logic involve result new logo visible app view devise session template next step how measure success
18,108399802,2,create ironbank order api client please complete template well make sure check issue raise avoid duplication for section add screenshot link help visual learner understand problem well take extra minute great help folk problem as plan upgrade orders api need way cdot able create order zuora the recommend way create order invoke zuora create order api the ironbank gem use interact zuora support order object related action please note ironbank resource exist cdot although ironbank define action subscribe amend action soon go deprecate we avoid create action class some common behavior base class proposal consult applications team zuora business logic involve create client order implement create method accept parameter define create order zuora create order api multitude purpose create subscription ramp deal add product subscription renew cancel subscription instead support use case initial iteration iterate start bare minimum functionality create subscription create subscription orders api require follow parameter name type description required string date the date order sign string accountnumber array object each item include set order action apply base subscription object processingoptionsorder invoice payment detail summary example request json orderdate today existingaccountnumber accountnum subscription orderaction type createsubscription triggerdate contracteffective triggerdate today serviceactivation triggerdate today customeracceptance triggerdate today createsubscription term initialterm startdate today period periodtype month termtype termed renewalsette renewalterm period periodtype month subscribetorateplan productrateplanid productrpid processingoption runbille false collectpayment false technical implementation create client module lib zuora implement orders class client module create inherit base class incorporate common feature base class define create method it invoke orders api parameter require create subscription orderdate orderdate existingaccountnumber existingaccountnumber subscription subscription processingoption processingoption define method parameter mention pt subscription return subscription object alternatively consider implement dynamic method instead define ref subscribe action result successfully create order zuora next step how measure success
19,108335586,2,configure bundle ci disallow change this action this project use bundle bundle install ci per advisory use frozen deployment option defense depth mitigate supply chain attack most project currently use frozen deployment option more background see use bundler mode ci deploy bundler team recommend guarantee application silently switch version create exploit note deployment option install gem vendor want so frozen usually small change note the flag deprecate rely remember bundler invocation bundler long future version instead use bundle config set frozen true stop flag
20,108276295,1,update renewal link gitlab community program subscription the renewal link group billing page community program subscription need update redirect community program renewal flow the namespace renewal link currently redirect this redirect instead
21,108276292,1,mark coupon code redeem new cp subscription purchase renewal bug summary change namespace community subscription log error message the coupon code check unable mark redeem this happen new community program subscription renewal need coupon code change namespace addon purchase sentry issue step reproduce change link namespace exist community program subscription seat use purchase addon check log locally slack staging mention error message what current bug behavior an attempt mark coupon code what expect correct behavior we mark coupon redeem change namespace relevant log screenshot sentry issue bug fix proposal add renew check call
22,108213948,3,frontend validation emoji customer info registration problem customer able set emoji name customersdot account when try subscription purchase detail customer record customersdot app this result follow error zuora ruby body fail unknown error img step reproduce create new account gitlab navigate customersdot select sign gitlab fill detail register customer dot account add emoji create group gitlab navigate bill select plan fill detail submit purchase there message img workaround once emoji remove customersdot account purchase complete successfully proposal for registration form sufficient use state invalid feedback prop form group example the field validate presence emoji city company description mr promote emoji regex npm dependency gitlab org customer gitlab add validation customer registration form gitlab org customer gitlab validate customer registration form company address field gitlab org customer gitlab
23,108136139,2,flaky test problem this spec introduce start fail bit coincidence rspec feature upgrade subscription disabled ultimate plan select behave like app eoa banner alert free upgrade example failure proposal perhaps investigation guidance term resolve flake result next step how measure success
24,108089750,1,follow add mailer offline cloud license the follow discussion address start discussion comment we want update later usage email refer gitlab version later consistent style guide
25,108045994,2,add marketplace api cdot openapi doc as suggest be documentation api endpoint disty i refer i aware documentation exist perhaps add openapi doc cdot disclaimer complete list endpoint right there information update doc how measure success
26,107899303,2,roll title suggestion feature flag enable description feature summary short description feature link relevant issue this issue rollout static zuora component customersdot production currently feature flag owners team most appropriate slack channel reach good individual reach pm the rollout plan partial rollout specific customer customersdot unleash rollout customersdot certain period how long percentage rollout customersdot rollout feature soon ready which dashboard relevant sentry error report useful review expectation what expect happen the payment form cdot use new zuora component functionally behave old implementation happy path the difference error cause iframe render what happen go wrong all cdot payment page impact user prevent make payment renewing etc the iframe potentially load what monitor detect problem which dashboard relevant rollout step rollout non production environment ensure feature mr deploy non production environment customer staging consider announce flag enable potentially impact group enable feature globally non production environment apply appropriate environment customer staging customer development verify feature work expect post qa result issue preferable preparation production rollout ensure feature mr deploy production check feature flag change need accompany change management issue cross link issue ensure representative fulfillment available hour feature flag update production if different developer cover exception need inform fulfillment team ensure documentation update announce feature link estimate time enable production applicable if feature impact user experience notify potentially com team channel guidance necessary dev doc global rollout customersdot production confirm feature flag enable staging incident roll feature target testing user applicable if applicable incrementally roll feature verify change desire outcome limited rollout enable feature globally production enable feature globally production environment announce feature link feature globally enable wait day verification term release feature after feature deem stable clean soon possible permanently enable feature reduce complexity codebase the checklist help stakeholder track feature flag status create merge request remove feature flag feature flag remove reference feature flag codebase ensure cleanup mr deploy staging production disable feature flag customersdot dashboard ensure production environment work expect remove unleash feature flag customersdot dashboard close rollout issue rollback step this feature disable perform follow action disable unleash flag feature flag to the feature flag edit page
27,110296543,2,saas add message user overage process renewal flow problem solve saas customer surprise take guard quarterly subscription reconciliation because self service saas customer historically charge true up qsr process fact pay overage totally new see ticket customer intend user this issue saas customer group owners renew subscription self service renewal flow see exactly use case solve epic description proposal when user renew gitlab sure aware overage process show message customer self service renewal flow notify overage process purchase design reuse renewal flow link how billing work share
28,107885691,5,remove customer dependency subscription model problem the subscription model wrapper model a customer object require instantiate subscription object definition in place relate model customer object way reference there exception rule we see dependence customer record problematic we look remove dependency subscription help simplify logic model hopefully resolve datum inconsistency problem proposal remove customer dependency initialize subscription object
29,107866722,1,customersdot use new logo headerbar rest interface the new logo roll header bar sign button ui also update favicon
30,107362867,2,rename problem currently method override method find late old version early term start date find version current version this semantic difference cause confusion source future bug proposal we rename comprehensive result no behavior change refactoring
31,107355608,1,update text summary invalid seat number the follow discussion address start discussion comment question non blocking ux should remove text price purchase summary user invalid input otherwise show specific seat number necessarily relate user type proposal remove text entirely seat count invalid number
32,107138870,2,maintenance mode quiet sidekiq queue problem solve proposal when maintenance mode sidekiq queue able receive job while unlikely happen customersdot app enqueue new job maintenance mode good practice quiet sidekiq queue queue have maintenance mode reaccept new job maintenance mode the queue queue quiet tightly couple app maintenance mode check zuora health periodically get app maintenance mode depend zuora health state
33,107050151,3,admin api token rotation a new admin token generate we need x update secret new value ansible old token expire april preferably couple week buffer x create new issue date time period month new token expire x create new slack reminder link issue trigger date trigger multiple time x update doc detail process x handoff process platform
34,107013125,2,remove subscription field manually create license form problem when manually create license admin area customersdot field subscription id these field optional create legacy license hence backend logic check subscription exist zuora work field field fill when subscription fill wrong subscription version link license whereas fill subscription id result link correct subscription version link license gather feedback support comment show access sfdc zuora access subscription id and give information ask subscription id form obsolete subscription id sufficient proposal remove subscription field form manually create license the information pull subscription find id automatically set license create result remove obsolete field ensure correct subscription version link create license
35,106999089,1,only allow eligible community program subscription renewal add restriction allow eligible community program plan list renew attempt renew community program plan url community access renewal landing page community program renew redirect home page
36,109058282,5,up minute license utilization datum sync salesforce problem statement the current license utilization salesforce app wonderful improvement however problem infrequently update problem sufficient quote customer require system accurate update datum monthly trend datum problem monthly frequent build trendline process lack predictability problem guidance customer renewal trendline desire outcome a world sale rep system flow review list account upcoming renewal customer check in license utilization customer subscription purchase license well inform serve intention include well quote cash process license utilization visibility efficient rep flow user story as rep i want know quote customer current renewal this mean i need trendline forecast usage day i want month month trend more especially large slow entity as rep i want daily weekly trend customer deployment license go flat if as fulfillment i want established sla long take customer send datum appear salesforce rep as sa tam sdr renewal rep i visibility daily weekly cloud license license utilization datum track support customer monitor license deploy bonus as rep support i visibility license deploy utilization active user log recently we include number active user day i contrast compare license deploy active use proposal the propose initial iteration work reference current code populate license utilization app sfdc click with prep select distinct as as as as as as case when in then else end as as from and null and production group order desc select prep where license app hb page
37,106856921,2,use hpm action adjust height the follow discussion address start discussion question non blocking possible leverage iframe action example edit follow
38,106795040,1,evaluate zuora env variable iron bank config please complete template well make sure check issue raise avoid duplication for section add screenshot link help visual learner understand problem well take extra minute great help folk problem when export schema zuora particular environment command rely presence zuora env variable iron bank config the config check secret proposal consult applications team zuora business logic involve check presence zuora env variable iron bank config default secret result zuora environment specific operation export schema require resetting secret
39,106757983,3,configure customersdot password requirement customer problem right minimum password length requirement fairly basic proposal we follow configure customersdot gitlab
40,106576015,1,always validate presence create license manually the follow discussion address start discussion comment question now validation move service manage license creation i wonder make sense validate presence offline legacy i know plenty legacy license talk make sure new license expiration go forward proposal always validate presence create license manually
41,106538039,3,renew subscription receive correct license notification problem as describe slack thread customer recently renew subscription receive license notification activation code expect instead customer receive legacy license email here original question pose slack it customer receive legacy email activation new scl iteration email cloud license activation code legacy license do know trigger legacy email license file cloud activation code zuora customer account zuora subscription on customer account page zuora callout send pdt relate renewal i find follow statement log adjust remove customer point problem class zuoracallbackworker info send license notification renewal opportunity class zuoracallbackworker info successfully update super sonics aware field subscription renewal renewal opportunity it look like license notification send update field cloudactivation if case legacy license email send super sonic aware field set the fix simple reorder logic cdot this likely race condition problem super sonic aware field update process renewal amendment callout license notification send process amendment callout callout active subscription case removeproduct amendment it look like super sonic aware field happen update fraction second late license notification the good news fully embrace zuora orders possibility process callout action order race condition i think need change callout code ensure ss aware field update early in meantime need rethink ss aware set right set field process renewal amendment need assume amendment wo process order proposal customersdot check subscription renew x date pick date fall update field process callout renewal amendment case this way sure date deliver license
42,106496431,1,incorrect term date show community program subscription renewal summary subscription renewal term show today date plus year new term period it instead subscription current term end date year term end date both saas sm renewal affect example sm renewal step reproduce step setup community program subscription renewal visit what current bug behavior renewal term show today date year what expect correct behavior renewal term subscription current term end date year term end date implementation note we use helper renewal period wire use component
43,106286236,3,create plan upgrade orders api create issue summary we need identify code utilize subscribe amend api create plan orders api documentation zuora follow documentation guide client migration subscribe amend api orders api additional documentation find proposal consult applications team zuora business logic involve result all issue create add epic development we able estimate long work inform progress complete project matterhorn next step how measure success
44,106270766,1,update method differentiate midterm renewal upgrade description for mr introduce new method rename we check order belong saas ee provide plan renewal if order belong saas plan call order belong sm during midterm upgrade depend saas sm order call respectively proposal we update name update well nomenclature
45,106225780,3,ci rspec job consistently fail payment method relate error problem our ci pipeline rspec job consistently start fail payment method relate error this prevent merge merge request send merge request review error pipeline detail purchase new cloud subscription payment method successfully purchase subscription failure error object paymentmethod object body date future date factory z block level require factory z block level require factory block level require feature block level require feature block level require payment methods payment method remove payment method failure error object paymentmethod object body date future date factory z block level require factory z block level require factory block level require feature block level require feature block level require purchase new ee subscriptions payment method exist successfully purchase ee subscription failure error object paymentmethod object body date future date factory z block level require factory z block level require factory block level require feature block level require feature block level require example failure pende fail example rspec feature purchase new cloud subscription payment method successfully purchase subscription rspec feature payment methods payment method remove payment method rspec feature purchase new ee subscriptions payment method exist successfully purchase ee subscription note this issue create investigation happen slack thread proposal investigate root cause work fix result fix ci pipeline unblock merge request merge merge request general next step investigate failure how measure success green pipeline result rspec job
46,106142354,3,createaccountworker retry sfdc credential wrong please complete template well make sure check issue raise avoid duplication for section add screenshot link help visual learner understand problem well take extra minute great help folk problem while check log notice retry job fail production outdated credential all worker enqueue window encounter authentication failure fail attempt create account object new customer we error handle code error rescue worker match rescuable code raise retry later we error log job ideally job retry sidekiq way retrie opportunity creation account create integration user credential update production why createopportunityworker retry error when error execution case invalid grant error raise since contain error see retryable on hand error raise worker salesforce see retryable proposal consult applications team zuora business logic involve surface error rescue service like createsalesforceaccountservice createsalesforceaccountwithplaceholderemailservice response hash if send error message error rescue success pass information error message example this insight actual error happen allow check message list rescuable code pushpin even want retry issue use information encounter rescuable error inside service with current way raise pass message match error code result next step how measure success
