,issuekey,storypoints,context
98,6940923,4,change service unit name service assembly deployment as user i choose su present inside sa deploy i want different name setup inside zip i able choose i want customize name input case careful order element guarantee accord xml spec find way know pertain su
99,6940717,1,change service assembly deployment as user i choose sa deploy i want different setup inside zip i able choose i want customize input case
100,6940710,1,change share library version deployment as user i choose version sl deploy i want different version setup inside zip i able choose i want customize version input case
101,6903480,1,clear upload component upload from container upload upload component reset initial state upload
102,6203933,2,backend fail retrieve install parameter uninstall error petalsadmin line npe install component start stop uninstall backend fail
104,6167414,3,display error separated modal petal error verbose ui organized display we consider display logo small text invite user click button want complete log also log display nearly screen well visibility
107,5799639,3,ui choose sl component deployment for read sls jbi component share library list zip sl zip container way prevent deployment override sl container choose override add deploy component post body contain json body omit wo overridden new omit sl wo overridden overridden sharedlibrarie slname version
108,5678789,1,follow frontend improve multiple view the follow discussion address start discussion comment create share component draw lead time open new issue
109,5659124,2,handle workspace little bit different relate
110,5552472,5,manage workspace user admin as application admin i want able manage user exist workspace see
111,5552430,5,manage application user admin as admin i want able add remove user application
113,5551419,3,undeploy shared library as user i want able undeploy share library task
114,5551329,4,deploy shared libraries as user i want able deploy share library container task
115,5550593,1,choose share library component deployment as user i deploy component i want choose sl component i able choose i want customize sl component configuration zip list show i select i want need work
116,5549858,3,in tree sa sl component category bus container component comp su comp sa sa sa sl sl
118,5497064,4,do fail incorrect url currently user try access url exist application simply fail reload we redirect user workspace instead later handle
120,5439566,5,make backend rely possible container instead db related rewrite mutation command backend act work directly container instead db the db store view current state system input mutation note event source way architecture thing ultimately want remove db related code workspace actor populate db base event happen
122,5439379,2,do red warning field pristine in form simply move field field mark red pristine for example workspace dialog field red soon un select
124,5439349,1,change component deployment as user i choose component deploy i want different setup inside zip i able choose i want customize input case
126,5198623,1,return bad request deploy component su fail see implement handle error frontend need
127,5178595,4,ui sa lifecycle management once close the sa operation tab lifecycle operation su mention affect sus the su operation tab lifecycle operation su sa mention affect sa message link sa say change state user change sa state the sse event take account maybe remove
128,5178538,5,ui introduce service assemblies show service assembly tree container su component exactly component su visible sa exactly sa the sa overview list sus possibility click overview the su overview click tree node component sa link sa link component
129,5178504,3,api sa deployment after introduce post id serviceassemblie deploy sa event sse this maybe mean event remove
130,5178484,3,api sa lifecycle management after introduce put id serviceassemblie id change state event sse we remove put id serviceunits id change state this maybe mean event remove maybe
131,5178456,4,api introduce service assemblies backend introduce get id read operation serviceassemblie field id response serviceassemblie field sse event serviceassembly field su response for need add migration db step create exist sus corresponding sa state change url datatype frontend continue work change state su change state sa
132,5164137,3,sa multi su as user i want deploy sa container see tree container manage lifecycle see sus overview go sa su i want able deploy su component sa mono su visible
133,5164116,2,move lifecycle management component operation tab add button state lifecycle management
134,5125632,4,show error case deploy lifecycle problem sus components when lifecyle operation invoke error come backend this error show page
135,5125611,4,container overview nice schema as user i click container i like kind schema summarise state container idea heatmap element component size number service deploy colour shade red green base start move
136,5125595,5,bus overview nice schema as user i click bus i want overview follow element later container and i want nice schema click container example
137,5125461,3,event sse redirect people initiate action currently receive event sse new deploy component su unload artefact delete bus etc everybody get redirect newly deploy component su but i initiator action i want the solution differentiate direct result action success http indirect result action receival event sse
139,4894081,2,when clear form import bus clean error i import fail so far good error display then i clean error
140,4878913,2,open container content page interfere workspace change if click container bus try change workspace follow error happen error error uncaught promise typeerror can read property container undefined typeerror can read property container undefined most certainly close workspace remove need container content page good completely avoid situation close workspace url change
142,4749758,2,http import error show late open import form if import bus quickly shift bus progress http error show form
144,4699345,4,make test backend work relate
145,4650512,1,use material button sus component lifecycle management see
146,4650061,1,transaction error status work in backend workspaceactor prefer throw exception instead return status sure thing roll case need
147,4649497,1,unreachable container show container overview currently reachable container list unreachable one important one administration point view
148,4596003,2,component lifecycle management api see we handle case deploy sus component unload
149,4595998,2,component lifecycle management ui see it put wid component compid body state start note possible transition and unload sus deploy note conflict status code return transition valid so way directly shutdown load state state component you event sse type contain like d state start
150,4595947,3,su lifecycle management ui see it put wid serviceunit suid body state start note possible transition note conflict status code return transition valid so way directly shutdown state state su you event sse type contain like d state start
151,4595825,1,rename release artifact nice ci for example name cockpit instead artifact
152,4575373,2,rework window workspace list custom md dialog add select workspace count workspace list add different icon workspace add spinner near label workspace fetch workspace list clear input value submit
153,4551454,2,bus import redirect page when bus import stay page import button
