,issuekey,storypoints,context
60,86543747,1,switch ordering wait student list student wait long list oppose list rationale we hope help ensure volunteer pick old request it minimize case volunteer select wrong student new student request right click push list tasks x code review x stage smoke test x merge main x deploy prod x prod smoke test smoke test x student volunteer login x student volunteer join session x student volunteer use whiteboard chat session x volunteer dashboard show student sort wait time decrease
61,86541904,1,explore miss secondary text issue investigation job tasks x document finding
62,86467114,1,click refresh actually refreshing the click operator click refresh version change go need add
63,86467064,1,frontend sentry send staging need fix frontend sentry configure environment send staging production
65,85976765,0,spike db datum composition vs app datum composition take aggregation pipeline lookup unroll thousand record translate aggregation typescript execution collection parse separate query collection parse group compare time post table
66,85975200,3,bootstrap component get storybook instal application get component create header example story test exemplar we need header component encapsulate styling outside global css unit test storyshot test write wiki doc basic storybook stuff
67,85974982,1,make cacherepo use job endpoint volunteer availability heat map make new repo class interact redis store retrieve volunteer availability heat map object basically wrapper getter setter redis values receive generic provide stringify method x code review x merge main
68,85974668,1,write api contract volunteer availability heat map write swagger document api contract datum send request fill volunteer availability heat map request datum response datum fill table present frontend
69,85974589,5,frontend component view volunteer availability heat map modify schedule view alarm icon design issue create grid cell grid component storybook represent schedule grid state select waittime etc grid cell grid component unit test add network service datum refactor schedule view hydrate datum design story final mockup design
70,85974577,2,endpoint retrieve wait time volunteer availability heat map create new stat router host endpoint user stat new sessionservice function retrieve cache datum return datum map frontend display available log volunteer require new middleware volunteer tasks x code review x stage smoke test merge main deploy prod prod smoke test smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session new endpoint work
71,85974569,2,job compute wait time volunteer availabililty heat map execute weekly update et mondays look wait time mon sun prior week put value redis key allsubjectswaittimes json stringifie data map datum retrieve subject fill frontend job execute immediately maybe manually deploy thing populate right bat call function write task code review x stage smoke test merge main deploy prod add cron job initialization prod smoke test smoke test x student volunteer login x student volunteer join session x student volunteer use whiteboard chat session x make sure heatmap actually populate correctly
72,85761891,5,implement redi pub sub whiteboard socket server acceptance criteria whiteboard communication work multiple instance app by redi pub sub communicate websocket message instance testing note can test locally spin version dev server different port increase instance count staging ensure high probability landing different server test instance sure scenario continue function task pass code review deploy staging validate merge main deploy production
74,85207121,5,update telecom report accurate new spec acceptance criterion report column name firstname lastname correctly capitalize email event d date volunteer max row date hour credit sum certification hour hour quiz pass give date tutor hour total tutoring time give date round min increment decimal format eg hour min elapse availability hour ratio elapse availability hour but only day tutoring session hour overlap time tutor frontend generate volunteer partner report button change generate telecom partner report tasks x pass code review x deploy staging validate x merge main x deploy production
75,85195594,3,job catch log error internally make difficult track fail we job bubble error queue execute job job consistent mechanism log error state this help easily detect monitor job performance x deploy staging check log job run x merge x make port authority mr main commit sha x deploy production x set newrelic alert job
76,85136016,5,unmatched session auto end minute problem student modal wait minute have trouble match session after minute modal say unable match session at moment modal show session auto ended however currently unmatched session last long minute mark desire outcome ensure modal show minute mark unmatched session the session auto end minute mark
77,85135892,5,sendgrid volunteer contact list segment inaccurate the total number contact volunteer sendgrid match total number volunteer platform the segment list subscribed volunteer newsletter subscribed volunteer contact list volunteer accurately align total number expect volunteer match segment filter desire outcome the volunteer contact list correct total number volunteer platform the subscribed volunteers segment correct total number volunteer give filter reproducible mongodb
78,85138924,2,minor change contact form purpose reduce duplicate submission reduce other category submission vision outcome add new dropdown choice list call general question change feedback general feedback replace contact form page header help text screenshot simple text message say thank contact we soon possible user submit form prevent multiple submission tasks x pass code review x deploy staging test x deploy production
79,85138130,5,store contact form submission db purpose to help well monitor trend contact form submission possible export excel submission specific time range vision outcome the object collection contain createdat user d user user partner org exist user email user type student volunteer user ban status true false topic submission text submission we new dashboard retool let track contact form submission specific time frame breakdown topic come student vs volunteer table download excel datum
80,80967023,1,remove compatibility server after client upgrade release prod wait day change server setting const io false task smoke test dashboard work specifically wait session queue volunteer join session chat work end session end session user end student volunteer
81,80966957,1,upgrade client update client library test deployment server task smoke test dashboard work specifically wait session queue volunteer join session chat work end session end session user end student volunteer
82,80966316,5,upgrade server we set allow origin we enable cookie middleware expect fire need explicitly add namespace redi need upgrade join leave callback remove code listen manager event open error close etc need move need sure object ids room name change string switch msgpack parser remove set const io true false default set maxhttpbuffersize large value control socket connection whiteboard task smoke test dashboard work specifically wait session queue volunteer join session chat work end session end session user end student volunteer
83,80828077,0,devise referral uri parameter we need determine uri assistment send referral parameter get request parameter query parameter need able transition url session log student need able transition sign session parameter student visit log
84,102224000,1,frontend favorited volunteer list student coach page update student profile view display favorited volunteer create new link sidebar coach page add new route render coach page view create small favoritedvolunteer card component expect volunteer d number past session student include toggle favorite call post student favorite volunteer retrieve paginate list favorited volunteer get student favorite volunteer coach view instantiate card component favorited volunteer volunteer unfavorite list do not update student leave view refreshe opportunity favorite see student profile note you need add subject total session student tutor task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session x coach page favorite list render x list pagination work x unfavorite volunteer change list refresh
85,102223978,3,frontend component toggle volunteer favorite status create component favorite volunteer component boolean prop toggle render heart view component different style state boolean prop toggle encapsulate logic move new ticket click open modal confirm user want favorite unfavorite volunteer hit post student favorite volunteer toggle volunteer favorite status backend error pop error modal error student max favorite include modal task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session
86,102223946,1,backend endpoint check volunteer favorite retrieve list favorited volunteer create endpoint check current student favorite volunteer get student remaining favorite volunteer parse student d request authenticate user return integer counting number favorite slot available create endpoint check provide volunteer id favorite current student get student favorite parse student d request authenticate user prevent possible abuse return boolean indicating volunteer currently favorite create endpoint retrieve paginate list favorited volunteer give student get student favorite volunteer pagination page number query param parse student d request authenticate user prevent possible abuse handler function paginate list favorited volunteer find total number session student volunteer sort list recency student session volunteer return like typescript type favoritevolunteer d objectid firstname string numsessions number type favoritevolunteersresponsetype body favoritevolunteer islastpage boolean tasks x update swagger doc code review x stage smoke test merge main deploy prod smoke test x student volunteer login x student volunteer join session x student volunteer use whiteboard chat session
87,102223930,2,backend endpoint update volunteer favorite status create endpoint update volunteer student set favorited volunteer post student favorite volunteer volunteerid payload include favorited boolean optional session d parse student d request authenticate user prevent possible abuse student volunteer favorite return error code message successful return boolean indicating volunteer currently favorite record user action student d volunteer d optional session have status change task code review stage smoke test update swagger doc merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session hit endpoint log student update volunteer status user action record favorite unfavorite
88,102223880,1,database favorite volunteer datum model add table schema sql create table uuid not null uuid not null timestamp time zone not null timestamp time zone not null alter table only add constraint foreign key reference add constraint foreign key references task code review stage schema update merge main prod schema update
89,102174809,3,frontend session recap view create new networkservice call api recap create new view sessionrecapview src view session recap page call new networkservice previous bullet point this view consist user information chat component use admin chat abstract session recap admin page doc editor component conditionally render base type session update current doceditor component prop trigger read view do emit socket event toolbar read view whiteboard component conditionally render base type session include new favorite volunteer component create session recap view student create new path recap src render sessionrecapview design whiteboard doc editor follow rest design follow web mobile web responsive version web task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session student recap view match design spec
90,102174774,2,backend session recap endpoint mock query create new mock query getsessionrecap server model sessions query respective file postgres query hold return projection session getsessionhistory quilldoc subject createdat timetutore volunteerfirstname volunteerid isfavorite studentfirstname studentid d quilldoc create new endpoint get api recap getsessionrecap fetch whiteboard session subject require create postgres query write test add seed datum able quickly test feature future testing purpose note once postgres migration complete mock getsessionrecap query replace actual postgres query task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session hit endpoint postman return mock query result
91,102174753,1,frontend session history view create networkservice server endpoint api session history it query param page create sessionhistoryview src view hold paginated list session it networkservice function create previous bullet point it retrieve mock datum create new path history src render sessionhistoryview create linkable component need create new component file render view link session recap page recap session this component require follow info display session subject date time session duration session use timetutore session first partner student view session history page volunteer vice versa include new favorite volunteer component create session history view student design session history task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session
92,102174743,1,frontend session history student sidebar feature flag create feature flag call session history subway repo add session history student sidebar link history should underneath dashboard sidebar wrap session history feature flag add feature flag feature flag store create getter call issessionhistoryactive keep feature flag production see design session history example task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session student session history sidebar
93,102174514,1,backend session history recap postgres query replace getsessionhistory actual postgres query replace getsessionrecap actual postgres query task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session student able retrieve actual session history
94,102174511,3,backend session history endpoint mock query create new mock query getsessionhistory server model sessions query respective file postgres query hold return list user past session remember exclude current session projection subject createdat timetutore volunteerfirstname volunteerid isfavorite studentfirstname studentid d getsessionhistory query user d return limit set support pagination session timetutored create new endpoint get api session history retrieve history session call getsessionhistory expect page number query param this retrieve user id create postgres query test note once postgres migration complete mock getsessionhistory query replace actual postgres query task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session hit endpoint postman return mock query result
95,101602889,2,backend fix broken reference object context issue this line code inside block line useractionctrl dynamically build update object truthy value reference status create db script remove broken reference volunteer tasks x code review x stage smoke test x merge main deploy prod smoke test x student volunteer login x student volunteer join session x student volunteer use whiteboard chat session x volunteer able add delete reference x reference able submit reference form x admin able pende volunteer x admin able approve reject separate approval process step result broken reference volunteer
96,101484700,2,frontend fix close whiteboard socket connect error see context problem make change propose proposal section comment remove remove issessionconnectionalive watcher we need joinsharedsession zwibbler attempt reconnect whiteboard server long stopshare join collaboration server please validate testing behavior if remove simply await joinsharedsession remove doc newdocument tasks x code review x stage smoke test x merge main x deploy prod smoke test x student volunteer login x student volunteer join session x student volunteer use whiteboard chat session
97,101484466,1,fix document editor text issue the document editor text issue race condition redis you finding there currently working draft use redis list discussion finalize redis transaction redis list tasks x code review x stage smoke test x merge main deploy prod smoke test x student volunteer login x student volunteer join session x student volunteer use whiteboard chat session
98,100265209,1,frontend new banner copy condition on frontend copy logic display original banner read instead use mr template reuse exist feature flag gate banner show copy exist banner define ternary banner condition display banner date and feature flag task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session old banner display non partner qualify student new banner display partner school qualify student
99,100265197,1,backend migration script partner school student create backfill script student account check true true pass run processpartnerschoolgatesqualifie student only run script deploy task code review stage smoke test merge main deploy prod run script prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session
100,100265183,2,backend gatesstudyservice partner school add processpartnerschoolgatesqualifie gatesstudyservice listener student create event similar logic exist gate check check grade check school belong custom list google doc parse list form config key add new product flag partnerschoolgatesqualifie set true task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session new student relevant partner school get partner gate flag set true
101,100159230,1,backend add ipwhois api key we add ipwhois api key config long free version we need refactor backend use key refactor necessary frontend call backend task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session ensure eligibility ip check work
102,100039439,3,bug only follow text receive volunteer from academic coach slack addison doherty pm i sure happen recently i texte head text i receive text say student need help task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session
103,99284192,1,backend add partner student help column analytic report verizon the verizon volunteer report new column metric add thing shade yellow essentially sumary total unique verizon student help verizon volunteer per volunteer total session tutoring hour complete verizon student per volunteer total unique verizon student help note care session compute stat match new priority filter volunteer student come org up discretion column new report verizon add exist analytic report if new report add button frontend request generate report task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session admin generate report
104,99284138,3,backend add student volunteer partner org check notifyvolunteer lookup session student partner org school belong verizon sponsor org if change volunteerpriority array priority filter entry reflect student respective affiliation volunteer partner org notify day and high level subject volunteer partner org notify hour and high level subject also set messagetext check volunteer partner org set content reflect volunteer respective affiliation hi volunteername student need help subjectname upchieve task code review x stage smoke test merge main deploy prod smoke test x student volunteer login x student volunteer join session x student volunteer use whiteboard chat session x correct text go x partner volunteer get message only partner student session make check partner org kick custom behavior capable accept different partner org name string easy testing expansion
105,98429812,1,sign up source clean up remove discovery source feature flag dead path remove feature flag discovery source relate dead code path task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session partner open student sign manually approve student sign
106,98429567,2,frontend ask open student appeal partner student discovery source add question open student form signup view add showdiscoverysource check partner student sign view pattern org option check manifest prop gate display student source question hard code question option randomize order question initialization mount definition constant runtime etc send response question registration payload feature flag display question task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session open partner student sign manually approve student sign
107,98429524,1,backend updatestudent registration route accept discoverysource field open student registration route require discoverysource payload save field student document creation feature flag change independent frontend partner student registration route optionally discoverysource payload save field student document iff studentpartnerorg custommanualorg eligibility appeal update relevant route test update swagger doc tasks code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session
108,98429505,1,backend add discoverysource field student model store discoverysource field student document student profile postgre debate map enum question option nullable legacy compatibility no need backfill field optional task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session
109,98277054,1,hotfix gleap load cause session create join rare occasion we have student volunteer fail join session gleap load window catch error potentially happen start session throw alert there refactoring function allow people load join session wo session d gleap task code review stage smoke test merge main deploy prod smoke test student volunteer login student volunteer join session student volunteer use whiteboard chat session
