,issuekey,storypoints,context
16,44633171,1,single util class solid border border currently take lot type add border html border gl border b gl border b solid we add border util class add width style color time they usually solid border similar
17,38376510,1,glbutton icon button add borderless variant we need borderless icon button variant instance action header
18,36482565,2,add click directive throughout gitlab codebase build diff type click handler recommendation multiple maintainer abstract directive component
19,35353115,2,heat map toggle legend you toggle datum point legend chart type but i notice work heat map you toggle group happen we disable toggling feature or sure work proposal ensure toggle heat map legend option correctly toggle content heat map
20,35353050,2,heat map spacing x axis label in design space x axis label legend right look like space container hold legend container hold x axis label space
21,35201188,1,segment control update styling select button the selected button styling segmented control need update match new style display figma gitlab
22,35196572,1,radio checkbox group only allow stacked version in ui kit determine radio checkbox group stack vertically the horizontal version remove gitlab ui option
24,35152277,3,vue directive sanitize html add vue directive v safe html allow sanitize html vue
25,35055290,1,select item recent search populate search input pass historyitem array glfilteredsearch list render item dropdown select item list trigger search however search input field wo populate select item if decide component implementation expose event outside world listen
26,35035949,2,allow colorize token filter it use case colored token status label token inherit color label we need provide way filter create token
27,35009539,3,consider add light weight table component a recent mr clear heavy component gltable btable in short add kb page bundle this doubt bootstrap vue btablelite btablesimple component we consider wrap gitlab ui implementation plan x add tablelite component gitlabui x add tablesimple component gitlabui x update gitlab late gitlabui package x create epic reconsider lightweight table exist gltables gitlab
28,35001386,3,create newcard component this issue capture implementation ui component relate epic component pajamas design system pajamas component card relate issue ux okr improve quality consistency ui pajamas relate discussion context why newcard implementation plan rebase update finish work eg add documentation
29,34909090,1,make glbanner follow design system reveal component expect follow design system glbanner component need update css compatible figma spec
31,34614415,1,change glinfinitescroll display totalitem legend supply this fix underlying cause bug occur rationale glinfinitescroll totalitems prop optional unfortunately component render legend since totalitem default legend case show n item precisely cause bug glinfinitescroll change legend display totalitem supply
32,34229428,3,create component truncating filepath we need component secure truncate filepath intelligently consider following string ee app asset javascript store truncate end ee app asset javascript truncate start store smart truncation ee if truncate end string cut important imformation if truncate start string cut important information the final solution ideal tricky impliment i quick css poc help get start cc relate
33,34113464,1,automatically add appropriate rel attribute glbutton href when glbutton href attribute gl button developer need remember add rel attribute appropriate html gl button button we update glbutton automatically apply appropriate rel attribute similar gllink this save developer have remember add rel attribute manually enforce consistent usage rel product base internal conversation relatively simple include
34,33925660,1,follow style textarea readonly disabled state follow pajamas spec the purpose follow issue style textarea readonly disabled state follow pajamas spec the follow discussion address start discussion comment look great i think ready merge the readonly disabled textarea incorrect separate issue fix create also i sure way bind input do use can remove need update text underneath use current font spacing this separate mr happy open separate issue look
35,33333565,3,upgrade bootstrapvue late stable version our current dependency state gitlab ui bootstrap vue direct dependency bootstrap peer dependency gitlab bootstrap direct dependency match peer dependency bootstrapvue current state bootstrap vue late version bootstrap direct dependency what aim gitlab ui bootstrap vue direct dependency bootstrap peer dependency gitlab bootstrap direct dependency match peer dependency migration plan x upgrade bootstrap vue bootstrap gitlab ui x upgrade bootstrap gitlab x by look bootstrap changelog estimate change present risk gitlab x document migration path risky change proceed upgrade smoke test app bootstrapvue changelogs detail release bug fix b table b table lite b table simple handle head foot variant sticky column fix other documentation update dev dependency update release feature b calendar b form datepicker relax yyyy mm dd string parse close b form rating add value max prop possible max rating value true b overlay add support overlay click event close bug fixes b avatar set align item center default slot content fix b calendar b form datepicker minor adjustment styling example update b form datepicker b form timepicker fix menu padding button mode fix b form datepicker b form timepicker adjust scss support input group b form datepicker b form timepicker prevent duplicate validation icon fix type update table field definition type include sticky column fix handle nest form option normalization other dev dependency update documentation update new docs domain release feature b avatar add support badge avatar b avatar variant string remove space image close b calendar b form datepicker add prop weekday header format specify weekday header length close b calendar b form datepicker add scope slot date navigation button close b form datepicker add pass prop date info fn close b form rating new b form rating custom component b sidebar add optional backdrop support custom component avoid padding margin utility class possible close icon new throb fade animation bug fixes b alert fix memory leak correct method clear countdown timeout b avatar fix button type font size inheritance b calendar use intl numberformat format number date button close b form datepicker datepicker respect highlight today prop other documentation update dev dependency update release feature b avatar image src fail load icon text fallback icon b calendar b form datepicker add optional decade navigation button address bug fixes b calendar b form datepicker handle keyboard navigation select date range fix b link render target rel attrs router tag area provide tooltip popover handle click blur trigger ios webkit browser fix other additional unit testing dev dependency update minor documentation update release bug fix b avatar remove default padding button mode fix b table fix context object currentpage issue introduce fix other dev dependency update release feature b sidebar new custom component b sidebar close bug fix b avatar remove duplicate button variant class b card handle header html footer html prop correctly fix type add missing declaration b form timepicker close other documentation site improvement update dev dependency update release feature b aspect new custom component b aspect b avatar add alt prop add alt attribute image icon avatar close b drodpown item button b drodpown item button add button class link class prop b form datepicker b form timepicker emit show hide event b navbar toggle default slot scope docs ensure iconsplugin import export playground codepen codesandbox jsfiddle other dev dependency update release feature icon upgrade bootstrap icons new icon icon name fix close icon rename icon rename column gutter icon rename column gap diamond icon rename gem new shape icon b avatar new b avatar component b form spinbutton add slot increment decrement button content close other doc update dev dependency update release feature b overlay new component b overlay b calendar b form datepicker add new initial date prop constrain today current month button min max close b form datepicker b form timepicker add support icon button mode close b icon add animate icon option close bug fixes b form file fix value prop validation directory mode fix b form file sure catch error reset input other dep update devdependency rollup minor doc update release bug fixes b form spinbutton respect step value initial decrement wrap enable close other documentation update fix dev dependency update release feature b calendar b form datepicker allow customization component display date format close b form datepicker add button content optionally scope slot calendar icon b form datepicker add calendar width prop close b pagination b pagination nav improve aria accessibility change inner structure aria attribute close b tab add ability provide custom tab button attribute close b time b form timepicker new component b time b form timepicker bug fixes b form datepicker menu focus handle firefox safari macos fix v model update issue close b form spinbutton prevent button order parent element rtl b form spinbutton prevent double increment decrement mobile fix other documentation update dev dependency update release feature b calendar b form datepicker new component b calendar b form datepicker close b form spinbutton new form control component b form spinbutton v b hover new directive react hover change bug fixes b form tag improve accessibility screen reader user b modal additional fix transition behaviour close other documentation update documentation accessibility improvement dev dependency update release bug fix b button href add role button appropriate keydown handler b modal fix transition enter timing close other documentation update dev dependency update release bug fixes b form input b form textarea handle change event mobile device keyboard close b tooltip v b tooltip fix arrow margin other dev dependency update minor doc update release feature b modal add ignore enforce focus selector prop close b nav item dropdown add boundary prop applicable b navbar close bug fix b dropdown focus handling safari firefox macos ios close b form input b form textarea properly handle sync value close release feature b button close add content prop b form tag new option specify input type close b pagination b pagination nav add page button class prop option page number close icon add stack support bug fixes v b modal unbind rebind componentupdate hook trigger element modal id change close util pass array object util shortcut function handle late load polyfill release bug fixes nuxt module remove unnecessary export statement other dev dependency update minor doc update release bug fix icon icon transform prop work ie close type add missing declaration b form select option b form select option group type include name export bootstrapvue declaration file modal tooltip popover remove nexttick delay update content transporter portal close util correct identity spelling error docs add live validation example validation reference section other dev dependency update release overview new optional icon component base bootstrapicons new tag input component b form tag support bootstrap css scss feature icon new optional icon component b collapse add new prop appear animate initially visible collapse b collapse add optional scoping default slot b container add support bootstrap new responsive container b dropdown add splitclass property dropdown component b dropdown form new form class prop add class form element close b form select add group tree support dedicated option option group component close b form select support path valuefield textfield htmlfield disabledfield prop b form tag new tag input component b row add bootstrap row column support b table well sort label screen reader close b table b table lite new tbody tr attr prop arbitrary row attribute close b tooltip add noninteractive prop close build configure pre commit hook close bug fixes b table b table lite handle edge case row event table remove dom instantiate row event handler listener register fix b toast fix internal ensuretoaster method toaster change tooltip popover fix memory leak close doc handle undocumented break change babel standalone ie bootstrap changelogs detail fix dart sass compatibility add disabled disabled fieldset highlights here need know remember minor major release bootstrap ship new url host doc ensure url continue new responsive container over year making fluid particular breakpoint available responsive tier new responsive col class quickly specify number column breakpoint this huge ask responsive card deck new escape svg function simplify embed background image svg form new add subtract function avoid error zero value css build calc feature new col auto mixin auto class available custom html fix issue microsoft edge pick disabled style move selector disabled deprecate bg variant nav divid form control focus mixin deprecate go away update spacing alignment modal footer element like button automatically wrap space constrain more flexible form control validation style thank few chain selector also update invalid validation icon alert instead time avoid confusion browser functionality clear form field value fix couple dozen css js bug move github actions ci cd expect update ci setup time actions evolve update documentation fix link typo improve landmark secondary navigation new security doc guideline report potential vulnerability key takeaway look bootsrapvue bootstrap changelog key takeaway want consider upgrade bootstrapvue bring new component directive notably b form datepicker b calendar b sidebar b aspect b form spinbutton b time b form tag v b visible bootstrap come style update impact component visually modals footer spacing adjust result slight visual diff glmodal storyshot spec js image storyshot base modal open storyshot spec js image storyshot base modal open modal widely gitlab project impact acceptable consider glmodal comply pajamas specification moment let smoke test modal gitlab sure unexpected effect change flush list group remove border list item impact glpaginatedlist storyshot spec js image storyshot base paginate list storyshot spec js image storyshot base paginate list this low impact gitlab glpaginatedlist license compliance app before after overall negative impact
36,32748785,1,remove outdated link fix outdated link src component base
37,31943476,2,improve glintersectionobserver performance description the glintersectionobserver create intersectionobserver instance when implement glresizeobserver learn observer mean share this bottleneck pass message native environment javascript environment demo here patch create table fill gl intersection observer update intersectionratio trigger event wip big table wip big table observer create instance master observers share proposal notice example number long time update this huge lag trigger intersectionobservable callback note i sure decimal come i think experimental nature intersectionobserver shrug here dummy wip patch observer share example wip share intersection wip share intersection proposal i suggest follow implementation resizeobserver example behavior let create intersection observable later figure want explicit option let directive way create unnecessary
38,31614405,1,extend generate component include basic unit test when run yarn generate component base unit test create alongside component file scaffold indication add test so add basic unit test scaffold yarn generate component extend contribute guide include information add component unit test
39,31532459,2,add navbar component come comment we currently build status page mvc gitlab ui lib heavily one thing like ability import navbar header gitlab ui rely bootstrap vue navbar instead need maintain custom header vue file css give i open issue tackle idea add header navbar component library
40,31081051,2,glsearchboxbytype debounce prop support the issue base conversation find glsearchboxbytype wrap bforminput support debounce functionality bootstrap form input more information read example html gl search box type v network tab html b form input v network tab proposal support follow prop js debounce type integer this stop model update debounce time occur
41,29876826,1,glavatarsinline add tooltip badge when glavatarsinline badge avatar show number remain avatar total number avatar exceed give maxvisible prop let add tooltip badge show name we consider following we need specify prop tooltip content we need add threshold prop max character display max name display case large number remain avatar tooltip wo bloat we truncate tooltip text js append threshold exceed
42,29819740,3,add operator filter search in add ability operator filter not and in order integrate filter search gitlab product completely add filter search gitlab ui
43,29712681,1,fix font size help text radio checkboxe the follow discussion gitlab org gitlab service address start discussion comment unsure relate mr help text paragraph p odd font size
44,29604263,1,add disabled option radio example the follow discussion address start discussion comment review please let know think need detailed example
45,29588969,1,follow ci add automate integration branch ci job when merge let refactor ci job read package url environment variable pass file artifact the follow discussion address start discussion comment note we wo need write url file anymore resolve
46,29434322,2,abstract access nexttick jest test utility function this craziness like bad brother the follow discussion address start discussion comment nitpick scope mr trigger use like wrapper future test distinguish vtu wrapper actual vue instance one possible solution manually update suit suggestion however abstract universal utility share suit automatically preferable
47,53813668,1,follow add search example mark search build the follow discussion gitlab org gitlab services address start discussion comment also i understand text say set content something should remove solution remove text button search bar
48,29367090,2,migrate away deprecate slot syntax the follow discussion address start discussion nitpick again outside current mr scope slot attribute deprecate vue create follow issue replace v slot directive warning affect unit test vue test util work vue syntax need stub component test slot
49,27266277,2,prevent style leak component the issue inheritable style overridden for example pajamas leak line height add margin heading image the fix think create class explicitly set know inheritable property use class component ex css reset line height font size build tool update think remember add reset component potentially error prone be possible update webpack auto include class component list know inheritable property border collapse border space caption color cursor direction cell font family font size font style font variant font weight font size adjust font stretch font letter space line height list style image list style position list style type list style orphan quote tab size text align text align text decoration color text indent text justify text shadow text transform visibility white space widow word break word space word wrap example issue what success look like ensure current demos design tab match design spec
50,26686666,1,use sass function box shadow utility box shadow lend utility class we need function easy maintain shadow use component toggle button the follow discussion address start discussion comment i feedback i proceed this duplicate boilerplate code i talk
51,26532167,1,add toggle label composition example add example different use case toggle for example label help text detail
52,26498291,1,use default import file raw loader description there number file use import description form instead simple import description it surprising work let try consistent use expect default export the list git grep import src component base avatar src component base src component base src component base breadcrumb src component base button src component base src component base datepicker src component base src component base dropdown src component base dropdown src component base dropdown src component base dropdown src component base form src component base form src component base form src component base form src component base form src component base form src component base src component base icon src component base src component base intersperse src component base link src component base src component base modal src component base src component base src component base src component base src component base src component base src component base pagination src component base src component base src component base src component base sort src component base sort src component base table src component base tabs tab src component base tab tab src component base toast src component base tooltip src component chart area src component chart chart src component chart column src component chart src component chart heatmap src component chart legend src component chart line src component chart src component chart src component chart src component chart tooltip src component region src component region src directive
53,26329461,2,prevent forever loop edge case description there extreme edge case usage produce forever loop let figure nice way prevent happen context the following discussion address start discussion comment suggestion non blocking i realize case cause forever loop obviously prevent client component dangerous if think improve maybe worth follow issue shrug while think add bit submit oldvalue suggestion equal new value happen object arrays it bit paranoid i know detail patch diff src component base b src component base index src component base b src component base export default value value newvalue eslint disable line console prevent forever loop value object const suggestion oldvalue newvalue oldvalue oldvalue null oldvalue suggestion
54,26011100,1,build text badge build text variation badge take account size color variation
55,26011010,2,style text badge style text variation badge take account size color variation ignore icon task x implement gitlab ui x make old glbadge available gldeprecatedbadge x implement new badge available glbadge create integration mr gitlab create integration mr status page block create integration mr customer portal it turn customer portal use glbadge integration mr necessary x create epic migrate gldeprecatedbadge usage glbadge x open issue tackle slightly wrong colour address gray different gitlab ui gitlab
56,26004139,1,add close button component some component include close dismiss button it make sense extract dedicated component like bootstrapvue cc
57,25935762,1,gl popover title margin from currently add style popover markdown area chart tooltips we explicitly set margin popover style prevent
58,25705004,1,customizable heatmap tooltip content add slot content similar chart component currently tooltip display value default tooltip it instead overridable slot similar chart
59,25549831,2,remove wiki after add repo i realize wiki when i ask slack suggest following suggestion to avoid happen i vote remove wiki altogether wiki hide member completely inaccessible anonymous user missing home page see etc not sure dogfoode obsolete wiki page bring value to let merge faq content roadmap page item complete replace new initiative maybe consider move item roadmap wiki wg epic need todos x move question wiki x move item roadmap epic need x remove wiki
60,25395588,2,reimplement storyshot integration allow local testing currently possible run visual regression test locally update locally generate screenshot render differently thew way ci job this difference operating system browser version different core os element different font rendering etc i propose encapsulate puppeteer browser os script storyshot docker image run locally ci produce deterministic visual regression snapshot regardless one work environment
62,23981163,3,form style update textarea padding currently help text currently input miss clear icon disabled input styling wrong i green validation spec i sure need think also miss example specify spec for example i input character limit input size help text information link
63,23850064,1,legend stack line chart need space the visualmap legend stack line chart need space correct spacing
64,23822672,1,fix space yaxis label chart the yaxis spacing label border like this problem follow chart area chart chart discreet scatter chart line chart it match gitlab ui
65,23809467,1,update token component add avatar the token component update pajamas include avatar case spec find
66,23637535,2,use rem instead pixel follow discussion all space utility class use pixel base pajamas space specification use grid space system however pixel allow element space scale correctly user adjust browser zoom level use rem instead pixel fix the space system pajamas use pixel instead rem easy understand concept way ui design software use pixel it hard explain say we use base determine spacial system mean know root size need add the root size when translate design browser expectation design translate render browser mean use rem specify so current space utility class implementation take literal approach space system
67,23584330,1,replace bootstrap override breadcrumb component problem the breadcrumb component add add style override affect exist component product like breadcrumb repository path see relevant slack discussion internal proposal let replace override class
68,23581229,3,add support breadcrumb truncation problem the initial breadcrumb component implementation support breadcrumb truncation proposal let add support breadcrumb truncation spec see component documenation truncation breadcrumb use follow rule truncate item use ellipsis button hide group subgroup path use ellipsis button hide wiki page breadcrumb item current page the level group subgroup close project collapse all breadcrumb item truncate horizontal space fit line
69,23547603,2,add support opt avatar step breadcrumb component problem follow dicsussion initial breadcrumb component implement support opt avatar step breadcrumb since current implementation breadcrumb hide show avatar need add support opt avatar step breadcrumb component help useful proposal let add support opt avatar step breadcrumb
70,23523138,1,add live demo toggle add demo stacked inline checkboxe add vue component tab
71,23523123,1,add live demo group radio button add demo stacked inline checkboxe add vue component tab
72,23411982,2,avatar avatar link build give goal move share ui component gitlab ce gitlab ui gitlab ui avatar component need support feature support gitlab ce avatar component click avatar user different url see information gitlab ce avatar component
73,23411894,2,avatar add tooltip support build give goal move share ui component gitlab ce gitlab ui gitlab ui avatar component need support feature support gitlab ce avatar component tooltip support see information gitlab ce avatar component
74,23363483,2,follow generate array scss list module from discussion great job serve ssot share concept color space scale etc javascript css there problem js sasslist object convert js array object script generate let improve generator generate match js datum type sass lists maps
75,23206553,3,implement new type scale specification implement type scale accord pajama specification prototype design spec note see related issue breakdown individual type scale component
76,23171534,1,create separate variable design system space scale value in current representation spacing scale following scss gl spacing scale grid size grid size grid size grid size grid size grid size grid size grid size this representation conceive purpose automate creation utility class since declare utility manually datum structure cumbersome let change separate variable scss gl spacing gl spacing grid size etc
77,23095606,3,style dropdown pajamas component gitlab ui iterate dropdown component match spec usage detail
78,23004297,1,label component remove scoped label once interactive popup complete use instead question mark scope label block
79,22974775,1,first radio button check vue example problem we requirement radio button set select default vue example check attribute solution add check radio button group reason it good practice element state undo in case radio button group select unselect original state for reason radio button group check attribute typically state reflect previous choice
80,22703894,2,migrate glprogressbar style gitlab ui follow guideline describe migration epic
81,22610365,2,update heat map tooltip chart popover the current heat map component use default echarts tooltip we use gitlab popover component instead heat map consistent rest chart current tooltip expect popover
82,22515122,1,remove onupdate handler chart since v chart remove onupdated handler long handler implement logic emit update event
83,22293660,3,document styling component guideline i find useful document pattern code example like vuex documentation i propose similar styling component gitlab ui the documentation base styling component decision document rfc
84,21640112,3,toggle add proper styling this follow should add styling sketch measure preview toggle
85,21415757,3,toast multiple toast stack currently multiple toast introduce dismiss previous toast prematurely we update usage guideline toast stack page this need implement
86,21415700,2,toast steep width change when second toast introduce width toast take width toast rend correct width multiple toast render correct width
87,21414491,2,ensure avatar example rely external image currently avatar story example use image source this ideal potentially cause visual regression test suite fail event image change unavailable solution ideally image gitlab ui
88,20640280,3,improve simplify toast styling summary currently use vue toast dependency toast component mean force override vue toast style order apply styling since override vue toast styling end nest css difficult maintain improvement we come way dependent vue toast stylesheet css maintainable perhaps way disable stylesheet entirely
89,20443271,3,switch vue toast bootstrapvue toast component our current toast component rely vue toast bootstrapvue include toast component beta write let remove extra dependency vue toast switch bootstrapvue component beta this plan discuss
90,20440205,2,internationalization chart legend avg max i notice chart legend avg max text internationalizable it possible internationalize text gitlab ui this big issue component contain text add gitlab ui this instance solve make text directly configurable prop
91,19939655,1,prettier job failure confusing when prettier fail ci print useful error message all lousy warning eslint example output yarn lint yarn run eslint gitlab org gitlab ui component base warn unexpected console statement console problem error warning do yarn prettier different vue yarn run gitlab org gitlab ui pretty different vue component base form error command fail exit code info visit documentation command error job fail exit code well message say run pretty fix error
92,19767198,2,add label component note this encompass regular label scope label specs
93,25764601,2,scoped label restyle from different size color in sidebar note iteration question mark icon label look like img design note spec border large label small label we currently choose text color base color user select background if label background dark white text light dark text for label white text label value white background text color match background scope portion revert color for label dark text label value white background text color standard dark text color the question mark icon
94,25729794,2,update label gitlab ui use interactive popover gitlab gitlabbers use label heavily problem solve we currently link include label tooltip particularly helpful tooltip disappear soon hover outside element design solution label new label form detail new label form labels link blue scope label link doc convert description input textarea add markdown help text summary previous from comment block
95,18765462,2,standalone gl form radio component work gl form radio group ancestor as writing gl form radio component wrapper unusable once merge usable descendant gl form radio group component the underlie b form radio component wrap ancestor b form radio group component the issue correctly forward v model directive gl form radio component b form radio part
96,17389480,1,search box icon position incorrectly safari spot the dropdown search icon appear position incorrectly safari
97,16752951,2,add bootstrap vue radio button component to support browser consistent radio button need wrap
98,16630702,1,fix space search box component from for padding i currently use bootstrap helper result different spacing design spec i prefer new css file gitlab ce specifically kind use case way easy remove later scope vue file i create the padding helper class merge exist padding example control precedence disappoint do want important route bootstrap or
99,16239820,2,add bootstrap breadcrumb component wrap component
100,15869192,3,create search filter input field component we need new component follow criterion search type the search action trigger immediately user start type spinner add right corner search box a clear icon appear right corner search box contain content search activity happen background click clear icon remove content focus input field hide a magnify glass icon place left corner search box the placeholder search box ideally search image design spec
102,15795769,3,create avatar component migrate exist create new avatar component gitlab ui design documentation add document avatar size find should leverage vue bootstrap possible round corner perhaps wrap b img
103,14665658,3,move package new npm namespace now reclaim namespace npm let rename package update namespace update package gitlab ui ui namespace make redundant ultimately change package import gitlab ce like javascript old import progressbar new import progressbar let sure deprecate old package namespace npm deprecate this place friendly warning npm page console user install old package need sure warning message break old gitlab stable branch see jade rename pug example
104,14384275,2,follow link component in order preserve rel attribute state require also href target domain want set rel attribute noreferrer noopener
105,14324673,2,toggle add gitlab ui add new button load state can label help text exist form group component from comment go roll base current implementation
106,14034828,2,move skeleton loading container gitlab ce gitlab ui move gitlab ui
107,14034744,2,move load icon ce gitlab ui move gitlab ui
109,14034558,4,add bootstrap vue link add gitlab ui
110,85278252,1,f u f add need css utility class move need css utility class gitlab codebase gitlab ui codebase cleanup highlight paid feature during active trial experiment clean issue the follow utility class need migrate scss order sm order init min width breakpoint sm order initial xs max width breakpoint sm gl sm min width breakpoint sm gl
111,85228948,2,allow safe url glbutton proposal glbutton component accept secure valid url this mean prevent link allow url follow protocol ftp mailto care encode uris render span tag href unsafe glsafelinkdirective purpose since gitlab rely datum url case want provide way set unsafe url skip sanitization step an idea expose unsafe url prop why the javascript link lead cross site scripting bug for example it fix validate zoom meeting link fix particular security issue however glbutton usage vulnerable miss validation relate issue allow safe url gllink prevent url injection xss retrospective
112,84613078,1,safe html v safe html documentation confusion sorry i overly familiar project gitlab ui documentation etc thing strike odd render example like so img tag actually render be entire purpose v safe html not render html i find slightly niggle ocd example subtle difference should align and effort prevent need duplicate example thank
113,82139816,3,enable smooth scrolling safari context the following discussion address start discussion comment issue ux safari unfortunately look like scrollto option support safari mdn i believe support browser wdyt you notice gradient blur work way expect disappointed need smooth scroll function gitlab polyfille support think our list support browser change so look like need worry safari
114,81933792,1,glavatar size validator fail valid value in introduce custom logic glavatar size prop validator log helpful error message provide size invalid a conditional unfortunately reverse result error throw valid value
115,81672516,1,form select validation remove background image icon on select field remove background image icon appear validation red explanation mark circle
116,81672460,1,form input validation correct rest state from rest state form validation utilize border color hover focus currently state
117,95058282,2,badge link badge make example pajamas problem embed badge example pajamas different gitlab ui have ssot help accurately complete badge accessibility audit pajamas gitlab ui solution ensure badge example align badge design spec action badge nt underline text hover
118,81191940,2,migrate base form story component story format migrate base form story component story format csf migrate documentedstoriesof usage component story format migrated removed example migrate prop slot event documentation if need migrate bootstrapcomponent parameter cleanup component readme removed story remove component title documentation add component pascalcase disableforcomponents more detail migration find epic
119,81191949,2,migrate chart line story component story format migrate chart line story component story format csf migrate documentedstoriesof usage component story format migrated removed example migrate prop slot event documentation if need migrate bootstrapcomponent parameter cleanup component readme removed story remove component title documentation add component pascalcase disableforcomponents more detail migration find epic
120,81191912,2,migrate chart legend story component story format migrate chart legend story component story format csf migrate documentedstoriesof usage component story format migrated removed example migrate prop slot event documentation if need migrate bootstrapcomponent parameter cleanup component readme removed story remove component title documentation add component pascalcase disableforcomponents more detail migration find epic
121,81191901,2,migrate base navbar story component story format migrate base navbar story component story format csf follow step describe epic
122,81191902,2,migrate utility story component story format migrate utility story component story format csf migrate documentedstoriesof usage component story format migrated removed example migrate prop slot event documentation if need migrate bootstrapcomponent parameter cleanup component readme removed story remove component title documentation add component pascalcase disableforcomponents more detail migration find epic
123,81191948,2,migrate base toggle story component story format migrate base toggle story component story format csf follow step describe epic
124,81191950,2,migrate base tooltip story component story format migrate base tooltip story component story format csf x migrate documentedstoriesof usage component story format x migrated removed example x migrated prop slot event documentation x if need migrate bootstrapcomponent parameter x cleanup x component readme x remove story x remove component title x documentation x add component pascalcase disableforcomponents more detail migration find epic
125,81191915,2,migrate region story component story format migrate region story component story format csf follow step describe epic
126,81191974,2,migrate base tab story component story format migrate base tab story component story format csf migrate documentedstoriesof usage component story format migrated removed example migrate prop slot event documentation if need migrate bootstrapcomponent parameter cleanup component readme removed story remove component title documentation add component pascalcase disableforcomponents more detail migration find epic
127,81191955,2,migrate base button story component story format migrate base button story component story format csf follow step describe epic
128,81191967,2,migrate base path story component story format migrate base path story component story format csf x migrate documentedstoriesof usage component story format x migrated removed example x migrated prop slot event documentation x if need migrate bootstrapcomponent parameter x cleanup x component readme x remove story x remove component title x documentation x add component pascalcase disableforcomponents more detail migration find epic
129,81191925,2,migrate base token story component story format migrate base token story component story format csf follow step describe epic
130,81191972,2,migrate base story component story format migrate base story component story format csf follow step describe epic
131,81191926,2,migrate utility sprintf story component story format migrate utility sprintf story component story format csf follow step describe epic
