,issuekey,storypoints,context
47,22090288,1,enable gitlab ci nlx demo repository as developer want automatically release docker image nlx demo i manually background when move jenkins gitlab ci forgot create new configuration nlx demo repo acceptance criterion gitlab ci automatically docker image commit land master
48,22086017,1,the page work the page work clipboard step reproduce go beetle cause an incorrect nginx configuration
49,22074389,2,link docs work in get start guide link intend lead page page break request page trail slash work expect behaviour link lead page certificate api environment certificate certificate actual behaviour every link trail slash fail instead attempt load port clipboard step reproduce visit follow guide click link guide it guide docs beetle cause might nginx configuration error mag detail
50,22069104,1,incorrect port consume api doc update incorrect port doc expect behaviour you container d container create image by run command launch nlx outway it run actual behaviour you container d container create image by run command launch nlx outway it run clipboard step reproduce go doc consume api page navigate section set outway beetle cause cause know detail pinpoint piece code link line number mag detail paste relevant log use code block format console output log code add screenshot attach file
51,22060011,2,insight api unit test as developer want unit test insight api i kinda sure work acceptance criterion test test insight api propose technical solution link reference link project definition done
52,22052521,3,eliminate txlog ui txlog api as developer want maintain deprecate application i spend energy useful task tx log ui unsecure technical debt eliminate will replace later ui management dashboard acceptance criterion update doc remove txlog ui postgres guideline log txlog ui directory remove repository txlog api directory remove repository pipeline update helm skaffold update remove uptime robot update nlx compose repo propose technical solution copy postgres query txlog api guideline link reference link project definition done
53,21935617,1,add different issue template as user want submit feature request bug support question etc acceptance criterion issue template user story issue template bug issue template support ticket issue template security report template merge request propose technical solution link reference link
54,21907597,2,reduce noise renovate bot as developer want reduce number pull request generate renovate bot runner available i need i review merge pr day renovate bot great generate pr comfortably process let reduce noise acceptance criterion group dependency group aggregate pull request renovate bot generate new pr am cet am cet runner available devs need propose technical solution enable package grouping limit renovate night scheduling link reference link
57,21833752,2,add security e mail address as responsible security researcher want report security issue securely world abuse issue nlx team fix acceptance criterion we security e mail address world report security issue this e mail address create confidential issue new repo nlx security this new repo limit access right need know propose technical solution add email forwarder transip link reference link
58,21832398,8,schedule pipeline security scan as devsecops dude want schedule pipeline run regular scan container deploy endpoint eye security build deploy acceptance criterion schedule pipeline configure gitlab security scan use build pipeline add pipeline result add gitlab security dashboard propose technical solution link reference link
59,21832269,1,document definition done as po want clear definition do nlx story clear story truly acceptance criterion definition done available repo root issue template link dod link dod propose technical solution link reference link
60,21829363,2,document deployment flow as po want document deployment flow involve know exactly acceptance criterion new flow document include detailed action role manual propose technical solution add contribute link reference link
61,21785012,5,add logrecord inway outway unreliable as presentor nlx demo want sure logrecord persist database i rely software currently logrecord consistently write database happen inway outway acceptance criterion prevent follow postgres error insert logrecord database fail start db transaction log insertion read tcp read connection reset peer propose technical solution reason happen unclear investigate issue might postgres driver check open issue postgre driver link reference link error kibana screenshot
62,21641231,2,fix minikube previous change helm chart as developer want run nlx minikube i develop acceptance criterion nlx run minikube propose technical solution nlx work minikube minikube offer loadbalancer service type use kubernetes internal dns redirect internal call internal service
63,21562727,1,doc wrong description parameter in doc description parameter wrong connect port host machine port inside container this way send request inway connect port host machine port inside container this way send request inway
64,21407059,2,change deployment flow acceptance criterion semantic release push master container release deploy test version tag manual deploy step deploy version acc manual deploy step deploy version prod etc
65,21405755,5,fix support e mail as user want support send e mail support easy support current solution external mail provider forwarding gitlab servicedesk stop work acceptance criterion e mail address support end gitlab servicedesk propose technical solution use transip e mail
66,21402518,2,filterable log message nlx component as developer want elasticsearch readable log output live environment i filter log individual log field acceptance criterion log output json format nlx component propose technical solution configure zap logrus output json format
67,21398177,2,enhance visual link overview detail pane insight ui as user insight ui want visual indication change detail pane select row attention draw detail pane currently hard content detail pane change high similarity content record acceptance criterion visual indication content detail pane change select record propose technical solution add visual indication hover active maybe border link reference link
68,21215990,3,directory ui correct feedback api link as user insight ui want visual indication url copy i when hover icon api url directory ui indication lead urgent current ui give clue user use api nlx acceptance criterion when click icon api url directory ui feedback url copy clipboard propose technical solution link reference link
69,20924840,8,create sequence diagram automatic onboarding admin dashboard certificate generation as developer want sequence diagram future system i understand inner working work implementation acceptance criterion sequence diagram onboarde admin dashboard automatic certificate creation propose technical solution sequence diagram goseq
70,20923841,5,add elasticsearch logstash kibana insight nlx sys log as nlx developer want elk stack great insight nlx sys log i find analyse error efficient manner solve acceptance criterion elk elasticsearch logstash kibana deploy nlx environment all standard output nlx component write elk we search analyse log kibana propose technical solution for quick n dirty non persistent storage will wait haven add persistent storage link reference link
71,20914764,2,make available gitlab shell runner as developer want have available path gitlab shell runner golangci lint job acceptance criterion this succeed propose technical solution find ansible role add path golanci lint path then fix
72,20234701,3,create initial sketch management ui as administrator want configure nlx component fancy dashboard i need cli initial configuration acceptance criterion we initial sketch dashboard look like these initial sketch basis initial ui work intial sketch find
73,20202281,8,review app nlx repo as po want able judge merge request frontend review app environment i run app locally review realistic preview acceptance criterion review app add pipeline merge request frontend impact spawn temporary environment new flow document new flow demonstrate understand team propose technical solution complication use multiple namespace deployment multiple demo organisation let try add multiple namespace review app loadbalancer seriously complicated internal trafic inside cluster public ip link reference link
74,20202241,1,renovate bot nlx repo as po want repo dependency automatically update renovate bot date minimal effort appear successful don repo let implement way consistency acceptance criterion renovate bot propose merge request review merge manually propose technical solution link reference link
75,20139950,5,implement log detail pane pagination insight ui as want acceptance criterion remain functionality remove search log functionality support search api propose technical solution link reference link
76,19969290,1,insight api endpoint return incorrect content type url response expect header content type application json value actual header content type text plain charset value add test
77,19967897,1,insight api endpoint return incorrect content type url response expect header content type application json value actual header content type text plain charset value add test
78,19768936,2,link navigation bar point wrong environment as visitor want use menu relation environment i i wo confuse wrong link depend gatsby acceptance criterion when click right environment should work review envs propose technical solution small javascript environment variables link reference link exist script insight ui expose environment variable docker container browser
79,19752959,2,consistent licence information as po want clear licence applicable code doubt license acceptance criterion add individual licence statement code file make sure licence define root repository readme propose technical solution link reference link
80,19685059,13,poc administrator dashboard as developer want poc administrator dashboard clear picture want build dashboard acceptance criterion poc show set inway single command docker run provide documentation describe setup propose technical solution link reference link
81,19487741,3,provide technical changelog as nlx user want change nlx version i foresee upgrade path acceptance criterion there changelog available nlx automatically generate commit log instruction devs validate list component exact way spell scope start current version continue sequence propose technical solution link reference link todo setup gitlab token semantic release
82,19487053,8,make url context nlx predictable as nlx user want predictable url context nlx service offer api provide link datum currently urls nlx structure this structure make url nlx unpredictable outway different organization with story want support request url following format add functionality outway this make url context nlx predictable how demonstrate start outway set env variable address outway use curl request the request receive service organization use curl request the request receive service organization acceptance criterion the outway forwards request host tld specific service nlx new feature describe docs possible technical solution question open question do want request nlx explicit or allow internet routable hostname te fetch nlx implicitly srv record public dns allow internet routable hostname te fetch nlx follow story should route non nlx request outway possible idea yes log txlog yes forward non nlx request organization proxy warning possible problem organization name space dot usable switch hostname introduce hostname friendly slug link reference link poc wip wip microphone request feedback joost kadaster propose sequence diagram outwayproxysetup outwayproxysetup
83,19310031,1,update ttl online service day as want acceptance criterion offline service remove hour propose technical solution link reference link
84,19308961,3,add oas specification outway authorization as want acceptance criterion oas document api outway authz adapter service propose technical solution add spec file repository link redoc similar readme docs link reference link
85,19308937,5,add documentation outway authorization as want acceptance criterion add document outway autorisation read question amsterdam address documentation propose technical solution link reference link
86,19288659,5,implement outway authorization base as nlx user want configure outway use authorization service call go outway authorize acceptance criterion require tls connection outway autorisation server let authz acknowledge header instead add propose technical solution base ronald poc
87,19087038,5,add instruction use nlx docker windows as windows user want instruction start i switch mac linux use nlx acceptance criterion the get start section compatible windows propose technical solution link reference link documentatie van berenschot
88,18806368,1,add debug statement inway registration discuss standup add debug statement inway registration problematic user
89,18709382,5,add tls client outway as nlx user want secure traffic application outway snoop datum acceptance criterion outway configure self sign certificate outway support tls connection client tls outway require usage tls propose technical solution link reference link
90,18649015,8,poc outway proxy as nlx developer want know outway proxy design feasible i improve design work new way handle request nlx acceptance criterion outway handle traffic setup propose technical solution link reference link
91,18643323,8,implement insight design as user want use consistent future proof ui i reliable user experience acceptance criterion implement design landing scan logs wizard scope design link create generic component applicable add design system design optimize mobile content accessible current dependency remove materialui jquery remove implement style component link reference link design
92,18326373,2,inway use assert package test as developer want use assertion i conform standard acceptance criterion propose technical solution link reference link
93,18321596,13,poc authentication service outway as nlx user want configure authentication service outway request outway authenticate acceptance criterion authentication service definition grpc authentication service configurable outway when authentication service configure request outway verify configure service outway log user specific header set authentication service outway strip user specific header send inway service organization outway reference implementation authentication service base hardcode user no doc no unit test propose technical solution outway send authentication request authentication service contain destination organization destination service request path the content x nlx authentication header arbitrary text transactionlog d generate outway authentication service decide request continue optionally provide value outway set outgoing request field x nlx requester user x nlx requester claims link reference link nlx design authentication
94,18300796,3,draw nlx typical infrastructure gov organisation as infrastructure manager want know nlx fit typical infra architecture i decide integrate nlx organisation acceptance criterion at different typical infrastructure overviews nlx implement create archimate propose technical solution link reference link
95,18259252,2,exclude tls support as architect want use tls version exclude nlx work fast secure complie advice forum standardisation acceptance criterion all inter nlx component minimum tls client outway inway api minimum tls exclude unsafe cypher propose technical solution exclude tls support heb exclude follow cipher ecdh eq bit rsa ecdh eq bit rsa ecdh eq bit rsa link reference link question update cause failure current eco system yes
96,18126684,2,version number show fe application as user want version run open nlx app i work wrong assumption acceptance criterion version number commit hash visible txlog ui directory ui insight ui javascript console table use
97,18066788,2,inway compare certificate domain as nlx user want prevent inway start mismatch exist certificate i config inway available acceptance criterion inway print error message mismatch certificate inway fail start propose technical solution link reference link
98,18007218,3,version number show container as user want version run start nlx container i work wrong assumption acceptance criterion version number commit hash available image inway outway insight api tx api txlog api directory inspection api directory registration api directory ui insight ui txlog ui version number commit hash show terminal start container this information add commit link reference link frontend describe related
99,17963124,2,api point url api response api documentation difficult read increase contrast as api user want able easily read api point url response example i understand api requirement acceptance criterion the api point url response easy read propose technical solution see styling work default could custom styling override active if work change text color black link reference link
100,17915004,2,ensure high availability ha environment as dev op want access highly available central service i sleep night acceptance criterion increase replica count deployment central service propose technical solution use lbaas feature fuga mention comment link reference link
101,17886001,1,document use log level parameter inway outway as nlx user want know i set log level inway outway i debug inway outway acceptance criterion the environment variable describe doc startup guide update
102,17813697,2,evaluate access right repo change as po want sure access right nlx repos privilege intend people alter production namespace acceptance criterion change infra namespace node level reserve op specialist change core component reserve maintainer owner proposal slack propose technical solution link reference link
103,17810224,1,sort log latest description as user insight app want new log entry i click page i come acceptance criterion log sort descend create property propose technical solution link reference link
104,17804133,8,implement directory design as nlx user want future proof directory i acceptance criterion implement design create generic component applicable design optimize mobile content accessible current dependency remove materialui jquery remove implement style component link reference link
105,17567606,2,add inway version feedback health check directory monitor helpful know version inway run add health check exchange
106,17481315,2,insight api add ability configure certificate description as nlx user i want use insight api so datum secure
107,17481062,1,make sure insight app unregister old service worker automatically bugreport old service worker insight app cause app load blank screen when load insight app chrome i blank screen error inspection show old service worker active cause app startup fail after manually unregistere service worker app work expect propose solution make sure insight app unregister old service worker automatically
108,17465656,3,cleanup offline service directory day description as nlx user i want overview active service directory ui so i know service i rely acceptance criterion directory clean inway offline day this period reflect doc the cleanup threshold configurable start directory container propose technical solution store online time service database
109,17465242,1,add contact detail service config add contact detail service configuration perhaps e mail address suffice tech question nlx management public public question nlx end user end user publish directory ui can optional non breaking task create design update database update directory registration inspection api update inway update documentation implement design design br ignore telephone number depiction possible extra contact info future ignore design change directory apply different ticket
110,17400630,1,fix font svg doc on safari macos text show wrong font
111,17387151,3,move marketing site github gitlab description as developer i want nlx related code available gitlab so development easy acceptance criterion the ci cd pipeline configure gitlab the commit history preserve deployment available deployment prod other environment configure story propose technical solution link reference link
112,17386890,3,design versioning policy as customer want know version policy nlx i know measure internal maintenance policy acceptance criterion we page documentation describe release expect system administrator we internal documentation describe handle break change version skew policy link reference link x road use simple semantic version system document detail in finland recommend production user update week central server update chrome release channel google kubernetes engine release channel nodejs release use semantic versioning lts release use semantic versioning lts
113,17386516,1,make docs navigation structure clear improve styling subpage distinguished indent
114,17385941,2,add info log inway as user configure inway i like logging inway i debug issue i implementation log certificate load call directory service config load call come outway acceptance criterion more verbose logging nlx component status log etc logging easily obtainable example tail the documentation describe view log
115,17385932,2,add info log outway as user configure outway i like logging outway i debug issue i implementation log certificate load call directory call outway acceptance criterion more verbose logging nlx component status log etc logging easily obtainable example tail the documentation describe view log
116,17385866,8,add getting start guide get start contain following step prepare certificates use service start outway provide service start inway transactionlog create example base docker compose reuse docker as get start walkthrough part like every need verification step check action go
117,17385780,5,write doc setup transaction log fill documentation add link transaction log setup doc start inway start outway page
118,17385413,3,update documentation base user feedback check information need add doc update documentation clear an outway need contact inway how mitigate problem container tag late how check inway outway run the directory exist service offer inway publish directory the directory check service online that localhost docker container resolve hostmachine
119,17253373,1,add link public demo page add link page possibly draw attention
120,17206145,1,upgrade irma api server as communicate irma step move new irma api server implementation release update current we need stay date see communication update irma api server release production demo before jan report sietse update dear i mail i know run interested this email future upcoming replacement go future email like let start please update late version soon possible january otherwise incompatible upcoming version irma app release time the reason explain the eventual deprecation replacement the useful important irma ecosystem drawback flexible easy configure easy experiment ever switch go programming language irma app plan eventually completely switch go therefore work new irma server go eventually replace deprecate this new server design easy deploy use multitude environment use case simple configure easy experiment more efficient scalable server farm easy automatically test ci cd additionally new irmaserver improve legacy issue fix shortcoming improve efficiency protocol use issue verifying attribute irma app it release library use backend server application standalone server like this new server simply call irmaserver compatible current not entirely new irmaserver release simultaneously release update abstract away difference possible end life in migration new irmaserver need compatibility mechanism ensure irma app work new irmaserver old in order pollute new server legacy code decide implement compatibility mechanism update add compatibility upcoming version irma app release february after update incompatible late version irma app this necessary update once server update let know after update introduce compatibility old new upcoming version irma app long actively develop apart bug fix security update the new irmaserver release soon future mail like irma design decentral system run irma server involvement foundation this important distinguish feature contribute irma trustworthiness mean foundation way automatically update irma infrastructure although course try prevent make break change unavoidable we prevent lead fractured irma ecosystem incompatible app server lead bad user experience hurt adoption as alternative update channel henceforth send email like the release upcoming irmaserver announce like if want receive email let know order irma experience user stable reliable possible strongly recommend run new irmaserver release stay list if know think receive email let know kind regard sietse ringers
121,17064595,5,clarify current situation environment target audience visual create clear description current target audience environment markdown file available gitlab relevant visual available clear versione convention incl url show relate build deploy pipeline plan communicate target audience nlx devs flow public environment public environment ment demo pre prod production it help clarify include visual show flow audience rough sketch wo accurate current form exactly problem need clarification
122,16795049,1,update gitlab runner version we want alpine docker image want miss security update the late version currently version produce different hash previous version run mod tidy because gitlab runner pass test we need update git lab runner use version alpine docker image
123,16658034,8,create business overview start nlx as business representative want business overview nlx i asse i need implement nlx business benefit implement nlx documentation far clear developer what municipality interested connect nlx search functional business overview start nlx in municipality start project need find budget start so business need understand technical people start for business people management current documentation sufficient acceptance criterion the business overview available make clear what kind people need kind knowledge require what need what kind tool functionaly need municipality connect nlx what investment how time estimate connection poc which connection easy tot start acceptance business overview what business benefit implement nlx propose technical solution business overview document markdown overview public available archimate model link reference link
124,16586569,1,bump dependency cve dependency high severity package merge vulnerable version patched version
125,16329263,1,front page text layout break see attach screenshot macos safari
126,16286663,1,insight ui rdw backend demo api return possible solution in depth configuration check timebox uur get rid navigation item long term solution irma team point after select rdw list scan qrcode api rdw getproof api point return api url jwt sample expire response receive error exception status description encounter unexpected problem message signatureexception unable calculate signature rsa privatekey could sign datum
127,73524801,2,add available service datum api nlx management directory show date directory detail drawer button documentation button specification support address flip status api type title status api type api type show note inline error alert position button acceptatie criterion all datum api result place detail pane specify attached design icon doc en spec button small normal
128,73524613,3,style dropdown setting we use select component setting dark mode styling see we style react select component appstore de design system br acceptance criterion make component available appstore design system white dropdown setting page replace new component
129,73524516,1,empty state collapsible the state collapsible regular text right this small text visually clear also text hover active state clickable it interaction state acceptance criterion all state style state current
130,73524426,1,move setting menu item the setting menu item secundair show note spacing navigation low menu item
131,73463444,3,make sure ui represent actual state action as user want ui automatically update action i manually refresh open service detail actual state actions request access approve access request reject access request retry access request fail revoke access out scope update list orgs access grant access how demonstrate acceptance criterion after action list new state frontend link reference link implementation api new state result
132,72977264,13,combine inspection registration api directory api as maintainer want combine inspection registration api new directory api setup easy understand work maintain acceptance criterion inspection registration api combine new directory api this break add deprecation warn directory registration api url directory inspection api url flag replace single directory api url reuse fixed ip registration inspection api combine directory api exist firewall rule work update ip reference information link reference link
133,72972891,5,proxy browser traffic mngt api mngt ui as sysadmin want easily setup nlx management i mistake save time acceptance criterion connection browser lb management api long need possible remove nginx config setup project use static file server setup reverse proxy fpr html css js embed executable serve actual file develop build binary docker file update helm chart tool technical implementation management ui change nginx go server html css js requests browser management api go management ui ist soll link reference link
135,72850332,1,shine add logout icon menu add small icon logout menu option show
136,72710166,1,show different counter access request when access request regular counter show collapsible br only notification bubble counter access request see design attach
137,72708387,3,display warn organisation inway select as provider service want annoying clear warning i inway select receive incoming access request request organisation submit access request how demonstrate acceptance criterion on start application organisation offer service organisation inway configure system warning show page check banner visible update organization inway update add remove service note need update logic implement delegation link reference link unicorn design proposal non dismissible banner header visible page stays organization inway choose the link go setting page nlx management specific component old new
138,72704486,5,after revoke access grant new request possible as user request organisation want able request access access revoke i retry i fix reason access revoke currently org b revoke access service org a request access this bad ui behave request access flow wo work acceptance criterion after access service revoke new request access service implementation access request state sync side require poll mechanism poll resolve after access grant grant need exchange store request link reference link insight todo a service latestaccessrequest latestaccessproof when access reject access proof revokedat property this possible request access button create new access request however new access request create latestaccessproof we need display right datum make difficult state new access request we compare revokedat date createdat date new access request date create different clock system therefore maybe reason need set accessrequestid prop accessproof object then update frontend directoryserviceaccessstate correct thing screen
139,72634647,2,set new permission policy header as sysadmin want nlx frontend complete security header hygiene tip set permission header frontend more important public frontend management ui we allow all permission disallow acceptance criterion header set link reference link
140,72256934,2,toaster animation break nlx expect behaviour toaster slide right actual behaviour toaster appear clipboard step reproduce add edit service submit toaster visible describe expect behaviour mag detail not issue ds
141,71938119,3,enable insight ui configuration nlx management as beheerder want able use insight ui nlx management this before work discuss fe be designer solve how demonstrate acceptance criterion the nlx management sufficient setup environment official nlx demo parkeervergunningen app have use nlxctl setting add nlx management setting page insightapiurl irmaapiurl link reference link
142,71861043,3,retry fail access request as nlx management user want able retry fail access request i stick dead lock how demonstrate acceptance criterion press probeer opnieuw retry access request after press probeer opnieuw error alert component disappear error message request access block change spinner on error retrying toaster error reset ui initial state state automatically update ui request organisation refresh link reference link
143,71860353,3,enable test grant access flow review apps as developer want able manually test access grant flow deliver flawless product how demonstrate acceptance criterion create access request test manually accept access request test manually revoke access grant test manually out scope automate test flow test note add nlx management organization haarlem keep config brp sure parkeervergunning app work nlx management haarlem accessible review overview page link reference link
144,71858302,3,revoke access grant as nlx management user want able revoke grant access organization long access service how demonstrate acceptance criterion above design show sub drawer similar access request revoke access grant optimistically update ui state on error save toaster error reset ui initial state show confirmation dialog revoke access organization long access state automatically update ui request organisation refresh
