,issuekey,storypoints,context
35,53335267,8,story guest user user story as new player i use guest user time experience game it default campaign automatically log authenticate there option associate guest user real account time session state track long live cookie detail there option associate guest user real account time session state track long live cookie refresh page cause account reset step be unauthenticated endpoint guest startsession return cookie session user d player start new default campaign base default template initially design initial session template unauthenticated endpoint guest resumesession allow guest reconnect resume guest campaign save long live session cookie endpoint guest associateaccount put user flow register account complete end tie backend resource relate guest account cookie generate d guest user new log create user fe have button ux start guest session call backend start session endpoint if refreshing websocket drop use resume session save long live cookie resume guest session leave ux start associate account workflow bring similar flow login create user associate account ensure end tie guest account datum new account design work design work initial session character art resource need this track acceptance criteria able start new guest session refresh page cause new guest session create close browser restart cause new guest session create able tie guest session detail newly create user able tie guest session detail exist user session log
36,53333393,5,story default campaign user story as new player i access default campaign tutorial detail in order first playable approachable use default campaign map character player little fun important be sure change campaign management page campaign step backend x a default campaign create user join mythic table x update backend return campaign user gm player frontend x add default campaign x create map aspect mythictable work acceptance criteria x when user join mythic table default tutorial campaign x user access game optional the default campaign center user campaign emphasize user campaign
37,53326183,5,story skin in game ui user story as player i find game ui relax easy use it interfere play area customizable i piece default layout good basic details currently ui cluttered disorganized this need improve we design use dock collapsible window basically behave like xylophone dock step ux windows modules x sidebar optionally contain collapsible window x allow window collapse expand dock mechanic allow window dock window x default position dice rolling x image common dice x button common dice name dice formula quick x card base ui previous roll game ui x move attack defend icon header in progress x back campaign list x draw x username signout scene library x improve asset upload workflow player profile x player profile editing x player profile image upload x player profile image available campaign x player profile image scene map x player profile image chat message x player profile skinning x player profile mongodb implementation ui x header w logo x implement styling figma prototype backend x player profile api x player profile create join dice rolling x update dice rolling api support chat x clear chat enter acceptance criteria x new slick game ui match style x the user send chat message hello mythic table x the user send dice roll roll x the user embed dice roll chat message hello mythic table x the user change profile picture x the user profile pic chat log x the header menu collapsible x the header menu fade collapse x the user create character x the user add scene x the user drag character map x the user edit scene x the user scene scene x the user edit character x the user edit display name x the user edit profile picture other tasks x
38,53322988,5,story revise campaign management screen user story as player i relevant campaign i apart campaign management screen it easy create new campaign i find join exist game easily i upload image display image campaign details currently display campaign this release first playable this experience player product we allow test easily step x on campaign feature page choose file upload button add create new campaign section order select banner image upload associate campaign create x user main campaign page create campaign interact x once campaign create button like info display information campaign creation date time play description invite link delete campaign play button x click delete button remove campaign main view campae page click edit button update campaign content description banner etc x campaign description textarea create new campaign page col row length order convey necessary information campaign x menu creation header logo x start date last played implement campaign description field x campaign image stretch skewed acceptance criteria x user upload image banner campaign it display campaign list page distortion uploaded banner display campaign list page distortion x user create campaign description scan view entirely campaign info card campaign description fit textarea field campaign list page x user display additional information show campaign card info card info button display campaign information right page have scroll feature x user enjoy campaign manager match light theme standard light theme need clarification x user date campaign create date campaign play display campaign creation play date correctly x user delete campaign target step deletion verification remove campaign list page click delete info pop remove campaign list page x user access campaign editor info card click edit info pop bring user campaign editor screen
39,51846152,2,story change primary branch master main user story as developer i refer main default branch mythic table problem solve this story follow reasoning follow gitlab issue the default branch repository current master we different default branch mythic table reason master easily understand people new git ubiquitous term technology master easily associate primary secondary configuration master multiple meaning english include master slave although git use master slave terminology terminology common recently use master slave terminology remove recent version major software project technically descriptive precise avoid needlessly reference awful history impact human slavery continue feel people world step x change pipeline use main instead master deployment x create main branch master x main default branch x update release process use main branch x update developer documentation probably step x remove master branch a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
40,50150724,2,repair edge environment title suggestion story name story user story as player user dm developer i detail any related information acceptance criteria use case use case use case data concern defer security concern defer stage code complete contain test documentation update contain log change analytics include a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
41,32926879,3,story enable development auth service title suggestion story name story user story as developer i bring mt dev env need use auth service detail the additional step authenticating develop tedious add friction process the auth service completely separate project point development somewhat separate acceptance criteria spin function mt fe be need auth test feature turn auth set environment development edge etc security concern we let land production point thorough code review testing stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story require number move part significant work unkowns external dependency anything high break small distinct story
42,31996625,3,story organize structure vue project title suggestion story name story user story as developer i know find file i look file i create detail with cook kitchen counter get messy let plan directory structure make sense app implement workspace clean future developer my draft suggestion look like thing happen gameplay view i realize part i miss ruleset live character sheet edit outside gameplay but people smart figure we consider readme root directory explain belong directory acceptance criteria developer clear idea go there accompany documentation support easy find location stage plan accept code complete contain test documentation update deploy edge
43,30849170,1,story create onboarding issue template user story as new developer mythic table project i onboarding issue assign walk i need know run details by create template onboarding issue mythic team help newcomer feel comfortable walk frequent developer activity learn good practice pattern mythic table development this template provide way sure new developer ready start contribute development accomplish create list activie need complete acceptance criteria new developer assign issue onboarding template let x know find mythic table website x find mt social media x know communitate slack discord x know available channel slack x know find mythic table documentation x know versione git work x know create branch merge request change x know review approve merge request x know use board organize issue bug activie x date current mythic milestone objectivie a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
44,30729774,2,story set staging environment title suggestion story name story user story as developer i use build vue debugg tool staging site details currently run production mode default npm run build export app mode we want run new staging mode create it act like development mode use authentication variable set production mode acceptance criteria we use vue debugg browser extension tool authentication work stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
45,30700658,3,story modify default campaign datum enable trouble hunter stream user story as player trouble hunter i use play game details currently default campaign single map couple static token we need change map add token character couple enemy we need hook movement sync client we need add user dice rolling result acceptance criteria x all player character token x there couple monster token use color token x the map reflect map need trouble hunters x movement client reflect client x when die roll username roller show stage x plan accept x code complete x contain test documentation update contain log change analytics include deploy edge announce
46,30382289,5,story finalize css architecture user story as end developer i want reuse style multiple component layout specific particular component details we currently share style src asset campaign management branch soon merge master component specific style layout individual component we create minimal wiki space css architecture document breakdown we expand future architecture evolve acceptance criteria x a css architecture page document location share css component x a css architecture page describe criterion keep css element share file individual component stage x plan accept x wiki complete announce
48,30222338,3,story add google analytics app separate dev prod title suggestion story name story user story as user usage app track google analytics production as developer usage track separate developer ga property details we go use vue gtag manage event able swap variable base run prod dev acceptance criteria developer add analytic event push local build event app dev property ga anything push app dev when production site playable event push app prod stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
49,30095136,5,story dm scene scene user story as player i switch scene scene detail current state currently single default scene you edit background scale change instantly reflect client next step in order feature work player need ability add scene once add additional scene able remove scene add once player able scene scene select click double clicking this change scene scene there option bring connect player focused scene show player scene ui need we need ability following x enable scene editing x enable change scene x enable ability player scene x feedback scene x feedback scene x feedback transfer new scene x an option toggle automatic scene transfer step backend x this use scene collection collection api add remove scene x liveplay api add remove collection need x a liveplay api need handle scene traversal this single campaign collection frontend x clicking add scene open blank scene editor window x editor window change save button add x cancel close window add scene x add send datum server add collection liveplay api x listen collection item added update scene library x decide single double click scene edit x add select state scene items x select scene item click x change scene select x send scene change message server x listen scene change server change new scene independent scene movement with feature player different scene x define campaign collection track player scene activity x show player indicator scene library x define ux bring player specific scene x wire scene collection api x player change scene other player scene library x player move scene active scene change optional player lock move scene scene optional locked player special indicator show move acceptance criteria x player add new scene x player scene x player player scene
50,30095131,5,story dm edit map size property user story as dm i edit map size property details for purpose first playable map thing a background image play surface grid map editing support change thing persist change tasks backend x stub map scene api get api live addscene removescene updatescene movetoscene event sceneadded event sceneremoved event sceneupdated plug confirmopdelta x inmemory implementation x decouple campaign collection user x mongodb implementation frontend x define create default scene campaign create x have ui automatically scene load character campaign roll x build getscenes ui populate scene library x double click scene library open scene editor window x build scene editor window x wire editor window update scene save x wire editor window send update backend save x change image associate map x change grid parameter height width grid acceptance criteria x user change background image map scene x user change size map scene x map scene change persistent session x map scene change reflect client user data concern maps different property character necessary addition purpose way file api remain security concern same character creation stage x plan accept x code complete x contain test documentation update x contain log change analytics include x deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
51,30095123,5,story map library user story as dm i add new map map library detail this story introduce library window this window manage dm player map instead simple file interface character library display reference campaign map object inturn reference image file display list base image map in order need add context file upload distinguish character image map image this require api level propagate server implementation we need api create map object campaign on ui thing window title map library it scrollable selectable list map display image there add button click add button open dialog box map property image upload option stage step frontend x window list map x button interface add map concept choose map editing optional button interface delete map backend x api return map scene x api add map scene optional api delete map scene x create inmemory datastore map x create mongodb datastore map acceptance criteria user add map user see map available when user go new campaign see available map data concern this use api character image in case need differentiate kind tag path security concern intentionally ignore
52,30095079,5,story players dm change token art user story as player dm i change token art detail with feature player dm change art character ideally add token art option available token from able change forth available image acceptance criteria tbd data concern tbd consider way ux good limit number additional art resource add service case duplicate security concern tbd stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
53,30095009,8,story character library user story as player dm i create new character library upload image detail a character library user specific repository token instead upload token map upload library and drag library map library specific player they add steps backend x investigate file storage system google cloud x build simple api allow file upload x build local version file store x build google cloud version file store x build mongodb ownership provider x fix fail test postreturnfiledtot log api call x delete file api frontend x create add character button x open file upload option x chose file invoke api step x on complete add net image list character optional delete image optional drag image library optional drag image battlemap operations x create cloud storage bucket mythic table image store edge x grant allusers storage object viewer x create new google service account mythic table api edge x grant new account storage object admin x create workload identity ksa acceptance criteria x user add character library x other user library x character drag library map x other user token add map library data concern this need new collection mongodb manage it impact datum collection we need kind file service allow user upload file security concern defer stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
54,30094864,8,story players dm edit tokens user story as player dm i edit character position property these change reflect connected client detail any token attribute change these change reflect user client in simple form token text area user add remove update text tokens step frontend x create pop window character double clicked the window close x add field window x add text field window x add save cancel button window x cancel close window x save close window apply change character wire frontend updatecharacter backend x rename liveplayhub rebroadcastdelta updatecharacter change frontend x modify characterdto mongodb model generic json datum object ensure movecharacter work hook updatecharacter apply delta character object specifically x create data migration script consider like make script migrate character new format acceptance criteria user character user edit character text field user change character data concern this cause problem character campaign the addition project migrate script greatly reduce risk make change a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
55,30094822,5,story players dm delete token user story as player dm i delete token map details do remove token map we need select state work we need ability select deselect token their selection state very visible step make selection state token only single token select time single clicking token unselect delete token press delete x create liveplayhub api remove character wire client use new api add listener liveplaydirector acceptance criteria the delete key cause select token delete other user token remove data concern this impact exist datum stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
56,30094787,8,story players dm add token user story as player dm i add token character monster map consessions tokens take list prebuilt token available application user this feature include upload new token detail the simple form problem involve drag image list available token map show game scene from move like token suggest step fe x hardcode list available token client x design token library ui simply scrollable list available token x allow token draggable x call be api new token creation x listen new tokens announce be be x create liveplayhub api create token give token specifier location x the api write new token campaign datum x the api alert client new token acceptance criteria user access token ui possible token user add token drag map other user newly add token the token drag behave like token game reload campaign new token reliant data concern defer security concern defer stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
57,30094331,3,story merge request pipeline user story as developer i pipeline execute change i create merge request failure pipeline prevent merge details acceptance criteria pipeline run merge request protect branch like master pipeline failure prevent merge stage plan accept code complete documentation update announce
58,29719073,5,story configure credential helper gitlab pipeline user story as developer i confirm docker password compromise pipeline details currently password gitlab env var issue fact store plain text file not following warning docker login warning use cli insecure use stdin warning your password store unencrypted configure credential helper remove warning see login succeed acceptance criteria we docker credentials store password gitlab pipeline docker login pipeline script long generate warn security concern this issue address exist security concern stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce
59,29310644,3,story campaign channel limit player player interaction campaign user story as player interaction campaign see campaign details currently message transmit log player state change filter campaign player give campaign live session receive message explicitly scope persist state change populate campaign specific initial state cover security concern any message receive client validate confirm owner player campaign acceptance criteria player campaign token movement dice roll campaign player campaign token movement dice roll player suggest step draft need copy x modify liveplayhub update campaign datum token move x create api return chat history x onload fetch chat history populate dice roller log x modify liveplayhub log dice roll chat log stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story requie number move part signifcant work unkowns external dependency anything high break small distinct story
60,29310461,2,story create campaign populate default gamesession user story as player i create campaign do generate link persistent game session use red map number token important this large story when work consider following use task create subtask story branch git checkout merge complete step master branch task create subtask story branch git checkout decouple campaign data merge complete step master detail when campaign create campaign management api initialize base state campaign save persistent storage currently base state represent end on end need store session template map default icon use exist reference we need template copy link campaign id new campaign create when end request live session campaign id end provide session template initial state the end request live session campaign demo live session explicitly scope story persist change game state limit visibility state change campaign cover suggest step the goal help build api allow server populate map the end result user change the follow step help ensure change impact end user at step system need test ensure function expect x find document datum populate map token game x build decouple data representation available datum it hardcode json step x replace inline datum step reference datum step x draft api fetch campaign datum this api must campaign id x have campaign datum url return fake datum step x make sure campaign id send server user enter campaign x console log campaign d onload game interface x replace reference create step new campaign datum api x add step create campaign controller initialize campaign datum object base datum step randomize position token campaign x change api hardcode step reference campaign datum initialize x verify loading campaign show correct state campaign a token position differently campaign b campaign a token position reload acceptance criteria x after create new campaign player click play link campaign instance game session x click play link different campaign player different game session instance x player load campaign token load different campaign note token appear original location load campaign token new location player load campaign roll dice load different campaign note dice log load campaign dice roll early data concern should initial game state store campaign document separate document link id i lean allow live session datum split separate service future open alternative security concern users able join game session owner player stage plan accept code complete contain test documentation update contain log change analytics include deploy edge announce
61,29065203,2,create gitlab description templates goal to create easy use consistent guideline template system create issue merge request background i discover feature i think useful acceptance criteria issue series available template bug task story epic merge request singe template
62,25643668,5,recreate development environment we need following hook gitlab pipeline late code master automatically apply edge consider master deploy config help wire use domain
66,24636434,5,proposal formally adopt gitflow workflow detail workflow present the gist gitflow follow the master branch track release the develop branch integrate feature release branch prepare release merge master development work actually happen feature branch base develop hotfix branch base master quick fix patch if team board i add documentation docs folder
67,123165888,2,improvement automate smtp relay ip whitelist title suggestion improvement name improvement improvement issue internal initiative mean improve code quality test infrastructure process description currently keycloak pod recycle new public ip associate this cause smtp provider deny email send keycloak we currently fix manually fetch new ip update smtp provider the problem this manual process require access smtp provider kubernetes cluster people background current state there rough shell script fetch ip address pod bash bash key pod header true grep cut awk print kubectl exec ns curl solution automate updating smtp relay service additional information step tbd a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story require number move part significant work unknown external dependency anything high break small distinct story
68,117692300,2,improvement write script add kickstarter backer keycloak group title suggestion improvement name improvement improvement issue internal initiative mean improve code quality test infrastructure process description we need add lot people keycloak support kickstarter the problem this lot time manually solution write script additional information steps x put script access user keycloak realm x make script able modify user group x have script read backer csv a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story require number move part significant work unknown external dependency anything high break small distinct story
69,109237583,2,add april financial add april financial story issue track work create new feature provide distinct new value user user story as user i financial month april detail any related information step add financial file create link acceptance criteria to check review april financial accessible a note weight trivial do involve code button documentation correction quick fix simple know task somewhat simple task complicated story require number move part significant work unknown external dependency anything high break small distinct story
