,issuekey,storypoints,context
31,35440988,2,paywall teaser text currently paywall teaser text show title but line text fade a backend change need reveal small text blurb message etc
32,35440906,2,paywall autoplay video autoredirect blog user pay click twice play video redirect blog page
33,35405667,1,change wire language pay receive payment pay etc
34,35399928,1,group feed fit mobile web
35,35323386,2,add id tag use epic branch
36,35279841,1,rekey messenger close password change please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary when finish key password time close change window reset leave unsure work step reproduce use account mind lose message hit setting wheel messenger window hit key enter password hit change if work key platform information cross platform web what current bug behavior re key popout automatically close keying give indication work what expect correct behavior the key section visible successful change relevant log screenshot possible fix if link line code responsible problem
37,37972881,1,enable suggest hashtag widget inside composer the suggest hashtag widget show inside composer it work comment field this feature composer help user understand hashtag trend popular help typing
38,34986190,1,bring old indication schedule post summary the new indication schedule post unclear say indication schedule schedule we bring old yellow bar post contain useful information
39,34981646,2,scroll stall please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely ca scroll past like blog step reproduce how reproduce issue important go filter blog scroll far platform information browser device system stat screen size chrome what current bug behavior what actually happen load circle what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read y invoke anonymous notification single fail load resource delete api authenticate diagnostics id null environment stage group fail load resource server respond status fail load resource server respond status diagnostics id environment stage boost rotator recording impression true uncaught promise domexception the play request interrupt new load request error uncaught promise object entity d e y invoke anonymous devtools fail load sourcemap could load content chrome sourcemap http error status code devtools fail load sourcemap could load content chrome sourcemap http error status code possible fix if link line code responsible problem
40,34954348,1,color change analytic dashboard please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary the background color change analytic dashboard relevant log screenshot possible fix if link line code responsible problem
41,34906861,1,autosugg fire please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary in comment section type popup appear firefox step reproduce see platform information firefox chrome what current bug behavior no popup appear what expect correct behavior suggestion appear visible screen relevant log screenshot possible fix if link line code responsible problem
42,34897764,2,create pay modal click plus content follow similar structure dry membership tier use mockup usd tokens
43,34904247,2,composer text body appear rich embed please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary composer text body appear rich embed step reproduce take youtube video type composer try enter post platform information replicate firefox what current bug behavior ca post text area hide what expect correct behavior should text area rich embed relevant log screenshot possible fix if link line code responsible problem
44,53988719,1,safari upload issue please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary dreampondtx day minds upgrade upload vid imac safari click upload the file highlight file previously upload highlight mind allow select step reproduce presumably try upload safari platform information safari report macs multiple place unsure apply mobile os what current bug behavior user nt upload grey what expect correct behavior should able upload relevant log screenshot possible fix if link line code responsible problem
46,34717029,1,update pay boost button gray new icon please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
47,34693370,1,automatically select language base browser locale x use language browser x if cookie set use language instead default browser language x on signup use browser locale attribute
48,34688866,1,modal screen select language mockup
49,34688830,1,language footer component homepage marketing page mockup
50,34660853,1,channel view counter mismatch channel view impression counter feed sidebar match one about sidebar initially report
51,34627630,1,translation certain language break url summary when translate arabic example turn backwards question mark url work anymore also channel link break step reproduce go daryl davis post minds channel translate arabic try url inside translate text
52,34620926,1,refresh require upload new avatar please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important platform information browser device system stat screen size chrome what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
53,120440576,2,add boost option post goal enable boosting opportunity increase boost enable minds team promote good content what need currently option boost post appear post for change want add option boost post qa consideration give issue demo test prior deploy ux design see acceptance criterion personas minds staff experiment n acceptance criteria the option boost post appear activity post one the option appear dropdown menu post definition ready checklist definition of done dod acceptance criterion weighted qa ux design personas experiment
54,34583278,1,translation special character bug french apostrophe show mixture gibberish hashtag
55,34576657,1,fix height boost issue click see more should open single view post page summary when click fix boost height rotator entire post step reproduce see video platform information web what current bug behavior see video what expect correct behavior when user click fix height nature boost rotator disable height adject accordingly relevant log screenshot possible fix little overlap
56,34572877,1,unable remind mobile web
57,34565631,1,mouseover remind post button turn hand please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important remind hover post arrow platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
58,34527779,1,live comment bug please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely jack post comment post appear fine comment show dozen time when i refresh normal step reproduce how reproduce issue important platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
59,34527582,1,comment counter show filter discovery video blog please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary in canary discovery filter hashtag feed video blog like comment lot case step reproduce discovery search coronavirus filter videos notice comment counter tap comment icon twice popular post case comment exist platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot example post comment show possible fix if link line code responsible problem
60,34526472,1,browser button work please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important go setting press browser button platform information browser device system stat screen size chrome what current bug behavior what actually happen ca what expect correct behavior what instead go relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
61,34526184,1,reflect mobile discovery tab web boost feed split tag trend new page fix test
62,34521029,1,referral tooltip position the tooltip right place
63,34514967,1,username field signup field indicate incorrect please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary step reproduce how reproduce issue important space username platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead indicate problem like pw relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
64,34503098,2,allow content tag minds plus create use tag support tier allow support tier expire mockup
65,34502861,2,create plus membership tier minds plus mind plus channel support membership tier paywall hook minds plus module check content allocate plus user plus subcription
66,34502725,1,paywall exclusive content minds plus pay x backend exist paywall extend preview x new lockscreen component x display tiername right preview x remove paywall preview section settings b c people wo able customize anymore x display differently different medium type x fix showsubmittedinfo display regardless payment x investigate work vid blog x apply min height m status post x feature flaggable x paywall badge nsfw wall x handle vertical centering paywall message post text x consider read more x use old blog page medium page medium modal x observable x blurry galaxy thumb gif mockup endpoint api wire paywall fs thumbnail provide blur exclusive paywall info entity paywall should true false depend entity activity object set it null entity paywalle javascript object follow property type string money usd token minds tokens min number the minimum type view user wire day owner order object content string urn support tier entity need unlock urn support in future populate original structure support single currency
67,34502581,2,plus backend frontend api service backend api frontend service endpoint api plus feed feed response json status success hero feed
68,34502497,1,create plus page basic page router module tab feature flag mockup provide
69,34494249,1,popover notification inside grid new ui please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary the popover notification right align new ui step reproduce trigger notification platform information all platform relevant log screenshot possible fix if align grid
70,34468952,1,divider line flash black loading
71,34460161,1,youtube migrator bug transfer video button break auto import checkbox break queue transfer header update need live complete transfer fix thumbnail issue need sort prompt let user know automatically day walk away x invalid date transferred tab fix newsfeed post reflect youtube upload date implement alternative authentication option add link youtube description
72,34420243,1,animation discovery result probably lack engagement need pull
73,34411278,1,pro icon miss new channel show badge component
75,34318834,1,pin option appear post canary please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary options pin unpin appear new activity step reproduce click post menu platform information all what current bug behavior option pin unpin appear new activity what expect correct behavior it appear owner post channel group owner moderator post group what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
76,34278808,1,click comment icon view x comment if i click link view comment i show comment if i click comment icon instead i show comment instead view comment link disappear the behave interchangeably
77,34278141,1,various activity icon issue x all color x when toggle e visual indication select it slightly dark color select x these icon move bit fit box x the attachment icon image paperclip x the close ribbon caret icon feel claustrophobic revert fix
78,34278087,1,hide boost rotator result backend step replicate create new account switch canary mode go newsfeed screenshot i imagine new user sign flip switch canary need fix there blank space also sidebar boost show these hide new user logic newsfeed boost
79,34277750,1,signup login modal checkbox align canary superstructure place misalign
80,34239371,1,notification infinite scroll glitch the load partially obscure extend available scroll distance
81,34235343,2,video issue scroll new channel plus pro user autoplay make feed jump rapidly scroll feed video
82,34226682,1,remind thumbnail blank youtube import vid
84,34126199,1,direct user set wallet set sendwyre please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary if user wallet redirect address step reproduce log wallet try log go hit buy eth hit buy observe eth address platform information cross platform web what current bug behavior allow user purchase wallet what expect correct behavior should direct user wallet account relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
85,34123470,2,popover notif see canary
86,34122642,1,delete post show post canary canary mode show delete post option user post oppose click bring be sure want delete post click yes actually delete post thankfully
87,34120893,1,unmute button work video turn volume unmute chrome
88,34099229,1,implement canonical seo tag discovery trend page eg x canonical link original post
89,34085003,1,add word pay activity post change lightning icon
90,34047151,1,fix auto import youtube checkbox transfer display auto import work setup modal x transfer grey click
91,34043425,1,sidebar spinner alignment this spinner horizontally center rest icon
92,34037452,8,remain youtube issue little tweak remain youtube importer x remove dummy count datum x enable transfer status count x spinner loading video list instead notice x setup modal work x remove load datum response result length limit x fix broken delete endpoint x account disconnect work
93,34036910,1,toast notification disappear quickly long content i get error notification fade duration short read text but duration fine text possible solution allow disappearance hover notification optional input param duration toast toast basis extend notification time content certain qty character
94,34036288,1,wallet cash remove bank account link functional summary look like remove bank account wallet cash step reproduce add bank account wallet cash try remove what current bug behavior you error notice what expect correct behavior you able remove bank account remove link visible bank account for multiple bank account like way reset param want remove default bank account relevant log screenshot possible fix if link line code responsible problem bug triage new
95,34033185,1,modal overlay connect youtube modal please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important platform information chrome what current bug behavior dark overlay look like modal what expect correct behavior a modal relevant log screenshot possible fix shrug
96,34026875,1,apply language field elastic search mapping detect language post default en detect language
97,34026810,1,ability select language setting mockup require reusable language picker component setting page select language test select language
98,34026791,1,improve design locationisation page need update suit new design we need list support language mockup
99,34017249,1,wallet tab alignment rest wallet the tab overview transaction setting narrow padding margin rest wallet component
100,30071164,4,create activity component
101,30050559,5,add post scheduler new composer scheduler drop user click arrow small scheduler light mode x drop schedule post open scheduler control x implement date picker time picker user local time x implement small version x light mode x dark mode later later x responsive design x point mr epic branch
103,30050069,6,add video image uploader new composer the upload button new composer allow uploading image video like exist paper clip upload landscape portrait small mode light mode x constrain height image composer modal resize outer box do shrink text x upload image exist image endpoint x prepare video endpoint upload video sign url return server select nsfw scope activity save stage x preview composer text entry title x allow deletion removal image video x button x button available edit mode exist this tackle edit dedicate card x x button delete attachement server x upload image enable add title button x light mode x dark mode x unit test write end epic x responsive design x point mr epic branch
104,30049839,8,add title button composer modal video image when user upload video image enable plus button composer modal add title light mode x allow owner moderator add edit title medium image x click title button allow add title x where display image video exist ui add title x light mode x dark mode x unit test end development remain change belong card x responsive design x point mr epic branch note note message area title action write text thing overlap
105,30049771,4,composer bar implement bar new composer modal this button interaction individual button address specific card composer layout small mode light mode x image button x image button small mode x nsfw button x nsfw button small mode x monetize button x monetize button small mode x tag button x tag button small mode x post button drop x schedule button drop x light mode x dark mode x unit test x test x responsive design x point mr epic branch
106,30049676,6,compose bar implement meatball menu right new composer modal owners admin able toggle option owner non admin menu read currently select they level text visibility license replace currently select owner admin need able toggle licensing like current blog editor owner admin need able toggle visibility like old medium viewer mobile licensing look feel drop menu light mode reference x click meatball menu display toolbar x exist meatball menu exist create new dropdown component mobile support x put new toggle x port reusable stack dropdown component post dropdown menu schedule post x owner able interact meatball not applicable composer mean owner admin x owner read not applicable composer mean owner admin x light mode x dark mode x unit test x test x responsive design x point mr epic branch
107,30046498,4,deleting posts require reset assign wizard state issue summary delete post require reset step reproduce delete post post refresh what current bug behavior delete post require reset what expect correct behavior post remove delete relevant log screenshot make sure need reload remove post newsfeed discovery group
108,30045073,8,compose pop window when user focus newsfeed poster display new compose modal overlay dark mode main ui light mode reference small mode design shrink small cut implement x setup new feature flag call compose unleash able x user focus activity poster control current ui open modal x light mode x dark mode x unit test x test x responsive design x point mr epic branch this card set overall composer modal get interaction perfect work browser individual feature separate card
109,30044252,3,issue modal pager several issue fix horizontal feed pool have duplicate entry make entry stick loading indicator when load prev image cdn briefly stretch sometimes load blog close modal
111,30023971,1,phone input resize correctly firefox be bug make sure use bug template detailed report possible
112,29996921,4,onboarding location auto complete work walrus location autocomplete like production
113,29985974,6,nsfw modal pager we nsfw medium medium modal user mature content select setting we pass parameter endpoint avoid data wastage if user allow nsfw content allow modal pager if user allow nsfw content filter nsfw content
114,29929887,6,make setting page sans cash look pretty look pixel perfect accord mock test
115,29929881,6,make transaction pretty make transaction table look pretty pixel perfect pixel perfect base mock test
116,29929860,2,implement scroll to top service filter wallet url stop new wallet scroll to review try test review site wo work i change url
117,29929851,2,make sure new wallet function ssr use new rule define mark sure wallet function ssr merge checked fix x settimeout x setinterval x rxjs timer x window mind x window x document x storage x cookie x page title
118,29929744,2,create wallet feature flag direct new wallet in router need route appropriate component x create feature flag call wallet redesign x if true load new wallet component x if false load old wallet if question talk marce testing feature flag wallet upgrade router config reset end definite hackiness
120,29982872,4,typeerror can read property undefined sentry issue typeerror can read property undefined apply app service additional display
121,29924884,4,onboarde channel show number subscriber on firefox list channel show number subscriber walrus it make and i subscriber count datum modal come api also i notice thing load group subscriber now couple second delay display no result replace list group channel this loading spinner sure response also look like call url twice relate in console i get x display number subscriber x make sure call feed url x display spinner instead result actual result
122,29893905,1,new onboarding need sample channel group when feed endpoint group channel need use parameter stable
123,29893876,1,new onboarding need sample channel group when feed endpoint group channel need use parameter stable
124,29893478,2,new onboarding center narrow resolution the onboarding modal center narrow viewport
125,29889093,4,implement well arrow modal pager controls leave arrow right arrow close button visible show left right arrow demonstrate content necessarily need hover content control opacity default on hover increase feel free use animation enhance thing the position arrow move press escape keyboard close modal let know question
126,29865617,2,new onboarding weird toggle state profile setup when onboarding try subscribe multiple group select late click stop respond
127,29863977,1,onboarde progress track allow jump step the dot onboarding progress tracker allow jump step i verify they currently clickable
128,29860037,2,onboarding group tooltip overlap email banner mobile please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary onboarding group tooltip overlap email banner mobile image step reproduce go mobile resize browser window make new account hover help support group platform information cross platform replicate chromium ubuntu what current bug behavior tooltip cut banner what expect correct behavior it banner activate banner take precedence relevant log screenshot possible fix if link line code responsible problem
129,29859817,2,disable next button phone number validation user verify phone number bring good point need sure user actually verify phone number on new onboarding information screen x disable button move phase onboarding user verify phone number x skipping continue normal user opt provide phone number
130,29858152,4,allow user permanently hide share button setting many user social network profile want share button content add check box setting allow user permanently hide share button site add checkbox hide share button setting panel hide share control user flag enable sure share bar block one view compose comment reply bubble occupy region bar if page bar way auto reoccupie block position immediately type resume test unit test
131,29851056,1,pin post show end feed please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce on production scroll observe hit new post old post apparently miss report multiple people platform information cross platform web suspect replicate chromium ubuntu what current bug behavior the feed repeat post repeat what expect correct behavior feed purely chronological way user join relevant log screenshot possible fix if link line code responsible problem
132,29823258,2,deduplicate bundle to bundle size mark complaining need remove dupe bundle specify alia bundle version reference
133,29819403,4,simplify audit feature flag we roll new unleash feature flag service for consume export minds object talk ff api go change the export service return flag white list for ongoing rewrite need combine onboarding nav product page new design flag combine new design flag new design audit feature flag web remove long use sure web respond turn feature flag gitlab unleash api
134,29686802,1,channel onboarding say members channel description when onboarde channekls display channel member instead channel description
135,29686596,1,click plus button onboarde group open group new tab when onboard group click plus arrow bug happen the group open new tab we need cancel event bubble the click check box work sporadically deselect group
136,29686414,1,onboarding groups text overlaps thing when group select group long break line flow subscriber count x group title overlap group size x contrast join button poor button hard x join group button trigger open group new tab action x join group button update green check state consistently
137,29685092,2,upgrade sentry we sentry change browser fix do capture xhr event bubble global handler reduce noise a fix help
138,29681236,2,onboarding login need link register currently way navigate registration account x link join conversation password field left hand x use styling forgot password
139,31218662,4,remind comment attachment generate remind click medium modal please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary report remind comment attachment generate remind click medium modal step reproduce upload image comment post click image click remind button click post button wait check feed see new activity platform information cross platform web replicated chromium ubuntu what current bug behavior comment attachment remind what expect correct behavior comment remind feed propagate medium entity relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
140,29603901,6,give old user option new onboarding create setup account link channel page user launch new onboarding setup finish set account display user complete onboarding display verify email banner for old user complete onboarding display banner setup onboarding reminder feature flag roll specific user roll please review messaging feedback simple version able onboard i come
141,29524932,4,implement navigation panel mobile newsfeed notification this feature flag new navigation use exist notification list new notification design light mode dark mode unit test test
143,29524831,4,implement new hamburger menu navigation mock behind feature flag new navigation x avatar channel information header link newsfeed link discovery x link group x link wallet link analytic x link boost x link settings x light mode x dark mode x unit test x test point release branch
145,29523715,6,implement new user setting dropdown when user click channel avatar display new old setting page new look new gitlab home setting dropdown dark mode setting light mode setting x move channel avatar right hand x remove hamburger menu x click channel avatar open old setting menu x use old setting menu update look x move footer link setting menu x make link static content index page x responsive design x light mode x dark mode unit test test
146,29523641,4,implement new notification dropdown reskin exist notification drop new design overview notification dropdown mockup light mode update notification icon right hand reskin dropdown shrink height display few notification default change view text see notification responsive light mode dark mode unit test test
147,29523582,6,implement new search drop history when user drop new search box display list past search result this exist search fit new design search history improvement search drop history search drop autocomplete x use feature flag new nav x store search result local storage x when user open search menu display previous search result x when user begin type character switch exist search suggestion x add clear history link clear local cache search x responsive design unit test end end test
148,29523520,4,implement new search bar nav use old search functionality provide search bar fill main panel new navigation new design gitlab responsive light mode use exist feature flag new navigation use exist search functionality reskin search bar new design search exist discovery feed unit test new search box test new search box responsive design web light mode dark mode
149,29496470,8,implement buy ether modal wallet see buy ether button popup currently buy tokens page but thing need reconfigure currently require input come parent component blockchain module
150,29464269,2,blog link newsfeed open modal consistent behavior suggestion come modal pager work the quick fix blog modal pager skip consistent experience support open modal i schedule day work work formatting right i want feedback proposal
151,29464211,2,increase arrow visibility modal pager x increase arrow visibility we talk implement pulsator animation modal pager arrow we arrow overlay flash fade load we start animate arrow drive conversation card idea advertise pager leave right functionality intrusive
152,29464125,3,implement cursor fetch big dataset server well fast ux come optional improvement modal pager
153,29985579,2,channel group search use y range aggregate result on pass year search parameter make sure search algorithm year calculate result search year return well result the default search box return top volatile inaccurate
155,29347987,4,direct media link work recent minds post summary on minds channel minds recent blog entry return error try direct medium link blog modal blog entry work fine channel media link step reproduce got mind channel click new blog entry in highlight browser address bar press enter blog entry modal redirect media page see error platform information browser what current bug behavior no medium entry blog modal datum what expect correct behavior blog view modal medium view relevant log screenshot
156,29340898,2,add avatar uploading web onboarding we miss avatar upload profile creation screen x use exist new onboarding guide provide avatar uploading onboarding flow x design avatar upload flow onboarde mobile web x implement new design exist avatar upload functionality
157,29339250,4,homepage onboarde feedback this task track issue address new homepage onboarding deploy x birthday select arrow grey x all input box shadow mockup x channel selector group selector result list scroll visible x display group avatar onboarding first group choose appear group bar x after complete onboarde new user land discovery page x when new user land discovery page preferred tagss switch default
158,29306732,4,signup modal pop login signup page this cause problem site let remove login modal entirely revisit launch new onboarding
159,29284031,4,can upload group avatar please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary ca nt upload avatar create new group component errore load step reproduce log click group sidebar create new group try upload avatar platform information cross platform web what current bug behavior click blank avatar area unresponsive what expect correct behavior it open window upload file relevant log screenshot possible fix if link line code responsible problem
160,29243050,4,brave metamask wallet conflict please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary it appear brave fail properly communicate metamask hang user issue link there report come relate step reproduce platform information brave version chromium official build bit metamask version what current bug behavior the user get stick infinitely spin circle what expect correct behavior i believe window close window open accept decline relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
161,29226246,6,admin firehose ui channel classifier below admin firehose view add summary view channel classifier these summary channel activity help admin decide classify channel the ui include dropdown add button allow admin provide feedback schema classifier need figure feedback need allow suggest display aggregated count active day day day comment write receive day day day channel receive comment current channel channel comment current channel post blog day day day reminds channel receive day day day channel remind current channel channel vote channel receive day day day boost day day day total token period boost refund day day day total token period wire receive send day day day total token receive send period channel receive wire current channel channel send wire current channel withdrawal channel subscribe current channel total day day day subscription total day day day post day day blog day day which aggreagate table create
162,31260146,6,implement video autoplay plus option disable for pro plus customer x video begin play view port x only video play time handle plyr instance x the video play mute request x the video unmute click x scroll view port stop video the video resume playpack audio modal pager medium modal view video single entity view
163,29020402,4,explicit tag work comment please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary if tag comment explicit mask appear step reproduce write comment set e submit comment no mask appear platform information macbook io chrome what current bug behavior summary what expect correct behavior explicit comment display mask relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
164,29019679,2,ios mobile web video thumbnail position please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary if scroll video feed thumbnail position the portrait one cover interaction tool vote comment etc landscape one fill activity post step reproduce discovery video mobile web platform information ios iphone safari what current bug behavior see summary what expect correct behavior no thumbnail cover interaction tool no thumbnail blank space post entity relevant log screenshot possible fix if link line code responsible problem
165,28958966,6,handle expire email verification link from when user follow invalid email verification link display error display your verification request expire error trigger resend we want create loop cause people click end well capture process asynchronoysly sure redisplay verification resend base feedback thread
166,28890008,2,delete item remove pro site refresh please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary posts live delete pro page original report as pro user feed while log delete activity drop menu notice post stay refresh post go step reproduce log user pro new post go pro page click feed delete post dropdown observe change refresh go platform information cross platform web replicate chromium ubuntu what current bug behavior post delete live require refresh what expect correct behavior post disappear deletion relevant log screenshot delete delete possible fix either change detection fire change detection if probably remove post manually feed array index
