,issuekey,storypoints,context
33,101166382,5,late top feed feed composition spec user toggle separate view newsfeed late boost rotator late post top post see link late feed infinite scroll top boost rotator top feed infinite scroll default user late view if user manually toggle view newsfeed remember state return user view subsequent visit newsfeed design update design design note boost rotator present late feed always number position this address future issue a highlight section post appear feed post fourth post include boost rotator background target problem the change newsfeed target user aim improve relevance post user see visit newsfeed hypothesis by prioritize top post user improve relevance see post newsfeed however minds user greatly value traditional chronological late feed so want introduce new default view newsfeed combine element top traditional late feed we mindful potential backlash subset minds user want top post summary offer option view old feed for user prefer top sorting option newsfeed completely organize top condense view default newsfeed what primary metric change aim improve engagement newsfeed like comment duration session newsfeed what current state metric improvement goal unknown how change affect desire metric with new top widget default newsfeed view ensure user content see b content likely engage what counter metric ensure increase primary metric positive product we measure user set preference feed measure dissatisfaction new feature size estimate unknown wip prototype
34,101161025,3,visual bug late feed in light mode top feed latest feed label feed toggle icon use wrong color the tooltip highlight new feed toggle disappear quickly automatically it persist user click feed toggle dev note commit revert master
35,100675277,3,discontinue hold reward as update reward program want discontinue ongoing holding reward validation hold reward long award daily basis dev note point new epic branch
36,100675261,8,refactor experiment use event instead context the problem currently user bucket experiment app initialisation actually experiment this pageview register experiment contexts land site issue arise experiment report rely include user see experiment include for example experiment forward user discovery instead newsfeed registration include user sign apply user referral logic ie newly loggedin register user previous page propose change x create new iglu schema include user x remove backend registration client init logic x record snowplow experiment run x to avoid unnecessary event cache reference event send hour x now support attach growthbook event
37,100674389,3,expose bot accuracy score end admin in order help make admin decision b qa check score admin tasman spit provide feedback effectiveness current scoring like tasman derive trust score visible end minds website user admin access design progress give tasman trust score user available usera log minds usera account admin access user avatar component display number display alongside avatar expose tasman trust score user propose approach display correct colour base value note uniquely admin feature iteration in future visible user include explainer modal score score valuable improve score
38,100053274,5,post repeat groups feed we report post repeat group this gitlab issue make reference issue test group additionally user alert group exhibit issue notably post repeat scroll very deep timeline post the pin comment appear feed feed appear loop note timestamp post sequence replication step effect see to replicate base case make new group make post title post title refresh
39,99855506,2,hide boost new user in order improve onboarding experience new user increase short term retention believe hide remove boost feed new account give usera account day old usera view feed boost display x a b test
40,99850532,5,show post subscribe groups newsfeed user like group help specific interest report difficult actually post group obvious newsfeed so like experiment include new post subscribe groups user newsfeed give usera member groupx new post inside groupx usera view newsfeed post groupx include chronological newsfeed sort post subscribed channel post indicate example post group meme supreme label indicate source
41,99847164,3,remove sidebar chat widget groups remove sidebar chat widget groups page x remove sidebar chat widget x remove collapse expand function right column x the right column x disable backend status x remove associate cypress test x make mobile card before after
42,98969688,3,experiment newly register user land when user complete new registration web app user land newsfeed hypothesis hour retention improve instead land user feed new user explore content minds continue engagement attempt guest mode home page remove b test discovery homepage newsfeed
43,98856991,2,guest mode add composer feed in order well communicate minds like add composer component guest mode homepage feed composer appear feed appear log user if user click type composer user prompt register
46,98630518,8,add metric growthbook a collection metric add growthbook enable new experiment growth metric x hour retention x day retention x follow channel engagement metric x make comment reply x pageviews x day retention dimensions x device type computer mobile x platform web app x language
47,98623080,3,discovery add top tab mobile app in order improve quality content discovery page drive engagement content want add new top tab discovery page use feed power guest mode homepage present post top feed make top default tab click discovery button minds navigation quick mock illustrate follow experiment
52,98430058,3,discovery feed paginate loading issue please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary give minds user view discovery search feed user scroll page post minds app attempt load page post appear stick expect result minds app quickly load page post step reproduce go web scroll page observe loading behavior platform information i test macos chrome relevant log screenshot video attach
53,98429937,2,bug post show wrong feed place timestamp step replicate i go boost console i boost post t t t clicked mind logo timeline my pinned post post timeline then try go boost console arrow i go feed i see
55,98204905,2,no reply button level comment mobile app level comment post display reply button mobile app post have reply button level comment have reply button level comment do reply button we add reply button level comment improve mobile app commenting experience when click reply button comment ui display reply user pre populated text field
56,98201151,3,discovery add top tab in order improve quality content discovery page drive engagement content want add new top tab discovery page use feed power guest mode homepage present post top feed make top default tab click discovery button minds navigation quick mock illustrate
57,98129196,2,remove sitemap please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary google search console report high number url submit sitemap report status code google try crawl example url sitemap step reproduce navigate ctrl f platform information n search console what current bug behavior page return code appear sitemap what expect correct behavior page return code appear sitemap relevant log screenshot possible fix if link line code responsible problem
58,97515705,3,comment reply appear reverse order please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary give i view post post comment level comment reply level level reply appear descend chronological order new old step reproduce here sample thread level reply platform information reproduce web desktop mobile ios app what current bug behavior level reply appear descend chronological order new old what expect correct behavior level reply appear ascend chronological order old new
59,97434052,3,define email strategy
60,97389617,2,boost recommendation test we previously execute a b test boost recommendation visual cue aim increase rate new post boost we want try test tweak execution aim improve result previous test behavior describe give i post time i tooltip prompt boost post tooltip position boost button blue stay second dismissable give i see tooltip i boost button post shimmer i submit post shimmer second flash let test behavior instead give i post time hour i tooltip prompt boost post tooltip position boost button blue stay second dismissable give i see tooltip past hour i boost button post shimmer i submit post shimmer second flash
62,97259711,1,switch app overlay overlaps guest mode banner give user mobile device emulate ios user visit new guest mode homepage page load switch app overlay appear screen desire outcome remove guest mode banner mobile display switch app overlay
63,97194550,1,change copy twitter sync setting page in order well set expectation minds user enable twitter sync change copy twitter sync setting page communicate tweet delete twitter automatically delete minds user edit delete post minds old use twitter sync tool new tweet automatically copy twitter minds retweets replies copy new use twitter sync tool twitter user followercountvar follower new tweet automatically copy twitter minds retweet reply tweet deletion sync minds you edit delete post minds minds app website
64,97188892,8,replace content guest mode homepage minds top news feed we interested ensure post appear guest mode homepage good new content site in order achieve want guest feed reflect content feed
66,97125291,1,click remove tag popular tags issue as log user view guest mode home page i click remove item popular tags module aka tag happen expect result the user prompt register log
67,97124370,5,add popular channels module add popular channels module right rail desktop view it expect static list able produce recommendation guest account include include channel account follow
68,97124057,1,login join minds now button visual match design login register button right match design in staging design mock
69,97118612,2,navigate tag page prompt log issue as log anon user give i minds guest mode home page i click link tags module i briefly tag page quickly redirect login page expect result i tag page i click redirect login i explore site learn minds
70,97086373,2,fix guest mode issue staging please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary x seo break discovery variant x experiment force x channel recommendation break probably good hide current recommendation engine equip deal log user
71,96576374,5,add signup metric growthbook time site x signup
72,96346291,1,update question response social compass slider update social compass slider reflect question response define document
73,96197409,2,add definition report reason please read the defintion ready dor find before open new issue sure search keyword issue filter label verify feature submit duplicate goal clearly outline goal issue to add definition report reason user report correct category what need clearly detail need achieve goal set we include small box left submit button provide brief definition report reason the minds report ux similar reddit compare platform text each reason category subcategory description illegal terrorism advertize recruit terrorist organization sexualization minor imply promote child sexual activity show genitalia extortion material aim achieve benefit coercion fraud intent deceive monetary personal gain revenge porn distribution pornographic material consent traffic illegal sale sex paraphernalia escort service drug nsfw nudity exposure genitalia breast pornography printed visual material explicit sexual activity profanity obscene language sensational content violence gore vivid brutal realistic act violence race religion gender extreme content relate race religion gender incitement violence call violence imminent harassment intentionally target intent torment terrorize personal confidental information share threaten share private personal confidential information impersonation assume false fictitious identity parody spam repeated unwanted unsolicited manual automate action negatively affect minds community intelectual property violation content post minds infringe copyright control malware code deliver network purpose attack inauthentic engagement activity seek artificially inflate activity site increase interaction metric security hacked account if account compromise unauthorized person entity qa consideration give issue demo test prior deploy ux design sufficient wireframe present understand development team full mockup require usable component encourage persona who user impact experiment experiment require clear expect if experiment require hypothesis outline acceptance criteria everyone able understand expect deliver give user view report modal user click report category paragraph insert modal explain select category when user de select category paragraph explanation remove modal definition ready checklist definition of done dod acceptance criterion weighted qa ux design personas experiment
75,95619883,2,a b test new minds homepage guest mode need hack solution a b test new guest mode homepage log user measure impact new user registration conversion primary pageviews user
76,95619693,1,open graph image about page specify open graph image og image link share social medium site
77,95568269,1,deploy top late feed option a b test please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
78,95567858,1,add boost search result add boost block search result
79,95503428,3,sso keycloak rollout x documentation keycloak team use x bitwarden x gitlab x sentry x gsuite google cloud grafana x aws authentication aws authorization gcp superset stripe
80,94891718,1,channel page crawl google google report error please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary channel page intentionally set return status code appear sitemap indexable google google crawl page report error search console step reproduce google search console report error url report url return error code example avoid spam risk more example account delete cross reference sitemap url appear view page source observe robot tag set meta platform information browser device system stat screen size what current bug behavior we submit url google sitemap robot allow google crawl url possible fix i assume possible direction solve search console report error remove url sitemap set robot tag noindex page
82,92785674,2,move matrix synapse master statefulset avoid drive mount issue readwriteonce deployment cause pod fail start use statefulset ensure pvc attach single pod
83,90616140,1,point old helpdesk question zendesk please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary we need answer zendesk change link site point zendesk link link find
84,90506694,2,create sso zendesk x zendesk submodule child helpdesk module spec test redirect report issue page zendesk form
85,110920455,3,gather requirement improve refer flow goal grow number new user encourage current user invite contact competitive incentive make referral obvious user currently bury settings current console ux design audit inspo low fi referral mockups play idea referral flow referral incentive requirements x audit web referral flow console x audit mobile referral flow console x audit reward associate referral x introduce ability invite people email twitter directly referral console x feature referral ui
86,85131912,1,relative date ago flicker please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
87,78638415,2,autoplay video trigger write comment please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate
88,77167366,1,get rid medium upload make sure end digest error message
89,76304149,1,duplicate translation effort summary there duplicate translation effort step reproduce as place translate minds gui api independent in language hungarian poeditor work year far complete low quality in crowdin i scratch high quality this divide effort i guess include minds source code platform information crowdin poeditor what current bug behavior send user poeditor settings send user crowdin what expect correct behavior kill poeditor remove link and merge complete language crowdin relevant log screenshot
90,73758997,2,video upload ios low resolution please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
91,72904390,2,add button link open edit channel inside setting add profile settings display name settings should spawn modal edit channel button channel
92,69651081,1,permaweb spec test please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
93,69182283,2,modal agree term post permaweb open warning modal say i read agree confirm i necessary right regard datum information material stored material i post upload minds arweave network permaweb i understand content delete permaweb full term by application time time use acknowledge application tool enable datum upload arweave public access network permaweb right ability upload entirely outside control depend factor availability storage capacity provide independent users arweave protocol applicable data storage network facilitation upload determination current community users network assurance network available specific time storage capacity equivalent network unavailable reason include hardware software failure malfunction outage ii misuse application network users iii event outside our control storage of datum each time use application responsibility sure necessary right regard datum information material stored material choose post upload arweave network we do not own control or endorse any stored material that be post transmitted stored or process in the arweave network we do not have the legal rights or technical ability to modify or remove in whole or part any stored material we claim ownership right stored material post upload arweave network monitor posting network compliance infringement party right monitor posting network compliance breach commitment agree nature stored material section each time use application post upload arweave network commitment users necessary right regard datum information material comprise stored material specifically solely responsible ensure stored material violate agreement confidentiality obligation infringe intellectual property right legal right include right privacy person entity each time use application post upload arweave network commitment users knowingly allow create post share store store material libellous defamatory harass threatening invasive privacy right you acknowledge user obligation review screen edit monitor propose stored material right ability user post material arweave network subject potential prior peer review users majority users express response determine reason propose material stored material accept arweave network user liability person work decline accept material network mind arweave reserve right pursue available legal recourse person regard cost damage incur arweave affiliate result malicious breach person work commitment agree nature stored material limitation of liability you acknowledge application develop meet individual requirement responsibility ensure facility function application meet requirement we shall circumstance liable contract tort include negligence breach statutory duty arise connection licence loss profit sale business revenue business interruption loss corruption datum information loss business opportunity goodwill reputation indirect consequential loss damage other loss set condition liable maximum aggregate liability connection licence contract tort include negligence shall circumstance limit gbp this maximum cap apply condition nothing licence shall limit exclude liability liability exclude limit english law communication between us if wish contact writing send e mail info mail po box wilton ct event outside our control we liable responsible failure perform delay performance obligation licence reduction suspension total cessation functionality application cause event outside our control an event outside our control mean act event reasonable control include limitation failure public private telecommunications network if event outside our control take place affect performance cause reduction suspension total cessation functionality application responsibility users application fully suspend duration event outside our control your personal information we use personal information set recent privacy policy
98,68225962,2,switch arweave remote config local node please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce how reproduce issue important platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
99,53260451,1,about us page summary the website page currently close thing page whitepaper this content certainly relevant pdf good opportunity rank particular case search engine index mind whitepaper be datum current engagement page analytic also user experience standpoint content whitepaper long user wo consider read create concise landing page crawl index search engine drive traffic mind website people simple way learn minds sign as guest mode replace current log homepage content preview newsfeed want content current page available relocate page url
100,49963867,1,do allow add image edit post summary i exist post i edit add graphic i brief indication scroll bar popup occasionally clear screen image appear post i try jpeg png the problem sporadic i upload different image okay upload i try add post step reproduce go page try browser os firefox bit windows report
101,34771510,1,two post instead summary i share but appear twice time step reproduce i share but appear twice time browser os firefox report
102,34426586,2,fix local stack installer issue tbd
103,34118447,2,bug triage customer support be bug make sure use bug template detailed report possible
104,34040726,2,captcha failure summary try register capcha accept correct input step reproduce type capcha character field red capcha fail message instead welcome to minds browser os firefox ox report
105,33753761,1,introduce severity label document usage see gitlab severity tag definition update analytic yaml file graph use pattern update documentation
107,33395729,4,include react native image picker library enable crop channel banner use library avatar picker image picker banner avatar different text cropper when channel owner click banner camera button display image picker select banner camera roll image gallery when user select image allow crop position image back button channel page change image display old banner save button channel page change image light mode dark mode unit test
108,33395644,4,include react native image picker library enable cropping channel avatar this image picker react native support cropping round circle avatar image picker cropper when channel owner click profile picture camera button display image picker select avatar camera roll image gallery when user select image allow crop position image back button channel page change image display old avatar save button channel page change image light mode dark mode unit test
109,33395354,4,include reactnative effect linear gradient so achieve parallax gradient disappear text channel description we need implement test react native library linear gradient suggestion
114,31175910,2,sidebar chat group able turn the help support sidebar chat remove update exist mr let clean might easy cherry pick commit close there bunch close mr associate issue
115,31079793,3,mind installation fail elasticsearch step please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary minds local stack installation time windows wsl step reproduce join windows insider enable wsl install docker windows wsl support try install stack mind install elasticsearch step time fail platform information window pro ubuntu lts run wsl mode what current bug behavior local stack installation fail elasticsearch provision step low es what expect correct behavior local stack installation succeed relevant log screenshot pull elasticsearch create operation time pull library elasticsearch digest status download new image provisioning elastic search wait elastic search come online makeerror handlepromise runmicrotasks anonymous processticksandrejection internal process shortmessage command fail exit code docker compose run elasticsearch provisioner command docker compose run elasticsearch provisioner exitcode signal undefined signaldescription undefine stdout pull library digest status download new image provision elastic wait elastic search come online stderr pull elasticsearch create time fail true timedout false iscanceled false kill false context object null prototype possible fix we need detect linux environment standalone wsl scenario ask user set vm sysctl
116,30942812,4,email address registration failure summary website apple app accept email address hzmd i register on app i try hzmd success step reproduce i try browser os io report
117,30713356,6,local stack tweak enhancement x include minimum system requirement ie ram storage number cpu core ms windows macos linux bsd kernel base operating system requirement section x suggestion restart terminal platform add alias x minor typo you get leas i suspect mean ie use leas cpu x expand update readme x add eol lf entry x mirror engine socket repository cascade mind mind x find unified way handle ssr x init script x warning wrong line ending windows issue merge requests
119,30431242,8,make stack work ssr hmr linux docker compose fix mind docker compose installation run linux docker compose nginx end build ssr x get environment work linux x get end build developer command x get dev stack run ssr recompile file change have test verify stack mac window
120,30279976,2,about us link summary link title minds irl lead dead website step reproduce go homepage new homepage click minds irl browser os chrome report
121,113799726,8,working prototype please read the definition ready dor find before open new issue sure search keyword issue filter label verify feature submit duplicate goal clearly outline goal issue have work prototype what need clearly detail need achieve goal set now achieve general consensus nostr devs temporarily disregard whitelist proposal ingestion build initial implementation require mr accept add section settings account call nostr subsections add relay delegate key generate key for usecase user exist nostr keypair section input field token establish pairing key minds delegate key for usecase user exist nostr keypair section option generate download copy new nostr keypair similar setup field branle for usecase add relay post section enable user add like client qa consideration give issue demo test prior deploy ux design sufficient wireframe present understand development team full mockup require usable component encourage for token input field like for add relay section like for new key generation like persona who user impact optional experiment experiment require clear expect if experiment require hypothesis outline acceptance criteria everyone able understand expect deliver x a setting gui console user pair key x mind sign event new delegate keypair integration test definition ready checklist definition of done dod acceptance criterion weighted qa ux design personas experiment
