,issuekey,storypoints,context
24,25048836,2,feat turn feature flag stage cookie present client able set staging encode json decode following structure json pro true es feed true that cookie affect outcome
25,25044245,2,chore follow feat minds pro the follow discussion address x start discussion this legacy jwt library we new jwt library core sessions manager core security etc the new library x start discussion please remove block this registration controller level the parameter clear potentially insecure x start discussion this referral cookie please remove controller x start discussion why add x start discussion remove there referral logic x start discussion this set constructor x start discussion why long set x start discussion x start discussion this inject x start discussion return type void x start discussion return type jwt x start discussion return type array x start discussion return type string x start discussion return type string x start discussion return type array x start discussion return type manager x start discussion return type array x start discussion return type hydratesettingsdelegate x start discussion return type initializesettingsdelegate x start discussion doc return type need x start discussion return type setting x start discussion return type string x start discussion return type string x start discussion return type void x start discussion return type string x start discussion return type manager x start discussion return type manager x start discussion return type bool x start discussion return type bool x start discussion return type bool x start discussion return type setting x start discussion return type bool x start discussion return type response x start discussion return type need file x start discussion return type string x start discussion return type array x start discussion return type array x start discussion return type need file x start discussion return type need x start discussion return type
26,24993236,2,fix hashtag filter detect hashtag post text outside link be bug make sure use bug template detailed report possible
27,24985364,2,kite user guid log properly in kite index document short guid
28,24962728,2,docker structure new frontend server replace init container server hot reload dev mode
29,24962337,5,refactor seo backend frontend currently seo handle backend move frontend ssr establish lead unified environment single place page handle
30,24959070,2,refactor use new library jwt token be bug make sure use bug template detailed report possible
31,24956222,4,bug block work group please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary if user a block user b user b appear group feed user step reproduce unknown appear happen rarely randomly i see multiple report i team member see happen hand platform information cross platform web what current bug behavior block user feed what expect correct behavior block user appear blocker relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem bug triage new let sure x ban user disappear ui feed x ban user appear reload x we need sure admin block user explicitly go channel page they show feed
32,24955442,2,framework performance optimisations autoloader events registration callback suboptimal add properly configure opcache dev env
33,24945088,2,bug not auto sub register be bug make sure use bug template detailed report possible
34,24945060,2,bug auto subbing login be bug make sure use bug template detailed report possible
36,24932410,6,test user state functionality review sites the follow need test analytics cli run daily record correct user state send notification user state change analytics cli incremental run track user state change current day send notification go user state decline the review site need number user generate activity register receive token reward currently work assume twilio key need config this need place number day easy way inject fake user activity backend reliable way write cli
37,24922097,2,test engine spec test be bug make sure use bug template detailed report possible
38,24918570,2,unable fully cancel video upload chrome apple desktop
39,24909406,1,fix issue save setting be bug make sure use bug template detailed report possible
40,24849977,3,feat configure traefik frontend save pro setting be bug make sure use bug template detailed report possible
41,24842948,2,case sensitivity hashtag please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary case sensitivity hashtag detrimental user experience step reproduce compare follow link note hashtag param difference case platform information cross platform web what current bug behavior example foobar foobar show hashtag what expect correct behavior case sensitivity difference hashtag relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
42,24765631,2,feat endpoint return pro channel current user be bug make sure use bug template detailed report possible
43,24740805,1,chore disallow pro self enable be bug make sure use bug template detailed report possible
45,24740714,2,feat add validation settings submission be bug make sure use bug template detailed report possible
47,24700470,2,feat allow admin submit head code pro domain page be bug make sure use bug template detailed report possible
49,24681496,3,efficient querying view table copy elasticsearch hourly resolution json resolution day urn view cli script run view update hourly update aggregated number forward plan reduce resolution main view table
50,24681364,1,record view table column type bigint
51,24678870,2,opt endpoint join partner program be bug make sure use bug template detailed report possible
52,24663007,2,unread message automatically messenger list please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary unread message need display user messenger list easily find read otherwise notification remain confusing scroll way list find unread message platform relevant log screenshot this video depict confusion cause the video reason message marker remain unread message bury list video video
54,24634404,2,feat cli controller trigger notification i find testing notification chore write cli quickly trigger notification quickly testing frontend mobile change
55,24612942,1,chore remove static composer hash setup script instruction indicate wget hash eliminate need hash static script
56,24603639,2,user receive point jury duty this user receive point user foxfox credit jury duty other report float br br
57,24601286,2,broken image placeholder question do replace break image bulb which error screen include what text more detail create image error previous error message new error message
58,24597821,1,chore change filter timestamp instead be bug make sure use bug template detailed report possible
59,24541585,2,feat add user state wallet overview endpoint return list current user state multipli value
60,24473177,2,chore improved feature flag maintain feature flag helm config turn fragile chore move clearly define class php
61,24466616,2,bug error produce report group reason group report error update request throw nginx php fpm container error fastcgi send stderr php message exception value long double numeric string give stack trace read response header upstream client server request post moderation report upstream host referrer diskthresholdmonitor low disk watermark exceed hh
62,24461580,2,more spec test be bug make sure use bug template detailed report possible
63,24459172,2,bug as owner i view schedule post be bug make sure use bug template detailed report possible
65,24299741,2,introduce collapsible title help desk currently choice help desk visible we need title collapsible ease use
66,24293371,4,feat add filter entityguidresolverdelegate exclude future entity owner be bug make sure use bug template detailed report possible
67,24293253,1,exception entity require user boost old post please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary boost old article like i http failure response internal server error token gotte recently step reproduce goto try boost user browser os ff linux mint report what current bug behavior user boost old article what expect correct behavior user able boost old article relevant log screenshot sentry possible fix if link line code responsible problem sentry issue t exception entity require file boost line throw new require file api boost line file line return file api line return file line return additional display
68,24219799,6,update report option we update report option flow
71,24102484,1,code review read root domain config initializesettingsdelegate might need new entry
74,24093278,2,fix adapt code review be bug make sure use bug template detailed report possible
76,24060254,6,chore fix mvp internal demo be bug make sure use bug template detailed report possible
77,24057653,2,bug logout provide session value error call member function getuserguid null sentry issue engine g error call member function getuserguid null file sessions line new file sessions line file api line file line return file api line return additional display
78,24049926,5,imagickexception decode delegate image format error sentry issue engine t imagickexception decode delegate image format error file media imagick line new file media imagick line new file api line file line return file api line return additional display
79,24046392,3,bug call member function getsubscriptionscount null sentry issue engine c error call member function getsubscriptionscount null file api line file line return file api line return file line return file line
80,24045492,5,bug strike firehose mark channel please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary post channel mark nsfw channel automatically tag corresponding tag this happen this channel post tag firehose nsfw porn channel addopte tag step reproduce use admin account tag post channel channel tag platform information browser device system stat screen size what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
81,24013859,2,bug reason incorrect ban email
82,24007990,1,feat update surge endpoint fcm
83,23973276,8,feat create new endpoint schedule activity be bug make sure use bug template detailed report possible
84,23950557,6,modal pager for mvp x allow reverse sort taking account timestamp constraint need fetch adjacent document time base horizontal feed
85,23850426,8,feat seo pro domains homepage feed videos image article group login signup newsfeed single blog media image video
86,23850373,3,feat validate jwt prevent xsrf attack pro domains be bug make sure use bug template detailed report possible
87,23809501,3,bug firehose report mark channel strike be bug make sure use bug template detailed report possible
90,23789341,6,feat when edit scheduled blog link activity inherit be bug make sure use bug template detailed report possible
91,23789317,4,feat when create scheduled blog automatically generate activity inherit be bug make sure use bug template detailed report possible
92,23759027,5,replace interact acl when environment permission flag set use permission calculate exist acl check interact
93,23759007,5,replace write acl when environment permission flag set use permission calculate exist acl check write
94,23758993,5,replace read acl when environment permission flag set use permission calculate exist acl check read
95,23758968,5,feature re index feed moderated channel when user mark channel moderated reindex feed we need talk mark how handle update feed user switch mode be dynamic permission check
96,23758902,5,feature re index feed channel open when user mark channel open reindex feed we need talk mark how handle update feed user switch mode be dynamic permission check
97,23758801,3,feature extend individual entity return permission object video when specific image need include permission end parse flag
98,23758730,3,feature extend individual entity return permission object image when specific image need include permission end parse flag
99,23758720,3,feature extend individual entity return permission object blog when specific blog need include permission end parse flag
100,20516262,5,test spec test es feeds feature be bug make sure use bug template detailed report possible
101,20489313,3,fix groups discovery be bug make sure use bug template detailed report possible
102,20314677,8,feat es query subscribed use es sub query path read cassandra be bug make sure use bug template detailed report possible
103,20314404,5,feat delete document elasticsearch cassandra entity delete be bug make sure use bug template detailed report possible
104,20314158,2,chore rename be bug make sure use bug template detailed report possible
105,20299155,7,chore investigate memory leak email batches be bug make sure use bug template detailed report possible
106,20289308,2,chore remove nsfw container add nsfw support subscribe be bug make sure use bug template detailed report possible
107,20271682,3,subscribed feed endpoint be bug make sure use bug template detailed report possible
108,20252384,4,fix blogs index correctly add update be bug make sure use bug template detailed report possible
109,20187286,2,bug ban channel show suggested channel box ban channel suggest user subscribe they currently show suggest channels
111,20122604,10,reportable hashtags create backend datum schema report hashtag
112,20119979,2,fix unlisted content container owner be bug make sure use bug template detailed report possible
113,20119974,2,ensure moderated group content new feed be bug make sure use bug template detailed report possible
114,70876528,5,push notification web app note this end task implement new cassandra schema store push notification ids device subscribe browser push notification frontend abstracted module allow subscribe push notification frontend notification setting control notification receive spec test implementation documentation
115,19994156,1,fix help support group appear duplicated be bug make sure use bug template detailed report possible
116,19863333,2,refactor entity try inject urn property be bug make sure use bug template detailed report possible
117,19842408,8,chore snapshot feedback be bug make sure use bug template detailed report possible
118,19767076,7,feat isolated imagemick service image upload be bug make sure use bug template detailed report possible
119,19751493,2,feat implement channel feed list elasticsearch be bug make sure use bug template detailed report possible
120,19751484,5,feat implement channel medium list elasticsearch be bug make sure use bug template detailed report possible
122,19744039,5,feat entity support urn boost be bug make sure use bug template detailed report possible
123,19744014,3,feat boost fetch sync support be bug make sure use bug template detailed report possible
124,19724560,5,feat be able edit display directly profile be bug make sure use bug template detailed report possible
125,21234132,3,bug retrospectively paywalle post apply paywall attachement please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary the problem access paywalle image video blog simply click thumbnail gallery widget view gallery click thumbnail note canary mode turn see example image step reproduce go channel primary account click attach upload image click post edit post put token paywall log log secondary account visit channel primary account scroll image gallery widget click view more click thumbnail image platform information windows chrome version replicate manjaro chromium what current bug behavior when post image video blog paywall visible image video blog gallery user what expect correct behavior if image video blog paywall post channel visible accessible user meet paywall threshold content either appear user paywall mask i think user able filter image video blog gallery paywalle content perhaps add button call exclusive content gallery relevant log screenshot video possible fix if link line code responsible problem
126,19699409,1,feat auto join help support group create account be bug make sure use bug template detailed report possible
127,19694738,1,fix onboarding hashtag return list be bug make sure use bug template detailed report possible
128,19662484,1,chore export license faux activity be bug make sure use bug template detailed report possible
129,19650543,4,bug mature content control miss canary setting please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely step reproduce the mature content setting miss canary platform information platform independent what current bug behavior there option visible canary what expect correct behavior user able change set relevant log screenshot canary non canary possible fix if link line code responsible problem
130,19623215,4,bug group unable delete please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary groups unable delete canary mode step reproduce go canary mode create group delete group work platform information replicate chrome relevant log screenshot possible fix if link line code responsible problem
131,19621941,5,refactor make offchain wire transaction send batch be bug make sure use bug template detailed report possible
132,19553427,3,test create spec test post delegate be bug make sure use bug template detailed report possible
133,19553422,3,test create spec test elasticsearch documents delegate be bug make sure use bug template detailed report possible
134,19538392,5,send you receive wire email send you receive wire email user receive wire
135,19538284,10,send find great minds channel email send find great minds channel email confirm topic campaign subscribe weekly user subscribe receive wednesday send user receive state change email day
136,19538245,10,send you x notification weekly mondays send you x notification email confirm topic campain subscribe weekly user subscribe receive mondays send user receive state change email day
137,19538177,1,send your withdrawal complete offer send your withdrawal complete offer email user complete withdrawal
138,19538124,5,send you receive boost offer email send you receive boost offer email user receive boost offer
139,19538089,5,send your boost complete send your boost complete email user boost complete
140,19538040,5,create email user send wire send your wire receipt user send wire
141,19537965,5,create user email state schema in php create look table template d order this determine email user send state downgrade core casual curious cold create cassandra table entry user notify date primary key clustering index date when send user email upsert email template email send when send user new email check table advance rotation back end proposal tracking email send minimal datum
142,19475825,5,feat ban endpoint use new manager queue runner artifact restore artifact be bug make sure use bug template detailed report possible
143,19475790,5,test create spec test channels manager artifacts delegate be bug make sure use bug template detailed report possible
144,19475782,3,test create spec test snapshot class be bug make sure use bug template detailed report possible
145,19475773,4,test fix channels manager entity spec test be bug make sure use bug template detailed report possible
146,19475764,7,feat snapshot delete restore elasticsearch document be bug make sure use bug template detailed report possible
147,19475758,1,chore ensure subscription subscriber snapshot restore work way be bug make sure use bug template detailed report possible
148,19475713,1,feat snapshotable trait repositoryentity class be bug make sure use bug template detailed report possible
149,19475702,1,refactor channel manager use artifact delegate be bug make sure use bug template detailed report possible
150,19475695,3,feat restore cli tool be bug make sure use bug template detailed report possible
151,19475693,4,refactor delete channel artifact be bug make sure use bug template detailed report possible
152,19475671,7,feat restore channel snapshot be bug make sure use bug template detailed report possible
153,19475679,7,feat create channel snapshot be bug make sure use bug template detailed report possible
154,19471754,1,feat add well seo helpdesk use banner helpdesk let habit
155,19442784,5,onchain boost reward backend changes the backend counterpart towards close
156,19436755,4,thumbnail preview post press enter comment quickly png type comment link press enter super fast this happen all time
158,19355667,3,feat add s new label report bug post gitlab
159,19354402,5,feat channel snapshot submodule be bug make sure use bug template detailed report possible
160,19348789,10,feat ability follow comment thread be bug make sure use bug template detailed report possible
161,19291156,1,bug no confirmation email site registration step go set canary on fill registration detail actual result registration mail receive expect result registration confirmation mail arrive
162,19287107,2,chore move ubertester report gitlab be bug make sure use bug template detailed report possible
163,19263230,1,fix http throw entity log be bug make sure use bug template detailed report possible
164,19263164,2,feat implement pagination limit feed be bug make sure use bug template detailed report possible
165,19155186,10,test spec test sync engine be bug make sure use bug template detailed report possible
166,19155082,3,feat implement boost resolver entity be bug make sure use bug template detailed report possible
167,19154858,3,feat fetch boost feed endpoint sync sync mode be bug make sure use bug template detailed report possible
168,19154571,5,feat create module be bug make sure use bug template detailed report possible
169,19112986,10,feat reduce channel recent interacted channel calculate channel interact channel reset friend friend table channel send email notification prompt user
170,19046023,5,feat entities resolver base urn be bug make sure use bug template detailed report possible
171,18989806,2,test fix engine test pouchdb sync branch be bug make sure use bug template detailed report possible
172,18989644,1,fix late sort filter hashtag vs weighting be bug make sure use bug template detailed report possible
173,18892294,2,bug rate limit suggest channel please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary just new channel immediately get min jail subscribe channel prompt we suggest channel allow rate limit step reproduce new channel follow prompt subscribe suggest channel hit subscribe rate limit platform information what current bug behavior hit rate limit follow prompt suggest channel what expect correct behavior suggest channel allow rate limit relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem bug triage new
174,18858338,7,feat add endpoint allow block list feed be bug make sure use bug template detailed report possible
175,18858266,3,feat inject boost discovery feed list be bug make sure use bug template detailed report possible
176,18844372,1,chore add legacy fallback read user hashtags be bug make sure use bug template detailed report possible
178,18842679,10,create dockerized checkout site create new web site running express backend oauth integration run vue vet javascript framework open sendwyre widget redirect mind
179,18838484,1,feat require banner upload blog publish be bug make sure use bug template detailed report possible
180,18838124,1,fix images faux activity height correctly set be bug make sure use bug template detailed report possible
181,18713406,5,feat top endpoint support search query parameter be bug make sure use bug template detailed report possible
182,18650986,5,integrate sendwyre after meet sendwyre way forward create small separate website run nodejs docker container allow oauth integration site enable sendwyre widget confirmation save user sendwyre account information backend
186,18438177,5,send email new user profile complete when new user sign send email hour profile incomplete demasiado divertido para tener
187,18437953,5,send user new user complete profile hour when new user complete profile send email encourage use platform
189,18427221,10,add suggested channel gone gold email add suggest feed go cold email use new suggestions module add list channel feed do include section result
190,18334453,1,chore remove suggest group onboarding list be bug make sure use bug template detailed report possible
191,21534660,4,bug user mark block block messenger please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary report ubertesters step reproduce in messenger open chat choose block close chat window open chat window platform information laptop window chrome username what current bug behavior second party mark block user able block second party second party receive message user unable unblock second party what expect correct behavior second party mark block user able block second party user able send message user able unblock second party relevant log screenshot possible fix if link line code responsible problem
192,18255651,4,refactor ability check user upload avatar be bug make sure use bug template detailed report possible
193,18244513,3,test spec test onboarde progress tracker be bug make sure use bug template detailed report possible
194,18212625,7,feat onboarding progress tracker be bug make sure use bug template detailed report possible
195,18178429,5,bug delete reply comment post please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary as owner post i unable delete reply user comment post step reproduce create post from channel comment post from channel reply comment post from original posting channel try delete reply comment platform information chrome macbook air what expect correct behavior post owner able delete comment reply post the comment owner maintain ability delete reply
196,18133237,3,feat keep user hashtag sync new legacy store be bug make sure use bug template detailed report possible
197,18083698,5,bug see username twice gathering please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary summarize bug encounter concisely see username twice people screen step reproduce how reproduce issue important platform information browser device system stat screen size ubuntu firefox chrome what current bug behavior what actually happen what expect correct behavior what instead relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
198,18058927,10,feat migration script report es switch there option handle exist report toggle es completely we migrate new report leave old report resolution we migrate all report datum queryable es we lose report unresolved time switch i prefer three obviously cheap
200,34500895,1,stop write blank string elasticsearch we use exist blank string index
201,34500857,1,dual write type index type deprecate support elasticsearch the index currently make use type type subtype pair at indexing stage ensure save type body
202,34531463,1,youtube migrator bug x transfer video button break x auto import checkbox break x queue transfer header update need live complete transfer fix thumbnail issue need sort prompt let user know automatically day walk away x invalid date transferred tab x fix newsfeed post reflect youtube upload date implement alternative authentication option add link youtube description
203,34426419,2,allow filtering search subscriber subscription group channel list ask will require frontend component track issue
204,34662161,1,animation discovery result probably lack engagement need pull
205,34340820,1,avatar lead channel subscriber when view user subscription subscriber list avatar image link page currently canary visit user page click subscription click avatar image return main channel
206,34320734,1,api endpoint return single support tier x return single support tier
207,34278153,2,suggest channel group new user work properly step replicate create new account join canary mode look suggested groups channels screenshot suggest channel base minds subscribe suggest group group suggestion join
208,34276691,1,do fire welcome complete welcome incomplete email these email fire anymore send welcome text email confirmation email also content base onboarding status old onboarding text necessarily accurate
209,34275925,1,use auto tier new support tier base hierarchy x make polyfill pass description instead x use name bronze silver gold platinum
210,34272665,2,sync support tiers update x run update x clear exist support tiers migration x ensure support tier guid persistent base currency migrate original implementation detail new delegate call modify read exist reward create new one delete deprecate modify exist notes a support tier create currency value a support tier delete matching entry a support tier modify difference description text currency match
211,34230302,1,email template footer spacing need add padding they separate element control line wrap
212,34176864,1,set feature flag setting referral be bug make sure use bug template detailed report possible
213,34175226,1,ban channel show suggest channel scroll suggest channel feed view come i click ban need sure delete ban deactivate channel appear suggestion eventually want sure inactive channel appear quick fix look great overall
214,34121638,2,make right hand column sticky newsfeed discovery channel per mockup feedback user use space new design we need right hand column scroll independently middle column newsfeed discovery channels groups eventually this ensure user scroll content feed right hand column blank create illusion space see twitter ux behavior reference need
215,34036400,5,unable run youtubeimporter cli video statistic return null video fetch video url import avoid link expiration fix following issue mind critical typeerror argument pass instance null give call line define stack trace null main argument pass instance null give call line
216,34003334,1,remove mobile setting functional many mobile setting function tap we hide functional broken setting billing payment methods work billing recur payment work other report content white screen freeze app other subscription tier management work other post preview work
217,33955591,1,use date original youtube video minds activity post create import if back youtube video september create activity post minds date see post scheduler reference achieve
218,33928569,1,endpoint single youtube video we need endpoint return single youtube video base channelid videoid query param this i accurately update status video user click transfer cancel
219,33928513,2,endpoint count youtube video status we need endpoint return total count youtube video group status
220,34226974,1,random channel banner present core module endpoint banner return pseudo random guid numofimage image
221,33915565,3,video work pro upload i upload capture reduce large
222,33925003,1,log registration error cloudwatch be bug make sure use bug template detailed report possible
223,33906730,3,use api key instead oauth credential be bug make sure use bug template detailed report possible
224,34041914,1,escaped html tag display title summary reports come titles show escaped html p br tag tag get save title datum composer instead stripe step reproduce have edit exist post have trouble replicate example post platform information chrome what current bug behavior escaped html appear title field what expect correct behavior what instead relevant log screenshot i try copy title html paste edit composer edit composer i replicate i br tag title field way
225,34169814,1,edit only show after refresh summary edit post refresh page step reproduce go medium post edit observe change refresh edit stick relevant log screenshot
226,33630053,3,refactor backend membership tier x create new cassandra schema wire support tier x create repository manager class x create delegate polyfill class x hook polyfill user export x new endpoint create read update delete support tiers x store select support tier cassandra elasticsearch create edit entity
227,33627486,2,youtube importer tweak expect yt client secret installer provide yt secret olivia need video list return duration statistic view like dislikes favorite olivia need able cancel video get import
228,33583351,3,implement transfer video feature youtube importer be bug make sure use bug template detailed report possible
229,33532703,4,determine automatic upload status channel youtube importer we need way determine populate new youtube videos checkbox mockup add new field user entity this enable scrape exist video channel it enable web hook pub sub new video come automatically import
230,33491947,1,search start soon start type right require enter
231,33284650,1,most recent token transaction count run total see screenshot the recent token transaction count run balance
232,33284203,2,content type filter search result work see video you i get result different content type i specify
233,33283173,1,click notification close notification tab mobile web ios safari iphone step replicate go mind mobile browser open notification drop click notification hard tell happen it well notification drop minimized click only mobile web this issue regular web drop clearly
234,33282630,1,sidebar navigation close click group mobil web ios safari iphone currently open sidebar navigation click view group sidebar navigation close make like happen it behave way click main navigation item
235,33857378,4,offchain limit hit onchain transaction please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary offchain limit cause onchain boost fail step reproduce will require investigation presumably hit offchain limit try boost onchain it previous selection state get mix platform information browser device system stat screen size what current bug behavior error show what expect correct behavior error show onchain boost relevant log screenshot paste relevant log use code block format console output log code hard read possible fix probably similar
236,33225431,2,notification count clear web check mobile when bill look web say x number notification despite clear mobile
237,33147267,1,group list inaccessible canary
238,33108076,4,upgrade dropdown upgrades page display subscription state if pro upgrade dropdown avatar plus user upgrade all user buy tokens on account screen setting upgrade upgrade option pro user plus user able upgrade pro if pro upgrade item
239,100367446,2,non group member view public group description summary unverifie account view group group description step reproduce create new unverifie channel view group group description display platform information chrome firefox what current bug behavior group description display unverifie channel what expect correct behavior any user able group description relevant log screenshot
240,33007476,2,give day free pro yt creator sub we easily tell youtube user sub we need handle get apply when user link yt account time time account need pro subscription expire year for video subscriber enable import automatically need award account cross threshold need create email one inform get one get buy end trial
241,33010136,4,rollout top discovery feed not work summary top discovery feed work rollout step reproduce go discovery choose trending tag it default load platform information browsers what current bug behavior top discover feed default feed option break what expect correct behavior top discovery feed work default option relevant log screenshot this query trigger issue
242,32931929,2,group suggestion api new discovery see suggest channel work extend mind graph index elasticsearch
243,32931842,2,experiment tagcloud algorithm improve relevancy eg food myphoto include politic
244,32452241,4,remind notification direct remind original post currently remind post notification direct post theirs the notification say username remind activity
245,32407192,4,infinite loading circle old channel blog please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary find situation error occur there all error i think relatedd issue step reproduce go open xhrs scroll right notice loading hang wait request timeout platform information chromium ubuntu what current bug behavior infinite loading what expect correct behavior content load relevant log screenshot paste relevant log use code block format console output log code hard read possible fix sentry issue engine hf errorexception maximum execution time second exceed file line fatalerrorshutdownhandler
246,32347761,8,implement youtube pub sub new video on user link youtube account turn auto import need implement listener youtube webhooks when user upload new video queue click transfer
248,32346619,4,implement youtube oauth flow store auth tokens api the backend need able proxy request youtube service user authorize account use new router place new module core media youtubeimporter provide endpoint media youtube importer put create update user object youtube authorization token delete delete token user object
249,32342910,4,implement youtube sdk backend get media youtube importer import video return list available video youtube video process queue each video return title create date number view yt the response include user daily limit number queue number video currently transfer get media youtube importer transfer return video transfer probably version user channel feed video filter extension allow filtering import video source both get paginate support infinite scroll the backend return user yt oauth information return timestamp account successfully authe store token the user setting datum model extend allow setting flag x add google library php sdk compose stack setup configure api key secret review need provide configure key x setup module interface set function add video import flow x add yt importer feature flag backend even backend new restful endpoint control setting client x endpoint get video list update user config tokens auto import setting
250,32290833,4,error pro setting page log http failure response for api pro channel settings ok link sentry
251,32272050,8,apply new email template exist system email we need apply new template email audit one actually send those email list probably worth clean old template remove old email this change underlie template verifying email look correct there lot code change start redesign email individually help confirm list email send want fix retrofit exist email refactor cleanup old email place delete old email long audit verify exist email new template bonus point set cli utility allow send demand test admin experience spreadsheet
252,33058773,4,apply new template welcome email when new user set account send welcome email complete onboarding process we go need retrofit old email send fit new design the suggest channel partial need revisit support new list start send dynamic content consistent manner redesign welcome email use new template make sure email complete email incomplete email work new onboarding process
253,32147552,4,offchain balance reduce onchain spending please read before open new issue sure search keyword issue filter t bug label verify issue submit duplicate summary i select onchain boost i go gas fee process metamask get error message offchain boost minds so transaction go metamask reject minds step reproduce how reproduce issue important platform information firefox manjaro what current bug behavior it the member chain transaction it go metamask error show the transaction dispatch mine ethereum network metamask the user show boost window error exceed maximum offchain token hour transaction succeed ethereum boost visible boost console token go what expect correct behavior that error show onchain transaction tx valid dispatch save boost db relevant log screenshot paste relevant log use code block format console output log code hard read possible fix if link line code responsible problem
255,31977098,4,ability edit activity attachment x move attachment logic delegate x handle activity deletion attachment x handle activity creation attachment x handle activity editing attachment
256,31845886,4,many old remind show lightbulb ie look post channel
257,31809285,8,iframely linkup right support ckeditor rich embed get partly define provider select type proxy engine we need extend close loop iframely integration blog parity newsfeed embed extend iframely embe use newsfeed refactor module new endpoint away newsfeed monolithic file when user provide url new blog preview ala newsfeed be sure blog markdown embed rich content appropriately be able delete iframely content float plus icon left hand allow uploading image url insert
