,issuekey,storypoints,context
11,118019990,6,prompt passphrase key require original report create adam porter alphapapa i duplicity year i try i use key passphrase sign backup i use symmetric encryption export passphrase both prompt passphrase signing key i hit enter type work previous version prompt passphrase use kubuntu oneiric
12,118019980,6,crash backup original report create milan bouchet valat nalimilan i get crash backup happen minute i start this look similar bug fix year ago i duplicity fedora duplicity milan verbatim sauvegardes local remote metadata synchronize sync need last backup date gnupg passphrase retype passphrase confirm traceback recent file bin duplicity line module file bin duplicity line fn file bin duplicity line main file bin duplicity line file bin duplicity line file site package duplicity line gpgwritefile cursize file file site package duplicity line assert byte byte file site package duplicity line copyfileobj ioerror errno broken pipe
13,118019977,6,backup process amazon crash abort previous attempt original report create andrew burdyug the backup process amazon crash abort previous attempt duplicity report problem secret gpg key problem gpg key i delete new backup start usual seem bug gpg sign partial aborted backup duplicity
14,118019968,6,upload speed periodically drop zero original report create andrei pozolotin andrei pozolotin follow invocation duplicity use new style info upload globbing filelist include globbing filelist exclude source target produce attach upload speed drop despite upload duplicity duplicity uname linux generic pae ubuntu smp mon nov utc gnu linux
15,118019967,6,upload speed duplicity vs original report create andrei pozolotin andrei pozolotin i use comcast cable internet access reference upload speed measure download speed kbps kb sec transfer rate upload speed kbps kb sec transfer rate i able sustained upload speed close kb sec duplicity duplicity use new style info upload globbing filelist include globbing filelist exclude source target i kb sec i try option volume size etc i kb sec matter suggestion thank duplicity duplicity uname linux generic pae ubuntu smp mon nov utc gnu linux
16,118019963,16,crash use multiprocesse original report create andrei pozolotin andrei pozolotin follow invocation duplicity use new style info upload use multiprocesse globbing filelist include globbing filelist exclude source target work fine i remove use multiprocessing blow exception use archive dir use backup import succeed import succeed import succeed import succeed import succeed import succeed import succeeded import succeed import fail sys define import succeed import succeed import succeed import succeed import succeed use temporary directory duplicity ikgsdi tempdir user error detail traceback recent file bin duplicity line module file bin duplicity line fn file bin duplicity line main action commandline file lib dist package duplicity line processcommandline backup file lib dist package duplicity line file lib dist package duplicity line raise unsupportedbackendscheme scheme support url duplicity unsupportedbackendscheme scheme support url duplicity duplicity duplicity uname linux generic pae ubuntu smp mon nov utc gnu linux
17,118019961,6,signature file double size restart original report create jpsb jpsb if backup fail abort signature file local double size resume upload pretty tragic try large gb backup cloudfile signature file easily gb gb uncompressed impossible upload
18,118019957,6,mislead backup restore original report create ciarang ciarang when restore version i tell last backup date tue dec however case that backup primary chain secondary one old fortunately regardless output look like duplicity old backup successfully restore ask time however way know work recognise restore output old expect duplicity say output full collection status correspond find secondary backup chain secondary chain chain start time sun nov chain end time sun nov number contain backup set total number contain volume type backup set time num volume full sun nov find primary backup chain match signature chain chain start time tue dec chain end time tue dec number contain backup set total number contain volume type backup set time num volume full tue dec incremental we d dec incremental thu dec incremental fri dec incremental sat dec incremental sun dec incremental mon dec incremental tue dec no orphan incomplete backup set find
19,118019949,6,duplicity crash assertion error try restore original report create chris stankaitis cstankaitis i try restore backup duplicity keep crash assertion error help os duplicity ver python here command i root restoretemp duplicity encryption dir restoretemp tmp backup xtrabackup db backup restoretemp bt restore use archive dir restoretemp use backup import succeeded import fail no module name gio import succeed import succeed import succeed import succeed import succeed import succeed import succeed import succeed import succeed import succeed import succeed main action restore duplicity june args bin duplicity encryption dir restoretemp tmp backup xtrabackup db backup restoretemp bt restore linux smp we d oct edt bin python jul gcc red hat use temporary directory tmp tempdir temp available backup use approx local remote metadata synchronize sync need traceback recent file bin duplicity line module file bin duplicity line fn file bin duplicity line main file site package duplicity line file site package duplicity line file site package duplicity line assert assertionerror thank you
20,118019947,12,wrong german translation original report create allo allo in filename log verbosity high ein path wrong i think original a path german unspecified article like english original tag german translation
21,118019942,12,man page file permission original report create sanskritfritz duplicity version the man file permission change ls share man dupl root root k share man the result non root user unable read manpage duplicity the setup archlinux follow install original tag man
22,118019927,12,webdav backend handle status code failure original report create hugh eave hugh hugheave duplicity version ubuntu lts apache python default oct when backup interrupt resume later duplicity correctly attempt create overwrite volume create interrupt backup however overwrite exist file webdav put apache return no content status instead create even file upload correctly current consider failure team series view backends
23,118019923,6,ubuntuone list command line help original report create p fudd g ubuntu com type duplicity list version duplicity version python version os distro version fedora target ubuntu one log output ha
24,118019920,6,wishlist need detail incremental backup restore original report create olivier berger olivierberger it great duplicity restore command message add descriptive message mentioning increment restore reference backup as look like old backup restore see detail
25,118019917,8,multichunk support upload datum original report create michael terry mterry if volume upload perfectly divisible multichunk size duplicity end upload datum this appear follow code chunk byte byte chunk n param byte
26,118019913,22,cfbackend use retry decorator original report create scott severance i back rackspace i large backup set often back sort network exception get raise sometimes connection timeout other time ssl error there probably i remember moment sometimes error occur early backup process other time near end of course error condition transient dd report backend exception give instead retry number time especially connect current session network unreliable dd realize i currently ubuntu deja dup duplicity however problem go long time number version
27,118022839,6,backup fail initially scan old backup original report create neil robinson this problem surface upgrade expect result backup back file external hard drive previously flawlessly action take run deja dup select new backup scan start stop deja dup report backup failed give error fail read duplicity xxfwll tempdir type exception ioerror check fail traceback object incidentally restore backup previous backup result similar error i try restore duplicity directly problemtype bug distrorelease ubuntu package deja dup procversionsignature ubuntu generic uname linux generic apportversion architecture date sat oct installationmedia ubuntu lts lucid lynx release sourcepackage deja dup upgradestatus upgrade oneiric day ago original tag apport bug oneiric running unity
29,118022306,12,duplicity create huge backup archive original report create anders aagaard aagaande runnne command duplicity encryption old m european bucket use new style ls duplicity total g root root m root root g duplicity root root g duplicity most duplicity backup work fine directory split archive properly duplicity ubuntu python
30,118019853,6,issue iis self sign certificate original report create langdon white lwhite i run iis windows server ask long story self sign certificate i duplicity connect webdavs directory backup i believe iis thing self sign thing i sure i cadavar connect fine yell self sign cert would love idea fix bug problem keyboard chair use webdav protocol little weird uname linux thor generic ubuntu smp mon sep utc gnu linux log verbosity name change user backup host use archive dir use backup import succeed import succeed import succeed import succeed import succeed import succeed import succeed import succeed import succeed import succeed import succeeded import succeed use webdav host backup host use webdav directory backups use webdav protocol http main action inc duplicity april args bin duplicity encryption user documents linux thor generic ubuntu smp mon sep utc bin python apr gcc use temporary directory tempdir registering mkstemp temporary file tempdir temp available backup use approx list directory backups webdav server webdav propfind attempt fail listing directory backups webdav server webdav propfind attempt fail bad request listing directory backups webdav server remove remember temporary file tempdir mkstemp traceback recent file bin duplicity line module file bin duplicity line fn file bin duplicity line main file bin duplicity line remlist file lib package duplicity backends line list response file lib package duplicity backends line request response file lib line getresponse raise responsenotready responsenotready
31,118019852,6,imaps target work centos original report create alexander akimov aleksander akimow use instal duplicity version python gpg home awk gnu awk bash redhat gnu i follow error start run command bkp traceback recent file bin duplicity line file bin duplicity line fn file bin duplicity line main action commandline file lib site package duplicity line processcommandline backup file lib site package duplicity line file lib site package duplicity line return file lib package duplicity backends line init file lib package duplicity backends line resetconnection file lib line init host port file lib line init file lib line resp file lib line line file lib line readline char sslerror the read operation time task bkp fail exit code finished state fail code runtime
32,118019849,20,duplicity back unchanged file daily original report create chris stankaitis cstankaitis we back netapp volume mount nfs backup server duplicity back file unchanged daily incremental backup line duplicity key dir duplicity tmp old m bt vol bt backup output example file ll static w may static root stat static file static size block io block regular file device inode link access w uid gid access modify change as i understand file backup touch there lot old un touch file appear get back day waste lot space backup server as duplicity thing file modify night backup cat backup output grep selecting bt static comparing static cache static cache get delta static cache bt static reg static cache reg m static selecting bt static comparing static cache static cache get delta static cache bt static cache reg static cache reg m static ll backup output root root aug backup output duplicity version python version os distro version redhat enterprise linux type target filesystem linux
33,118019822,26,selinux xattrs support duplicity original report create jo akweb this feature request bug report i hope ok as support selinux file attribute without attribute preserve virtually impossible restore work redhat centos system default selinux activate it possible extend duplicity support attribute rsync provide command line switch
34,118019820,18,always force backup original report create michal čihař nijel i run daily incremental backup monthly one since upgrade appear i sure i use duplicity backup reading globbe filelist synchronize remote metadata local cache delete local cache duplicity authoritative backend delete local cache authoritative backend last backup date no signature find switch backup the collection status report previous backup correctly restore work fine file exist backend time backup run the problem fact long handle path absolute backup server state sftp before connect sftp command mkdir state sftp before mkdir could create directory failure sftp command cd state sftp before cd sftp command mkdir state sftp before mkdir could create directory failure sftp command cd state sftp before cd sftp command mkdir state sftp before mkdir could create directory failure sftp command cd state sftp before cd sftp command mkdir backup state sftp before mkdir backup could create directory failure sftp command cd backup state sftp before cd backup sftp command mkdir state sftp before mkdir could create directory failure sftp command cd state sftp before cd sftp command mkdir jabber state sftp before mkdir jabber could create directory failure sftp command cd jabber state sftp before cd jabber sftp command ls state sftp before ls state sftp before quit
35,118022495,30,restore fail invalid datum hash mismatch original report create manolis kapernaros i deja dup backup home automatically day nfs folder password encryption today i decide i format hdd reinstall ubuntu i try restore file deja dup the restore start i file suddenly fail error invalid datum hash mismatch calculate hash manifest hash i try restore early backup i error i important file backup i appreciate help recover thank problemtype bug distrorelease ubuntu package deja dup procversionsignature ubuntu generic uname linux generic nonfreekernelmodules nvidia wl architecture date sun aug ecryptfsinuse yes installationmedia ubuntu natty narwhal release procenviron language en lang bash sourcepackage deja dup upgradestatus no upgrade log present probably fresh install original tag apport bug natty running unity
36,118019797,22,warn initial backup unable delete file original report create dan poirier poirier duplicity python mac os x target filesystem local mac file system command line rm duplicity encryption see message default verbosity unable delete errno no file directory write poirier tmp duplicity unable delete errno no file directory attach output
37,118019795,8,passphrase request original report create chrispoole chris chrispoole when ask passphrase sign key duplicity request twice ensure enter correctly in line unix cli program user assume know exactly request the bad thing happen gpg reject passphrase start duplicity duplicity
38,118022576,16,tmpdir error encryption original report create andreas owen aowen try encrypt backup get wierd result no file writen destination folder log file inconclusiv unencrypted backup work fine can help i attach log file output key shell script i use this duplicity backup active shell script terminal output code owiland sh duplicity traceback recent file bin duplicity line module file bin duplicity line fn file bin duplicity line main file bin duplicity line file bin duplicity line file lib site package duplicity line gpgwritefile file lib site package duplicity line return oserror errno no file directory tempdir send incremental file list send byte receive byte byte sec total size speedup new firmeware duplicity instal target file system
39,118019791,6,duplicity work agent key load original report create peter simons simon s i like duplicity use gpg agent when i run key know agent abort error instead i like agent pop pinentry window occasion i enter passphrase i duplicity
40,118019790,6,python version default bin python bin env python original report create dan loewenherz dan wp i wrestle importerror bit i realize python set python version find path change line main duplicity script bin python bin env python fix issue original tag python
42,118019767,30,unable connect rackspace uk server original report create tor inge schulstad tor inge schulstad i acconunt rackspace i use london server i log i able use account store backup i authenticationfailed software version deja dup duplicity from logfile duplicity info duplicity import succeeded duplicity error duplicity connection fail check credential authenticationfailed setting dejadup backend rackspace dejadup delete dejadup encrypt true dejadup exclude list trash download dejadup include list dejadup run dejadup periodic true dejadup periodic period dejadup root prompt true dejadup file icon dejadup file dejadup file path dejadup file ay dejadup file short dejadup file type normal dejadup file uuid dejadup rackspace container dejadup dejadup rackspace username tischulstad dejadup bucket dejadup folder workstation dejadup d dejadup folder distro ubuntu
43,118019757,6,assertionerror incomplete incremental backup original report create jens finkhäuser finkhaeuser consulting duplicity version python version os distro version ubuntu server local remote metadata synchronize sync need last inc backup leave partial set restart last backup date thu mar traceback recent file bin duplicity line module file bin duplicity line fn file bin duplicity line main file bin duplicity line assert time move forward appropriate pace system clock issue assertionerror time move forward appropriate pace system clock issue look code duplicity sleep line request curtime it clear value change meantime value return global curtime variable without understand rest code look like bug setcurtime function clearly line t curtime set now fail set current time now instance presumably expect
44,118019754,6,duplicity crash cleanup delete original report create steve hand steve zzs run duplicity backupset i warn orphan backup python centos duplicity cleanup use archive dir use backup import succeed import succeed import succeeded import succeed import succeed import succeed import succeed import succeed import succeed import succeed import fail no module name gio import succeed main action cleanup duplicity april args bin duplicity cleanup linux smp fri apr edt bin python mar gcc red hat local remote metadata synchronize sync need file exist backend file exist cache extract backup chain list file duplicity file know set create new set file duplicity know set create new set ignore file reject backup set duplicity file duplicity know set create new set ignore file reject backup set duplicity find orphan set we d apr warning find follow local orphan signature file warning find follow orphan backup file last backup date collection status connect backend botobackend archive dir found secondary backup chain no backup chain active signature find also find backup set chain incomplete backup set these delete run duplicity cleanup command delete file backend use temporary directory duplicity tempdir traceback recent file bin duplicity line file bin duplicity line fn file bin duplicity line main file bin duplicity line cleanup file package duplicity backend line delete filename attributeerror nonetype object attribute
46,118019730,14,duplicity fail gracefully gpg signature file original report create olivier berger oberger this copy here i remote gpg file probably result quota try resync local cache fetch tempdir mktemp state sftp before quit removing remember temporary file tempdir mkstemp remove remember temporary file tempdir mktemp gpg error detail traceback recent file bin duplicity line module file bin duplicity line fn file bin duplicity line main file bin duplicity line file bin duplicity line file bin duplicity line datum file bin duplicity line file lib dist package duplicity line close assert file lib dist package duplicity line close file lib dist package duplicity line raise gpgerror msg gpgerror gpg fail log begin gnupg log gpg fail eof end gnupg log gpgerror gpg fail log begin gnupg log gpg fail eof end gnupg log of course list cache find culprit size file but i guess hard check file manage fail backup restore hope help good regard
47,118019721,18,non interactive duplicity job gpg key crash original report create joshua jensen joshua joshuajensen i run duplicity nightly backup cron have problem i gpg keypair the public key encrypt passphrase interaction private key decrypt restore interactively passphrase later necessary this work command prompt i prompt run command however cron fail uncomfortable able control echo terminal upload print statistic backups bin key globbing filelist dest bin rdiff backup exclude duplicity args getpasswarning can control echo terminal passwd stream warning password input echo gnupg passphrase traceback recent file bin duplicity line module file bin duplicity line fn file bin duplicity line main file bin duplicity line sync file bin duplicity line passphrase file line passwd stream file line return stream file line raise eoferror eoferror duplicity version python rhel target filesystem nfs mount surely non interactive duplicity command fail duplicity interactive
48,118019709,6,device number overflow linux original report create nate eldredge nate thatsmathematic in try use duplicity archive backup os i find fail device file certain major minor number this linux ubuntu maverick i reproduce bit i attach log error message this duplicity ubuntu package python ubuntu package the filesystem it happen device file exceed the major minor number pack field funny way take little thought reproduce the encoding go follow bit high low actually look like bit encode currently possible create device high bit nonzero so bit major number bit minor number it appear duplicity fail bit minor number set mknod foo c mknod foo c use device file option not prevent duplicity fail
49,118019700,6,child process defunct original report create wladimir van der laan laanwj i verify fairly large remote backup process list it like child gpg process defunct properly clean root bin python bin duplicity verify globbe fileli root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg fd fd fd t root gpg defunct root gpg fd fd fd root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg fd fd fd root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg fd fd fd root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg fd fd fd root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg fd fd fd root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg fd fd fd root gpg fd fd fd root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg defunct root gpg fd fd fd t root gpg fd fd fd t root gpg defunct root gpg defunct root bin sftp orion root bin ssh duplicity version python version os distro version ubuntu lts type filesystem reiserfs
