,issuekey,storypoints,context
17,113676744,3,alliance partners inappropriate use gitlab logo partner logo goal we need stop trademark logo refer partner engineering ask resolve issue we need replace gray tanuki logo alliance page handshake see figma they match height logo thread link job to be do situation as soon possible month motivation we need cease use gitlab logo partner list page logo outcome this need avoid dilution trademark protect gitlab intellectual property right interest which involve request alliance partners dci dri consulted informed dri consult gitlab handle inform everyone in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design engineering
18,113656830,2,track add data attributes view all nav link goal please add follow attibute view stage link locate why gitlab platform the devops lifecycle navigation menu data nav gitlab data nav lifecycle data nav stage which involve request all page navigation menu do forget shadowdom version mobile site dci dri consulted informed dri gitlab handle consult inform everyone requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
19,113651620,1,eng cta block scroll goal an incident scroll trigger call action section page screen weird cta scroll weird cta scroll which involve request dci dri consulted informed dri gitlab handle consult gitlab handle inform everyone in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design engineering
20,113650408,1,commit twitter image render there typo twitter image src prevent open graph image render page share thank bring attention
21,113731145,4,smartle gdn poc discovery background we contract gdn smartling contract begin this issue track proof concept smartle gdn prior contract year note dri poc digital experience team issue move necessary proof concept options full deployment this include deployment smartle gdn require smartle professional services implement professional services hour type poc range hour estimate cost the reason cost able continue use gdn set add contract partial deployment we select page number tbd smartle connect work if page cost in depth technical demo this minute smartle site step step demo gdn work this site comment smartle prior poc smartling request define successful poc look like our step website evaluation arrange technical demo gdn gitlab website highlight specific use case action team like validate similarly schedule discussion pro con use repository connector vs gdn support website translation initiative great option decide factor base overall strategy objective website translation project team desire experience loe next step determine like poc what question try answer success look like determine poc option interested base poc goal technical discussion smartle relate gdn code repo website translation request smartle smartling ask answer question prior gdn discussion what business objective surround translation ex drive lead website convert lead website support exist international sale team convert deal etc answer drive lead support exist sale team convert deal what success metric track relate translation website metric traffic conversion rate page view bounce rate etc sale team conversation success new user adoption decrease support ticket etc answer website metric new inq trial please list order priority content look translate specific website landing pages blogs web application answer ultimately translate navigation page to start poc translate why gitlab pricing page what technology use create serve content cms marketing automation e comm platform other need answer what source language content answer english which translate answer japanese french german what annual translation volume good guess plan fine answer currently process word marketing expect increase web start stakeholders who need involve evaluation answer digital experience team marketing ops tbd who tool answer digital experience team technical gdn project management dri tbd who vet technology integration path answer digital experience team who budget holder sign answer marketing operations describe ideal translation process answer need answer describe challenge face current process answer no solution web translation currently place what need solution forward smartling answer need answer success look like please leave label issue
22,113421946,1,eng why premium ultimate update title goal we like add gitlab page title help organic search title why gitlab title why gitlab job to be do situation when user search gitlab tier add result help brand motivation we want outcome so increase organic search traffic which involve request dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request update title page deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
23,113421747,1,eng feature update meta description goal we like update meta description page learn feature gitlab premium ultimate free include issue tracking time tracking reporting file locking job to be do situation when motivation we want outcome so which involve request feature dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request update meta description deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
24,113419289,1,eng feature comparison update buy link goal at feature comparison page like update link free trial buy premium buy ultimate free trial buy premium buy ultimate job to be do situation when user click link page take home page motivation we want sure continue correct flow trial purchase outcome so direct potential signup correct page which involve request feature comparison dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request update link header deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design engineering
25,113367461,4,google analytics tracking saas trial event goal review new saas trial flow add google tag manager js onetrust include new about your company page paste code high head page possible google tag manager d s l new f j window end google tag manager additionally paste code immediately opening body tag google tag manager noscript end google tag manager noscript fire follow datalayer event successful form submission continue button click the aboutyourcompanytype dynamic if user free account flow additional toggle field gitlab ultimate trial if user saas flow field variable value which involve request dci dri consulted informed dri consult inform requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research x data analytics ux design x engineering
26,113364374,1,eng integrate launchdarkly component datalayer goal note dennis which involve request page dci dri consulted informed dri consult dennis inform everyone in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design engineering
27,113363430,2,add all resources link update page goal we like add link all resource update page late branding job to be do situation when website visitor look gitlab resource motivation we want new asset webcast accessible outcome so drive registration download website visitor which involve request all resources page dci dri consulted informed dri consult inform in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design engineering
28,113362171,1,eng replace minimal footer version navigation repo goal currently page solution page use minimal footer we remove hardcode footer bex replace instance minimal footer navigation repository example implement minimal header
29,113361176,1,eng resolve feature flag evaluation experiment goal background find support ticket i honest i unclear percentage rollout compare experiment dci dri consulted informed dri gitlab handle consult gitlab handle inform everyone in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design engineering
30,113361153,2,eng implement launchdarkly custom event goal accord support ticket need sure metric set custom event launchdarkly if change url click use custom conversion such submit form redirect new page etc if click metric trigger page redirect redirect happen click event send launchdarkly click metric unfortunately robust i suggest recreate metric custom conversion metric instead this way great control track need flush immediately right ensure metric event capture prior redirect hypothesis the behavior i click event click say target result incremente unique visitor dci dri consulted informed dri gitlab handle consult gitlab handle inform everyone in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design engineering
31,113361109,2,eng debug url parameter hide class goal discover mr class update pass url parameter page launchdarkly component check prop launchdarkly component show value loading datum value correct this make believe component show change value ui comment megan dci dri consulted informed dri gitlab handle consult gitlab handle inform everyone in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design engineering
32,113355718,2,inconsistent text size footer goal in footer like change text size cookie preferences match size text describe bug what browser which involve request all page requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
33,113302494,2,docs subdomain update google tag manager id goal the current google tag manager account id docs subdomain set gtm access gtm account create employee personal work email address there issue google analytics page url datum need include order match correlate file analyze technical content writer related gitlab issue in order affix need update google tag manager id gtm gtm njxwql way configure new ga tag gtm account access instruction revise exist gtm code head switch id gtm gtm njxwql js d s l new f j window njxwql additionally update id gtm body tag html google tag manager noscript end google tag manager noscript which involve request all page dci dri consulted informed dri gitlab handle consult inform requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
34,113300285,2,release launch qualtrics survey help topics page goal we like learn get help page find opportunity improvement implement qualtrics survey complete issue what survey to determine user expect find help topic page who survey complete everyone come help topics page how survey deliver immediately arrival help topics page notification corner page like update branding what url platform survey host qualtrics how long survey open response job to be do situation when user visit help page notification display corner survey motivation we want gather datum user look arrive help page outcome so improve help page which involve request dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request create notification survey get help page link survey answer thread be possible gather page person get help page requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design x engineering
36,113297210,3,place navigation pricing page goal we like remove minimized navigation component pricing page use navigation instead job to be do situation when user visit pricing page motivation we want display navigation component header outcome so provide user navigation experience which involve request dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request switch minimize navigation default layout page pricing test pricing page ensure regression fix regression nav swap deploy prod deploy monitor slack channel create issue capture feedback need requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
38,113213526,5,eng search mobile goal we like build search mobile screen job to be do when user access search mobile device search fully usable guide user redirect correct page mobile device figma which involve request dci dri consulted informed dri consult inform everyone in scope what scope request define scope search feature mobile screen device build mobile template search bar page out scope what scope iteration not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
39,113213290,5,eng make search result new page goal we like separate search result navigation overlay new page order able return past search execution job to be do move search result buyers experience new page user search navigation overlay page redirect which involve request dci dri consulted informed dri consult inform everyone in scope what scope request deliverable out scope what scope iteration move search result code navigation buyers experience make corresponding routing order search url requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
40,113160806,1,eng define scope api search mobil goal we like define scope api search mobile job to be do situation when search mobile device work motivation we want ensure device use new api drive search outcome so increase conversion which involve request navigation be www dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request check new search experience mobile device define need functional requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
41,113156733,2,plan define scope a b test navigation goal we like research define a b test run marketing site navigation job to be do situation we need research a b testing work currently run test navigation motivation we want define need able run a b navigation test outcome so build integration ready time come run a b test nav which involve request navigation repository launch darkly feature flags maybe more tbd dci dri consulted informed dri consult inform everyone in scope what scope request define need enable a b test nav out scope what scope iteration implement separate issue this define scope requirement requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
42,113155287,1,eng bug feature page filter work intended goal the filter work intend filter sass self managed slack thread job to be do situation when user filter feature filter work motivation update filter function properly outcome so which involve request feature dci dri consulted informed dri consult inform everyone in scope what scope request fix filter functionality deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
43,113153632,1,ux improve search suggestion goal we like improve default suggestion search job to be do tbd which involve request search dci dri consulted informed dri consult inform in scope what scope request requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design engineering
44,113146359,1,eng swap minimal nav standard navigation pricing page goal we like remove minimal nav pricing page replace standard default navigation job to be do situation when user land pricing page feel stuck navigate part site motivation we want sure user feel stuck pricing page outcome so track user traffic land pricing page which involve request pricing dci dri consulted informed dri consult inform in scope what scope request swap minimal nav standard nav pricing page deliverable out scope what scope iteration touch nav page not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
45,113092679,3,use nuxt image compress lazy load image goal we like set defer loading image appear viewport relate thread job to be do situation we defer loading image appear viewport motivation we want optimize image improve cwv score outcome so improve content pane which involve request all nuxt img component dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request update instance nuxt img nuxt img out scope what scope iteration image compression build modification requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
46,113086343,2,request remove event details section pubsec page goal we like remove event detail section pubsec page unfortunately completely manual process remember update page time event list occur old event list page we believe get traction page event like instead link gitlab events page job to be do situation remove event detail pubsec page motivation very inefficient manual process outcome be efficient link current event page which involve request pubsec page dci dri consulted informed dri consult inform everyone in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design engineering
47,113360356,1,website bug gitlab learn link go page this template file bug report relate log marketing website company handbook this correct repository request relate gitlab product item what relevant briefly describe bug example a link break the gitlab learn link break take user page if possible specify reproduce bug navigate click gitlab learn link please provide relevant screenshot screencast how screenshot what window size browser operating system version please use follow website determine browser specification provide link developer follow what browser what compute device please list brand model example samsung galaxy s plus window desktop what type input attempt use webpage interactivity tie specific device event touchscreen touchpad x mouse click mouse click drag scrollwheel keyboard stylus other specify have try fresh incognito window could relate cookie account type state x i try fresh incognito window impact the problem go away incognito window the problem happen certain cookie set specific value specify please list browser plugin enable why ask certain website bug cause plugin for example adblock noscript ghostery safe browsing none be block javascript resource javascript need certain website functionality i be block javascript resource x i not block javascript resource what geographic location why ask certain bug geographically relate for example european union relate gdpr policy cookie new zealand what type network connect type x wire wifi cellular g g etc satellite other insert detail applicable location x home x workplace travel facility hotel airport conference center etc public venue restaurant library cafe etc vpn other insert detail applicable hardware i network security appliance firewall i pi hole hardware base traffic blocker other insert detail applicable please remove item need automatically notify relevant entity these label automatically apply edit delete follow section
48,112964969,1,slipper ui import goal import late version slipper ui
49,112964539,6,migrate goal migrate page buyer experience originally go apply css change page simple long slippers day max
50,112964229,1,eng update t mobile link homepage goal we currently link home page click t mobile logo let update link job to be do situation when motivation we want outcome so which involve request homepage dci dri consulted informed dri gitlab handle consult gitlab handle inform everyone in scope what scope request update t mobile link deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
51,112961636,2,add sidebar get started template goal we like add sidebar component get start template it design figma file miss get start small business page production look like miss template job to be do situation when user visit child start page sidebar nav enable user jump section page interested motivation we want help user information need fast outcome so improve conversion which involve request start small business relate epic dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request add sidebar component add sidebar datum content start small requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
52,112953304,1,ux learn update ui goal we like update ui which involve request learn workfile figma dci dri consulted informed dri consult inform in scope what scope request fresh coat paint out scope what scope iteration content update heavy technical lift update requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design engineering
53,112862646,1,ux search mobile experience goal we like create mobile experience new search job to be do tbd which involve request tbd dci dri consulted informed dri consult inform in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design engineering
54,112862519,2,eng search loading bar goal we like add progress loading bar search page job to be do implement loading bar navigation repository here loading bar individual screen prototype click continuous integration ci trigger which involve request navigation repository dci dri consulted informed dri tbdengineer consult inform in scope what scope request design loading bar complete implement loading bar tbd requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design x engineering
55,112859478,8,eng release post template rebrand goal we like pass rebrande exist release post template improve continuity accessibility measure reduce drop job to be do situation when customer go read release post motivation we want similar experience rest site outcome so maintain brand sure site accessible which involve request example release post figma design dci dri consulted informed dri consult inform in scope what scope request x skin exist release post update brand color typography x address exist accessibility issue out scope what scope iteration change structure page hero image anything requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
56,112817875,1,privacy policy footer link changes marketing site goal we like thing remove privacy policy parenthetical site state update date it month remove information change footer link privacy policy privacy statement date timeline we like update end august job to be do situation when user go site wo nt inform update date period notice comment effectively also change link accurate motivation we want update terminology well reflect intent document outcome so inform user which involve request every page dci dri consulted informed dri gitlab handle x consult inform everyone in scope what scope request mr change parenthetical marketing site out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary x copy writing illustration custom graphics research data analytics ux design x engineering
57,112815949,4,understand remain page goal i want time comb understand clean unused asset
58,112813699,2,cleanup goal none file appear reference anymore
59,112806442,2,cleanup section goal do like file live site the apply section redirect i assume section remove code delete
60,112800272,3,spike enable support page consume markdown goal we like investigate markdown support content html markup mix content job to be do situation investigate level effort enable markdown content support content file motivation we want enable support team manage content markdown outcome so help support self serve update support page which involve request child page dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request investigate markdown content consumable support copy block text area content file determine enable markdown level effort out scope what scope iteration actually enable implement markdown requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
61,112758305,2,cleanup devop section goal none file reference anymore redirect setup file
62,112750972,1,remove commit virtual commit website goal we like virtual registration section remove commit website delay til february mention virtual speaker remove job to be do situation when user visit commit website motivation we want promote ny london event time outcome so encourage registration person event instead virtual which involve request commit dci dri consulted informed dri consult inform everyone in scope what scope request deliverable deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design engineering
63,112743471,3,typography adjustment support template goal the typography main support page compare figma template some thing i notice section figma screen shot style test priorty support table font size font size body all bullete text font size line height text indent font size line height text indent lists more help duplicate text font size line height none remove small text sure follow grid comment in production in design what browser which involve request requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics x ux design x engineering
64,112736417,2,remove gitlab com feature update redirect goal
65,112732918,2,remove unused pricing feature code asset www goal there confusion pricing feature datum file simplify process let remove unused datum file
66,112678460,2,phase copy buyer experience repo goal as define phase copy buyer experience repo this require bring
67,112674549,2,eng implement nav goal implement navigation page update recent template which involve request continuous integration requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
68,112674384,8,eng implement nav goal implement navigation page update recent template which involve request automated delivery continuous software security assurance public sector requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
69,112673600,4,eng result type blog handbook all goal we like add feature search result enable user view result type we want let user know result exist blog handbook everything enable view result job to be do situation a user sort result type power swiftype site search api motivation we want lower bounce rate increase page session increase time site outcome so increase engagement which involve request the search bar navigation dci dri consulted informed dri consult inform everyone in scope what scope request add sort type blog handbook everything feature ship requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
70,112673581,4,eng sort result goal we like add feature search result enable user sort result this issue implement sort component panel layover figma design job to be do situation a user sort result power swiftype site search api motivation we want lower bounce rate increase page session increase time site outcome so increase engagement which involve request the search bar navigation dci dri consulted informed dri consult inform everyone in scope what scope request add sort feature ship requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
71,112673564,4,eng result pagination goal we like implement new search design template apply search experience launch header this issue implement panel lie result pagination figma design job to be do situation when user click search icon header new template design power swiftype site search api motivation we want lower bounce rate increase page session increase time site outcome so increase engagement which involve request the search bar navigation dci dri consulted informed dri consult inform everyone in scope what scope request build new search template result pagination stretch goal display icon result type ship requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
72,112606388,2,commit registration page add speakers we like add additional speaker feature speaker section website the people like add fernando diaz senior technical marketing manager fernando gitlab profile francis ofungwu global field ciso francis gitlab profile william arias senior technical marketing manager william gitlab profile here link headshot scope change add speaker content file adjust speaker section ui necessary update ny address
73,112521657,2,eng pricing add contact sale link ultimate tier card goal we like add additional contact sale link ultimate tier card improve customer buy gitlab measure increase enterprise sale job to be do situation when enterprise customer visit pricing page motivation we want offer preferred method buy gitlab outcome so finalize purchase which involve request pricing figma design dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request add contact sale link ultimate card deliverable out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
74,112517772,1,eng homepage remove hide see come gitlab pill goal we like remove hide see come gitlab pill homepage header section we replace link new pill link future job to be do situation when motivation we want outcome so which involve request homepage dci dri consulted informed dri gitlab handle consult inform everyone in scope what scope request remove pill link deliverable out scope what scope iteration change link not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
75,112421719,2,eng content update commit landing page goal we like add location venue information event we like swap image virtual event job to be do situation when motivation we want outcome so which involve request commit figma dci dri consulted informed dri gitlab handle consult inform in scope what scope request add link google map address new york city london venue update faq section venue information when faq doc swap thumbnail image virtual event out scope what scope iteration not scope not scope requirement what requirement request checklist example common requirement check apply adjust necessary copy writing illustration custom graphics research data analytics ux design x engineering
76,112378721,6,phase automate synchronization buyer experience goal we like synchronize www repository buyer experience repository how this rough idea i look create step pipeline use gitlab api get gitlab page host then buyer experience write script step build curl file
