,issuekey,storypoints,context
26,74190289,2,build late image minor commit tag goal to late image minor version include bugfixe todo how implement build late image minor commit tag example tag additionally produce late dblab late dblab swagger late acceptance criterion
27,74180456,1,use actual postgresql port check idleness clone goal the clone activity checker get error default postgresql port stop idle clone todo how implement use actual port check active query acceptance criterion
28,74064557,6,refactor output service container goal since use csv log default rely docker log rewrite health check start sync instance physical restore retrieve important output command error log fail inspectcommandresponse execcommand operation physical restore run postgres promotion postgres restore command chown pgdata todo how implement use health check forward output error acceptance criterion
29,74053554,1,show human readable gib number api response goal right disk usage db size clonediffsize etc byte clonediffsize for human convenient human readable form especially make sense cli todo how implement in addition raw number human readable string value tib gib mib kib acceptance criterion as api cli user i quickly understand disk usage object size
30,74053443,8,stop dependent container dle stop goal we need stop remove dependent container stop dle container todo how implement handle termination signal os interrupt syscall sigterm stop process inside control container postgresql sync instance remove control container acceptance criterion
31,74053377,1,report dle version api response goal as api cli user i want know dle version todo how implement create new cli command dblab instance version request get cli dblab instance version version acceptance criterion work dle i learn dle version
33,74052618,1,on engine start snapshot skip creation initial snapshot goal when start restart engine snapshot sense create immediately wait minute till open port we simply start work create snapshot schedule however question need create new snapshot there api handler relate mean dle admin initiate snapshot creation let understand implement issue todo how implement disable creation initial snapshot default create initial snapshot available snapshot acceptance criterion as dle admin i start dle quick initial snapshot create exist snapshot
34,73968034,10,review default sync instance postgres container configuration goal to sync instance run reliable observable include limit log need autovacuum logging set explicitly old for clone need todo how implement x review correct default configuration file sync instance x make configuration plan stage configure postgresql instance default adjustment sync instance promote instance database snapshot user clone x provide ability configure x provide ability configure sync promotion instance x create configuration manager easy customization stage use include directive x config management override basic config initialize acceptance criterion
35,73710986,8,ci observer allow regexp filtering postgres log send platform goal as dle admin i set regexp rule postgres log these rule apply send log platform ensure personal datum mask properly todo how implement extend database lab configuration yaml observer replacementrule regex replace build map processing field processed fields message detail hint query replace match string regex syntax add regex test add docs acceptance criterion as dle admin i set rule avoid send personal log datum postgres log platform
36,73347487,10,improve preprocesse script experience goal for difficult run sql command preprocessing script postgresql instance run todo how implement allow user run preprocessing script promotion stage postgresql run ready receive command i able execute sql script think connect i able execute bash script s i able use env variable inside sql add doc parallelization alphabet order script place folder run simultaneously for example example yaml physicalsnapshot option promote pgdata datum fetching promotion it possible define pre precessing sql query for example script sql default string pre processing define querypreprocesse path sql pre processing query querypath script worker limit parallel query maxparallelworker acceptance criterion
37,72966456,3,fix dle test goal todo how implement acceptance criterion
38,72250146,16,dle api automatic check db migration goal create api provide automatic check db migration todo how implement database lab observer finish api async observer start start dblab session start observe create session platform session id generate dblab observer finish finish dblab session make summary report platform change clone status ok exporting ok update session platform upload meta upload log single request file size limit question multipart upload gzip nginx idle delete clone exporting status cli api initiate process execute dle async acceptance criterion
39,72231631,4,design api contract automatic check db migration goal design api contract start finish dblab upsert session create update session upload log todo how implement acceptance criterion
40,71878288,3,synchronize parameter restore goal synchronize parameter avoid error start info run container id info run restore command pgbackrest immediate restore info restore job finish debug configuring postgres info run refresh command log listen address port log create socket address address family support protocol log listen unix socket run log database system interrupt know log start point time recovery earliest consistent point log restore log file archive log restore log file archive fatal hot standby possible low setting master server value log startup process pid exit exit code log aborting startup startup process failure log database system shut info remove container id info container remove fatal fail run datum retrieval service fail refresh datum database instance run todo how implement before postgres start physical restore step retrieve parameter set configuration file use bash sudo postgre lib bin lib main grep set acceptance criterion
41,71424955,2,dynamically allocate port let implement propose use dynamically allocate port inside container allow port application currently return introduce confusion caveat problem certain scenario
42,71424756,5,support postgresql goal support postgresql release september todo how implement carefully read release note s prepare extend postgres image x carefully test physical mode logical mode add test s pay attention change new column benefit have s consider progress run physical initialization mode acceptance criterion database lab engine postgres
44,72712637,3,postgre zfs benchmarking goal todo how implement x create benchmark zfs performance create write read delete file depend x record size x compression x deduplication acceptance criterion
45,71122546,13,database lab terraform module goal deploy aws instance deploy gcp todo how implement create ami tests acceptance criterion
46,71119438,8,create custom ci runner test goal be able automatically launch test database lab runner we want able use zfs probably need ci runner machine special configuration todo how implement x create custom runner x launch test script check work acceptance criterion
47,70185553,4,logical provisioning support goal we need able use alternative example todo how implement we extended docker image but hard code allow substitute support support plain format right acceptance criterion i able refresh database lab production database lab configure masking base pii reach non production environment when testing ensure masking work define masking rule column username pair destination mask value
48,69804746,2,automate setup automatic pull remove docker image goal automatically pull remove docker image improve retriever user experience todo how implement automatically pull absent image stop remove unused image physical restore acceptance criterion
49,69768241,3,postgre config management case physical datum retrieval goal currently physical datum retrieval rely come backup bring this reliable config contain unexpected action we aim control fully and later separate issue for want start default apply transformation need database lab work todo how implement start default we need starting point to use initdb set small value maintenance task sync instance activity configurable dblab config mb apply adjustment user configure main dblab config ask provide thing planner setting we ask user follow query regexp sql select set apply user configure main dblab config default minimum apply extension relate param care log setting acceptance criterion as user i know i need provide main dblab config configure use database lab automate physical datum retrieval this process depend fact prese pgdata source
50,69383391,12,automatic setup snapshot schedule retention policy goal configure snapshot creation schedule retention policy autodeletion todo how implement create new snapshot stage provide stage configuration for example yaml snapshot job snapshotte option schedule retention snapshotlimit snapshot creation parse schedule run task create snapshot autodeletion periodically run task remove old snapshot check script detect old snapshot remove detect snapshot acceptance criterion
51,69347728,8,sync instance add separate stage configuration goal run sync instance order datum physical backup date todo how implement option arbitrary use wal g step integrate option exist stage prepare stage image credential volume acceptance criterion
52,69329748,2,automate setup recalculate statistic restore dump goal when use logical datum provisioning restore dump initially actual stat database as step restore job stat recalculation without stat optimizer choose sub optimal plan todo how implement after run run vacuum analyze freeze target database acceptance criterion as user logical datum retrieval approach example rds database source i result date stat performance sql execution plan good
53,69029156,16,automate setup extend extend postgre postgre extension relate goal add popular postgres extension extend postgre todo how implement x define review list popular extension rds github activity search rating expect x extend extend postgre instal apt install apk add support require compilation rule x ensure publish docker hub doc describe list support postgres extension acceptance criterion as user i additional action launch database lab real database extension i use support database lab
54,69028872,10,automate setup basic postgres configuration physical logical goal simplify configuration set database lab todo how implement x default x main m sync instance n constant pre define config ram clone x main override param require database lab log connection etc x planner param match production support change right main database lab configuration file edit automatically x change require database lab principle allow extend x review happen config snapshotte config suggestion prod use value source production planner work similarly planner setting need enforce log gb gb for doc select set acceptance criterion as user i edit main config pay attention launch database lab work require change config param
55,69028672,14,automate setup create snapshot physical case goal right retrieval refresh pgdata snapshot create automatically warn this issue physical retrieval todo how implement x adjust pre snapshot config x promote database x metadata file x customize snapshot script x add ability custom pre processing acceptance criterion tbd relate
56,43299080,6,reload configuration downtime goal reload configuration stop service todo how implement handle sighup signal reload service configuration acceptance criterion
57,43295900,2,synchronization port allocation status goal port allocate twice result error todo how implement do allocate port simultaneously it necessary add synchronization mechanism there issue startsession service provision synchronization port allocation status port err err nil return nil error free port err true err nil return nil error fail set port acceptance criterion
58,49913552,2,api return list clone specific order ui order list clone goal currently list clone page db lab instance specific order this inconvenient we need predefine order todo how implement this implement database lab api level instance status clone list return list clone order creation time desc new acceptance criterion as user i refresh page list clone change order
59,35053542,4,add error detail status message failure goal set specific error message instead default message failure clone failure todo how implement acceptance criterion
60,34407435,2,port visibility goal limit access control port local network interface default todo how implement acceptance criterion
61,34311004,1,make cleanup script reliable goal if creation snapshot fail day cleanup script eventually remove snapshot data lib dblab clone postgre bash ubuntu database lab script logger sudo zfs list snapshot grep clone grep name head xargs run sudo zfs destroy logger todo how implement do remove snapshot use head command option lead print num line input remove snapshot clone update clone remove sudo zfs destroy destroy dataset busy restart sync instance failure snapshot script acceptance criterion
62,33914235,3,improve script goal x define variable dockerimage x better comment like export path nt forget x set default value datastateat x separate issue docker run passwd ro mysecretpassword postgres diff lib postgresql data lib postgresql pgdata postgre use sudo postgre default environment use sudo postgre default environment cat se se passwd ro postgre sudo docker exec lib promote sudo docker exec promote todo how implement acceptance criterion
63,33509919,4,incorrent clone size metadata goal clonesize clonediffsize api console database lab update specification be sure datum size correct follow tutorial psql show correct size expect gib dblab clone list show weird size like metadata clonesize cloningtime maxidleminutes clonesize diff size need rename current value cli clonesize gui data size gib psql correct mb zfs list mountpoint compressratio available type origin creation reference logicalreferenced logicalused dblab datastateat dblab datastateat creation filesystem name use mountpoint ratio avail type origin creation refer lrefer lused dblab datastateat lib dblab clone filesystem lib dblab datum filesystem todo how implement fix clone size cli gui database lab api response data size correct lib dblab datum du size sort head g g g g m m m k k k acceptance criterion
64,33507178,2,define health check endpoint add signature error goal to easily sure service run describe status todo how implement add get endpoint log incoming request endpoint add version build time response acceptance criterion
65,33506723,4,provide cross platform cli artifact goal curl installation cli tool work non linux system we need macos windows freebsd version todo how implement build binary linux darwin freebsd window ci improve script automatic download cli binary mr acceptance criterion
66,33505717,6,refactoring api response error goal to add detail hint error specify unpredicted error for example gui something go wrong clone id exist full response error content code hint detail clone id exist message internal server error message internal server error todo how implement check relevance api response adjust need prepare list code error doc acceptance criterion
67,33505314,1,change default port goal to avoid possible conflict change default server port database lab todo how implement change default value server port database lab instance account documentation acceptance criterion
68,31922345,13,database lab telemetry goal as database lab user i want able collect performance metric clone verifying database migration implement basic support follow artefact collection x telemetry collection duration x lock monitoring x ci cd understand fail todo how implement original idea new client cli command dblab telemetry start start collection metric delete previously collect artefact dblab telemetry stop stop collection metric interval service execute additional script dblab telemetry status get short summary migration status dblab telemetry download download artefact database lab machine user machine implement corresponding api handle usage dblab clone create dblab telemetry start sqitch deploy dblab telemetry stop dblab telemetry download suggestion standup use prometheus format export time series datum dblab clone observe use start stop improved idea collect telemetry expose prometheus format use collect telemetry time clone use dblab clone observe retrieve current telemetry clone use dblab clone start observe dblab clone stop observe aggregate statistic duration lock end db migration test fast implementation execute monitoring query database lab cli change server api use dblab clone observe start observe dblab clone stop observe stop observe aggregated metric acceptance criterion
69,31576111,1,can delete fail clone there clone dblab clone list json d joe g snapshot d zpool createdat utc datastateat utc protect false deleteat createdat utc status code fatal message clone failure db connstr host port username xxx password metadata null project if i try delete clone destroy i following dblab clone destroy joe g debug database lab request error code message internal server error detail clone start hint url request dump delete joe g host verification token xxxx fail response code message internal server error detail clone start hint then i status change deleting clone eventually delete initial response look like bug update deletion attempt status change deleting delete minute wait d joe g snapshot d zpool createdat utc datastateat utc protect false deleteat createdat utc status code delete message clone delete db connstr host port username xxx password metadata null project
70,31227667,3,cli allow choose snapshot create clone goal allow choose snapshot create clone todo how implement ee feature dblab clone create id acceptance criterion as user i choose snapshot work
71,31131974,3,lvm tutorial zfs tutorial update goal todo how implement acceptance criterion
72,30907882,10,extended docker postgres goal provide extended postgres docker image additional extension case want time work custom image todo how implement provide example ci cd pipeline rebuild publish docker hub acceptance criterion as user i choose option use minimalistic official image docker hub use extended image additional extension build custom image
73,30718483,8,base lvm provision mode goal basic implementation lvm provision mode todo how implement acceptance criterion
74,30691122,4,determine idle clone connection log goal currently detect idle clone statement log it mean destroy clone long running query order enhance work clone account active connection todo how implement select query like autovacuum pid acceptance criterion
75,30658174,1,create lightweight method check clone status goal if try request get cloneid reset err modezfs zfspool err nil return error fail destroy clone err modezfs zfspool snapshotid modezfs mountdir osusername err nil return error fail create clone probability receive false negative result debug zfs destroy zpool info get joe debug zfs list mountpoint compressratio available type origin creation reference logicalreferenced logicalused dblab datastateat dblab datastateat creation filesystem zpool debug fail clone fail session state session state specify zfs pool exist debug response code message not find detail request object exist hint specify request debug not find debug zfs clone lib dblab clone zpool zpool chown root lib dblab clone debug output debug start postgres todo how implement create new method retrieve clone status session state use method api reset delete method or alternative skip session state error use default clone size acceptance criterion
76,30593117,8,datum retrieval rds goal todo how implement work amazon api configuration amazon credential instance id logic retrieve instance connection param pass datum retrieval pipeline block acceptance criterion
78,30562668,2,choose late snapshot default creation new clone goal there snapshot dblab snapshot list d zpool createdat utc datastateat utc d zpool createdat utc datastateat utc d zpool createdat utc datastateat utc the late create utc however datastateat utc new clone dblab clone list d joe snapshot d zpool createdat utc datastateat utc protect false deleteat createdat utc status code ok message clone ready accept postgres connection todo how implement acceptance criterion
79,30553629,8,rich configuration option goal improve configuration option postgres engine future currently support configuration file pgdata substitute present file and case line append end file discuss todo how implement yaml file path replacewithpath postgre path append stderr remove comment ssl commentwith path delete true move separate issue would nice option configure configuration substitute logic configure custom script launch different provision stage require discussion script runner pg script select select runner bash script chown user runner bash fromfile acceptance criterion
80,30524872,1,lvm snapshot clone alternative zfs goal sometimes zfs in case let provide alternative way lvm con we expect method performant especially large number snapshot have old snapshot continuously work sync postgres instance pro some people use zfs able choose lvm in case lvm filesystem usual xfs might manage kubernetes setup todo how implement example bash sudo su mkdir test pvcreate vgcreate testgroup pvscan vg lvmdiskscan lvcreate g test testgroup mount testgroup test test echo test xoxo lvcreate m testgroup test mount testgroup cat xoxo echo xoxo df cat xoxo cat test xoxo bash create lv sudo su mkdir lib dblab lvm pvcreate disk id google dblab vgcreate testgroup disk id google dblab lvcreate test testgroup testgroup test mount initial dir mount testgroup test lib dblab lvm echo lib dblab lvm xoxo create snapshot lvcreate testgroup test mount testgroup lib dblab lvm cat lib dblab lvm xoxo echo lib dblab lvm xoxo df cat lib dblab lvm xoxo cat lib dblab lvm xoxo bash remove lv umount testgroup test lvremove testgroup test extend reduce bash lvreduce g lvextend one example good reference lvs lvs json b about snapshot oversize thin clone lvm dd snapshot suggest todo separate zfs lib package docker container volume work fine lvm determine volume size it require option create lvm clone clone removal policy stop removal clone volume size exceed depend acceptance criterion as user i choose method thin cloning zfs default lvm as developer i know abstraction interface layer mature need i implement thin cloning method
81,30524794,2,client cli configuration goal currently i need work self sign certificate i need use option time it little bit inconvenient i prefer configure todo how implement allow specify insecure flag configuration particular database lab instance acceptance criterion as user i configure ability work self sign certificate database lab instance i need use cli
82,30516591,2,fix datum race goal fix datum race basecloning clone todo how implement acceptance criterion
83,30480515,2,explain extend postgres container goal todo how implement acceptance criterion
84,30479162,5,publish artifact external storage goal late artifact unaccessible gitlab pipeline also currently client cli use late binary master unstable we upload stable release server gitlab improve reliability todo how implement use gcs google bucket x use private bucket temprorary ci build transfer artifact stage x use public bucket storage late release binary cli download previous idea nexus actual s we use nexus oss self host support different format raw file suitable binary artifact curl file dblab dblab wget dblab dblab for example docker image docker push nexus docker pull nexus flexible user priveledge role ability grant revoke permission support compartible blob store but difficult long implement try upload artifact external storage
85,30479150,1,do update late tag docker hub rc git tag goal todo how implement do update tag format acceptance criterion
86,30404511,2,customize postgre user initial unix socket connection goal todo how implement acceptance criterion
87,30276816,2,create new struct update clone cloneupdaterequ goal it allow avoid extra check update todo how implement cloneupdaterequest define struct clone update type cloneupdaterequ struct protect bool acceptance criterion
88,30174581,1,ask star readme documentation cli init help goal collect gitlab star todo how implement ask star x readme documentation x cli init help acceptance criterion basic place cover ask star collect star constantly
89,30154586,10,build push docker image goal build push docker image database lab server cli tool docker hub release tag todo how implement acceptance criterion
90,30144055,2,provide clone metadata goal for idle management clone describe provide idle timeout create clone api response todo how implement add new field metadata clone struct acceptance criterion
91,29986436,6,use docker container create snapshot script goal remove postgres dependency additionally rid utc fatal connect primary server connect server no file directory be server run locally accept connection unix domain socket run todo how implement x use dblab container x script remain bash acceptance criterion as user i need git clone i use docker exec create new snapshot
92,29986192,4,manage database lab container goal currently database lab stop remove docker container start we need label container work abuse user machine todo how implement acceptance criterion
93,29960073,2,clear cli output goal clear clarify cli output todo how implement the task complicated expect probably use custom type error redeclare default error writer need investigation clarify detail in addition worth sure standard flag check miss x add error label error message x change cli help message acceptance criterion lab bin dblab init dev error environment dev initialize
94,29920275,8,sdk add synchronous clone method goal method create reset delete todo how implement add cli sdk add flag request asynchronous acceptance criterion docs
95,29885801,2,show unchanged message goal dblab config update the environment successfully update in case config unchanged set option update todo how implement acceptance criterion
96,29774736,2,ci api reference deployment add api reference doc remember mr describe cli command we use swagger initial api reference generate mock swagger specification use plugin disable try functionality deploy database lab load config
97,29752301,1,change verification token flag database lab server goal usually print version todo how implement acceptance criterion
98,29576214,8,database lab cli configuration goal single cli control multiple database lab instance todo how implement store cli config user home directory acceptance criterion cli management dblab config create dblab config update dblab config status dblab config list dblab config switch dblab config remove get start dblab init
99,29576185,12,design database lab cli goal create cli tool database lab api todo how implement suggest design database lab cli clone management dblab clone list dblab clone create dblab clone destroy dblab clone reset dblab clone instance management dblab instantce status snapshot management dblab snapshot list cli management dblab config create dblab config update dblab config view dblab config list dblab config switch dblab config remove get start dblab init moreover go change compile filename database lab server dblab dblab server so dblab free cli binary acceptance criterion
100,29576151,6,database lab api sdk goal create client http request database lab api todo how implement acceptance criterion there sdk follow method clone list create new clone destroy clone instance status snapshot list
101,29549417,5,do use psql go connect postgres library postgres goal todo how implement acceptance criterion
102,29541140,1,no standby case snapshot creation goal utc fatal connect primary server connect server no file directory be server run locally accept connection unix domain socket run todo how implement acceptance criterion
103,29529332,12,run postgres server container goal start container run postgres help manage clone well path internally log etc easy stop start permission binary library unify path permission additionally ability extend postgres setup provide basic container image go allow choose alternative docker image user use custom image custom extension etc todo how implement design stage detail need discussion images minimalistic be go use ubuntu or small template be go use docker or podman acceptance criterion as user i extend default dockerfile postgres version add additional library extension tool fts dictionary etc use clone
104,29391172,4,check suppress linter warning goal after check suppress warning linter golint gosec gocritic goimport gonmd revive stylecheck wsl also remove new rev configuration option fix linter warning acceptance criterion there linter exclusion config there warning check run
106,29333372,1,panic clone database fix index range error request example post project db username pg password postgre username postgre test log output debug adduser create role panic runtime error index range goroutine run agneum database lab src agneum database lab src cloning create agneum database lab src agneum database lab src cloning
107,29200287,3,human readable timestamp datastateat the follow discussion address start discussion comment why unix timestamp i think need avoid the format yyyymmddhhmmss xxx well human readable
108,29195117,3,clone pgdata goal kill postgres revert case connection failure todo how implement on connection refuse clone zfs mount delete stop probably run postgres instance stop postgres instance failure golang err port err nil modezfs zfspool acceptance criterion
109,29194360,10,configurable http server ssl cert network address port goal todo how implement ssl certificate listen address acceptance criterion
110,29193873,10,binary install script goal x set ci automatically upload binary gitlab x write simple install script use like curl bash todo how implement acceptance criterion
112,29010389,1,test document creation new snapshot goal todo how implement acceptance criterion
