issuekey,created,title,description,storypoints
116667259,2022-10-11 12:46:34.446,BE: Investigate CI/CD replacement with sed,"CI/CD replacement with sed (potentially fixes multi-line imports)

Read lambda documentation. 

Ideas:
- Move utils folder inside of the separate module folders. Can it be split or not?
- Move the zipping up a level?
- Lambda layers?

Timeboxed to a day",5
116666959,2022-10-11 12:41:36.524,BE: airmet make object oriented,"Ensure functionality doesn't change on the outside.

Apply TDD (test driven development) to ensure no changes are applied to the interface or logic within. Ensure all tests pass beforehand and after applying the changes.

Add inline documentation for functions etc",5
116666872,2022-10-11 12:40:31.596,BE: sigmet make object oriented,"Ensure functionality doesn't change on the outside.

Apply TDD (test driven development) to ensure no changes are applied to the interface or logic within. Ensure all tests pass beforehand and after applying the changes.

Add inline documentation for functions etc",5
116666689,2022-10-11 12:37:03.148,BE: Use of python formatter Yapf SIGMET/AIRMET,Only apply for sigmet/airmet,2
116666560,2022-10-11 12:35:47.141,BE: SIGMET/AIRMET typechecking and typing constants,"* Add typechecking
* Typed constants

Closing this issue because it's already covered by #2748 and #2749",3
116664344,2022-10-11 11:59:09.439,BE meeting: spaceweather knowledge share,,3
116636388,2022-10-11 07:54:51.434,FE: make layer select responsive,"With the dimension icons added, the layer row needs to get more height in the minimum size to display everything. 

- update service chip height to match design
- make sure layer row is responsive

see design
https://app.zeplin.io/project/5ecf84a3c6ae1047a368f393/screen/62c695a1ed42f01adee34e63

![image](/uploads/9a8f5b945a6793c02ecf0903107a8aa7/image.png)",3
116628857,2022-10-11 06:26:36.856,Prepare tech Thursday meeting,Prepare some slides to discuss for the meeting https://docs.google.com/presentation/d/1yq-nWL_4u8h8NzoO9kXzCtWZ6EbENh7F/edit#slide=id.p1,1
116575665,2022-10-10 11:54:42.862,Release presets BE to TST,,1
116560493,2022-10-10 08:21:51.238,FE: Dimensionselect button shows up for disabled layers,See us for description,2
116560336,2022-10-10 08:18:37.086,FE: theming sigmet/airmet part 3: Form,"Fix the last part; the Form. All OldThemeWrapper references should be removed from the sigmet/airmet lib. Change it as well in the geoweb application.

See how big this ticket is, still things to fix in this ticket or as follow up:
- remove white background of form
- enable commented out test
- remove all `oldTheme` props",3
116560097,2022-10-10 08:15:27.423,FE: theming sigmet/airmet part 2: ContentDialog,"Add styling for the ContentDialog. This is the outer dialog, so wrap the form with OldThemeProvider so that will looks the same. 

- also add links to design

Style everything outside the red line:
![Screenshot_2022-10-10_at_10.16.40](/uploads/3ef650ecb3a0114a655347fe065d7700/Screenshot_2022-10-10_at_10.16.40.png)",2
116559834,2022-10-10 08:11:08.479,FE: theming sigmet/airmet part 1: List component,"Add StoryWrapperOldTheme wrapper to the contentDialog so that will still show the old theme. Fix the theming of the List component so it will have dark/light theme.

- also add links to design
- check responsiveness if it's not too much, otherwise create a separate ticket for it

![Screenshot_2022-10-10_at_10.13.08](/uploads/8a4efc4f6e0e5eec33455a8820d80e26/Screenshot_2022-10-10_at_10.13.08.png)",5
116558681,2022-10-10 07:54:00.772,FE: Presets with 1:1 layer managers not working anymore,"see description here https://gitlab.com/opengeoweb/geoweb-assets/-/issues/2077

add test",3
116558435,2022-10-10 07:49:39.694,FE: Switching presets does not clear the layers store,- if a map gets removed from the mapstore all the layers from the map should be removed from the layers store as well,3
116558231,2022-10-10 07:46:19.307,FE: investigate to make sigmet/airmet configurable for other countries,Investigate what is needed to make sigmet/airmet work for multiple countries and write a user story -> put in PO review,3
116558086,2022-10-10 07:43:33.184,Fix duplicate name issue MapPresets smoketest,"Sometimes the smoketest-preset is not deleted - since duplicate names are not allowed, this will make following smoketests fail. A solution could be to use unique names.",2
116557928,2022-10-10 07:41:48.359,Release to acceptance,"end of the sprint

1 FE 1 BE together


----
Release notes: https://confluence.knmi.nl/display/GW/GeoWeb+2.3.0",2
116557519,2022-10-10 07:35:44.755,FE: update MUI to latest version,- breaking changes in datepickers https://mui.com/blog/lab-date-pickers-to-mui-x/,5
116556900,2022-10-10 07:29:06.732,FE: show 'other dimension' icon in layer select row,"- There should be a hover function showing
  * the name of the dimension
  * the value

we can re-use `getDimensionsList` to display all dimension icons in layer row in same order as in info dialog",2
116556707,2022-10-10 07:26:42.318,FE: show dimension icons in layer select rows,"- show elevation, time and reference time icons in layer select rows when the layer has the dimension
- There should be a hoover function showing
  * the name of the dimension
  * the value
- 'other dimensions' are for the next ticket

![image](/uploads/746f35dccdca3f3ea8e316bf3e57aee9/image.png)",2
116459762,2022-10-07 11:15:57.093,FE: move FE publish to npm jobs to the tag pipeline so they can run automatically,"The ""publish package to npm"" jobs have to be started manually now on the master branch when a new release was created. This is some leftover debt from when we started the project and didn't have tags or docker images.

We should move them to the tag pipeline so they can run automatically.


(all of these except the `docker-images` job)

![image](/uploads/ad5fa16e96b54e11237483375d106494/image.png)",2
116459632,2022-10-07 11:12:06.766,FE: update outdated browsers list,"Tests and storybook show this console.log, we should update it:

```
Browserslist: caniuse-lite is outdated. Please run:
  npx browserslist@latest --update-db
  Why you should do it regularly: https://github.com/browserslist/browserslist#browsers-data-updating",1
116398767,2022-10-06 11:25:07.045,Typing `t` in abstract field will hide/show time slider,,1
116398314,2022-10-06 11:15:58.249,FE: Fix flaky tests,"- some tests that fail on a millisecond difference can be fixed by mocking the date
- investigate other tests and fix




- list of tests that are currently flaky:
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3135758738
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3149521049
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3250367760
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3393741234
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3480513688
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3500579718
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3502784054
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3513811196
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3542313295
  - https://gitlab.com/opengeoweb/opengeoweb/-/jobs/3546948022
  -",3
116392509,2022-10-06 09:42:50.478,Show 'Other dimensions' in LayerInfoDialog,"a layer can have multiple other dimensions. For example 'ensemble_member', 'modellevel', 'member'. Should each 'other dimension' get an icon? or altogether displayed under 'other dimensions'? Sorted alphabetically or not?

-> each 'other dimension' gets the same icon
-> show all values, even if its big
-> instead of text 'Other dimensions' show the name of the dimension
-> show to Didier how it looks

![image](/uploads/ed127297e41268ba0918a33ff450fa86/image.png)",3
116300486,2022-10-05 07:08:33.513,Missing title in layer select infobox,"The layerselect info box is missing a title as the first point in the infobox.
Should display the same name as the title in the header.",2
116244785,2022-10-04 10:22:10.781,Save dimensions and bounding box for ServiceLayer in redux,"In the redux services store, we store the layer information that comes from the service. But the service returns more information than we are currently storing, also bounding box and dimension information for the layers is returned. Make sure this is also stored, so we can use it in the Layer Select.

hint: function `recursivelyFindLayer` in `opengeoweb/libs/webmap/src/lib/components/WMJSService.ts`

example service response:
```
<Layer queryable=""1"" opaque=""1"" cascaded=""0"">
<Name>RAD_NL25_PCP_CM</Name>
<Title>Precipitation Radar NL</Title>
<EX_GeographicBoundingBox>
  <westBoundLongitude>0.000000</westBoundLongitude>
  <eastBoundLongitude>10.856452</eastBoundLongitude>
  <southBoundLatitude>48.895303</southBoundLatitude>
  <northBoundLatitude>55.973600</northBoundLatitude>
</EX_GeographicBoundingBox>
<Dimension name=""time"" units=""ISO8601"" default=""2022-10-04T10:20:00Z"" multipleValues=""1"" nearestValue=""0"" current=""1"">2021-03-31T09:25:00Z/2022-10-04T10:20:00Z/PT5M</Dimension>
   <Style>    <Name>radar/nearest</Name>    <Title>radar/nearest</Title>    <LegendURL width=""300"" height=""400"">       <Format>image/png</Format>       <OnlineResource xlink:type=""simple"" xlink:href=""https://geoservices.knmi.nl/adaguc-server?DATASET=RADAR&amp;SERVICE=WMS&amp;&amp;version=1.1.1&amp;service=WMS&amp;request=GetLegendGraphic&amp;layer=RAD_NL25_PCP_CM&amp;format=image/png&amp;STYLE=radar/nearest""/>    </LegendURL>  </Style>   <Style>    <Name>precip-rainbow/nearest</Name>    <Title>precip-rainbow/nearest</Title>    <LegendURL width=""300"" height=""400"">       <Format>image/png</Format>       <OnlineResource xlink:type=""simple"" xlink:href=""https://geoservices.knmi.nl/adaguc-server?DATASET=RADAR&amp;SERVICE=WMS&amp;&amp;version=1.1.1&amp;service=WMS&amp;request=GetLegendGraphic&amp;layer=RAD_NL25_PCP_CM&amp;format=image/png&amp;STYLE=precip-rainbow/nearest""/>    </LegendURL>  </Style>   <Style>    <Name>precip-gray/nearest</Name>    <Title>precip-gray/nearest</Title>    <LegendURL width=""300"" height=""400"">       <Format>image/png</Format>       <OnlineResource xlink:type=""simple"" xlink:href=""https://geoservices.knmi.nl/adaguc-server?DATASET=RADAR&amp;SERVICE=WMS&amp;&amp;version=1.1.1&amp;service=WMS&amp;request=GetLegendGraphic&amp;layer=RAD_NL25_PCP_CM&amp;format=image/png&amp;STYLE=precip-gray/nearest""/>    </LegendURL>  </Style>   <Style>    <Name>precip-blue/nearest</Name>    <Title>precip-blue/nearest</Title>    <LegendURL width=""300"" height=""400"">       <Format>image/png</Format>       <OnlineResource xlink:type=""simple"" xlink:href=""https://geoservices.knmi.nl/adaguc-server?DATASET=RADAR&amp;SERVICE=WMS&amp;&amp;version=1.1.1&amp;service=WMS&amp;request=GetLegendGraphic&amp;layer=RAD_NL25_PCP_CM&amp;format=image/png&amp;STYLE=precip-blue/nearest""/>    </LegendURL>  </Style>   <Style>    <Name>precip-blue-transparent/nearest</Name>    <Title>precip-blue-transparent/nearest</Title>    <LegendURL width=""300"" height=""400"">       <Format>image/png</Format>       <OnlineResource xlink:type=""simple"" xlink:href=""https://geoservices.knmi.nl/adaguc-server?DATASET=RADAR&amp;SERVICE=WMS&amp;&amp;version=1.1.1&amp;service=WMS&amp;request=GetLegendGraphic&amp;layer=RAD_NL25_PCP_CM&amp;format=image/png&amp;STYLE=precip-blue-transparent/nearest""/>    </LegendURL>  </Style>   <Style>    <Name>precip-with-range/nearest</Name>    <Title>precip-with-range/nearest</Title>    <LegendURL width=""300"" height=""400"">       <Format>image/png</Format>       <OnlineResource xlink:type=""simple"" xlink:href=""https://geoservices.knmi.nl/adaguc-server?DATASET=RADAR&amp;SERVICE=WMS&amp;&amp;version=1.1.1&amp;service=WMS&amp;request=GetLegendGraphic&amp;layer=RAD_NL25_PCP_CM&amp;format=image/png&amp;STYLE=precip-with-range/nearest""/>    </LegendURL>  </Style></Layer>
```

example of layer with multiple dimensions:
```
<Dimension name=""time"" units=""ISO8601"" default=""2022-10-02T00:00:00Z"" multipleValues=""1"" nearestValue=""0"" current=""1"">2022-10-02T00:00:00Z/2022-10-06T06:00:00Z/PT1H</Dimension>
<Dimension name=""elevation"" units=""hPa"" default=""1000"" multipleValues=""1"" nearestValue=""0"" >200,300,400,500,600,700,800,850,900,925,950,1000</Dimension>
<Dimension name=""reference_time"" units=""ISO8601"" default=""2022-10-04T06:00:00Z"" multipleValues=""1"" nearestValue=""0"" current=""1"">2022-10-02T00:00:00Z,2022-10-02T03:00:00Z,2022-10-02T06:00:00Z,2022-10-02T09:00:00Z,2022-10-02T12:00:00Z,2022-10-02T15:00:00Z,2022-10-02T18:00:00Z,2022-10-02T21:00:00Z,2022-10-03T00:00:00Z,2022-10-03T03:00:00Z,2022-10-03T06:00:00Z,2022-10-03T09:00:00Z,2022-10-03T12:00:00Z,2022-10-03T15:00:00Z,2022-10-03T18:00:00Z,2022-10-03T21:00:00Z,2022-10-04T00:00:00Z,2022-10-04T03:00:00Z,2022-10-04T06:00:00Z</Dimension>
   ```",2
116241875,2022-10-04 09:53:21.030,Show Dimensions and Bounding Box in LayerInfoDialog,"in the previous ticket https://gitlab.com/opengeoweb/opengeoweb/-/issues/2711 the dimensions and geographic bounding box information is saved in the ServiceLayer object. Now we can use this in the LayerInfoDialog to show the information.

![image](/uploads/70b8dacc94dec474d57f6c7bb7f7ee91/image.png)",2
116169347,2022-10-03 08:33:32.772,Make Tab work on Service DIalog,"If you open the service dialog and press Tab, it closes it. Should not close it but tab through the fields.",2
116164928,2022-10-03 07:26:18.805,unable to remove added wms service,"see https://gitlab.com/opengeoweb/geoweb-assets/-/issues/1926

if you remove a service then the layers from that service should also be removed from the layer manager",2
116164371,2022-10-03 07:19:11.304,FE: Clicking twice to make layer select buttons work if another dialog is ordered on top,"see thread here https://gitlab.com/opengeoweb/opengeoweb/-/merge_requests/1874#note_1121826230

fix for the info buttons, the add/remove layer buttons and the clear search button

it currently works for the layer manager buttons and layer select filter chips

Please make sure it is a nice at the source of the problem, discuss if solution is too big or too weird",3
116078018,2022-09-30 13:49:16.621,Show Service in LayerInfoDialog,Make sure the correct values are shown for Service in LayerInfoDialog,3
116069420,2022-09-30 12:03:11.749,Fix LayerManager issue with loaded layers,"If you open the layermanager, the layers should be visible in text and more info like opacity. Currently nothing is showing, should show all info.",3
116067417,2022-09-30 11:19:15.522,Convert DialogType strings to enum DialogTypes,"in `opengeoweb/libs/core/src/lib/store/ui/types.ts` there is a type DialogType with string values. Convert this to enum, like is done for 'layerInfo'. Then you can replace the string values, for example `'layerInfo'` with `DialogTypes.LayerInfo` when firing actions and in tests.

```
export enum DialogTypes {
  LayerInfo = 'layerInfo',
}

export type DialogType =
  | 'layerManager'
  | 'layerSelect'
  | DialogTypes.LayerInfo
  | 'dimensionSelect-elevation'
  | 'dimensionSelect-ensemble_member'
  | 'keywordFilter'
  | 'timeSeriesManager'
  | 'timeSeriesSelect'
  | 'syncGroups'
  | LegendDialogType;",3
116065690,2022-09-30 10:42:25.543,use useSetupDialog hook in all dialogs,"All dialogs use the same way to set up. This causes a lot of duplicate code. Instead we can use the same hook in all these dialogs. The hook already exists but is only used in the timeseries lib: https://gitlab.com/opengeoweb/opengeoweb/-/blob/9c4546ee9a2f57f0e142daf3ca62a811fba01774/libs/timeseries/src/lib/hooks/useSetupDialog/useSetupDialog.ts#L26

To Do:
- Move useSetupDialog to core folder. It can't be moved to shared folder because it will cause circular dependencies
- use useSetupDialog in all dialogs
- useSetupDialog is unit tested. For all the dialogs that start using useSetupDialog remove the tests related to what useSetupDialog does.",3
116062041,2022-09-30 09:39:15.598,Handle automatic closing of layer info dialog,"Handle automatic closing of layer info dialog:
 
* If you close the Layer Select window, also the layer info dialog should close.
* When the user has opened the info dialog for layer X, and then the user does a new search or filter and layer X is now no longer in the list, the info dialog should get closed automatically since the info is no longer relevant

Add tests",2
116049142,2022-09-30 05:49:18.272,FE: Update form-fields TextField with isReadOnly prop and use it in LayeSelect,"Add a isReadOnly prop to all inputs of form-fields. If it's used, it will show the correct styling. 

- add prop isReadOnly for all inputs. Make sure it will also work with disabled also as prop
- when prop is there, add styling
- above the styling add a comment that it will be fixed in v6 https://github.com/mui/material-ui/pull/32822 
- update LayerSelect, if too big split it in separate ticket 


extra info
```
<TextField
InputProps={{
              readOnly: true,
            }}`
```

![Screenshot_2022-09-30_at_07.49.34](/uploads/30563806cdb91e68df1dc60bd9da35a1/Screenshot_2022-09-30_at_07.49.34.png)

The styling should be updated with latest design. https://zpl.io/29xdAPW


- in theme add a new TextField in the story with readonly prop, and style it like design
- after this, also add a TextField with readonly + disabled, so we can't focus. See if we can make it work together, but make sure this won't break the normal disabled styling, this should be unaffected. So if both props are present, it should still look like readonly, but without focus. 
- update the links to design in theme storybook for textField (link to correct version, light and dark theme)

This should fix the styling in the ServicePopup, so that snapshot should get an update. No code changes should be needed there, perhaps only removal of `disableUnderline: isShowPopup,` that might not be needed anymore",3
115990638,2022-09-29 09:33:16.377,Create redux state for layer info dialog,"* show the info dialog when clicking one of the info buttons in the layer select
* make sure the info dialog is not contained inside the layer select, user should be able to drag it around. Add to the redux ui store so the order of the dialogs is controlled as well.
* Only one info window open at one time. If you click next info button, content updates.",3
115988579,2022-09-29 09:00:56.085,Follow up info service: add dark/light theme snapshots for service dialog,"Follow up ticket for https://gitlab.com/opengeoweb/opengeoweb/-/merge_requests/1856 snapshots as discussed in MR here https://gitlab.com/opengeoweb/opengeoweb/-/merge_requests/1856#note_1116199475

Can you add dark and light stories with snapshots and link to [design](https://app.zeplin.io/project/5ecf84a3c6ae1047a368f393/screen/62c695a1ed42f01adee34e63/version/6332a6d892034711d79d6233) for the System service dialog? And then you can easily see that is does not match the design, so styling for readonly fields needs to be updated as well.",2
115928354,2022-09-28 12:55:49.701,FormFields TextField should support multiline style,The FormFields TextField does not look correctly when using multiline. Make sure it will look correctly with multiline so it will look correct in LayerSelect,2
115904626,2022-09-28 07:23:42.948,Investigate momentjs alternative,"Create a POC for a new library replacement for momentjs. See https://momentjs.com/docs/#/-project-status/ for alternatives. Make sure the lib is compatible with MUI. In the lib `form-fields` we are using [an adapter](https://gitlab.com/opengeoweb/opengeoweb/-/blob/master/libs/form-fields/src/lib/components/ReactHookFormProvider.tsx#L20) for the DatePickers, that should still work. In the POC, just compare how some basic date utils work like
- utc
- compare time between dates
- make sure the datepickers are still working",3
115849353,2022-09-27 12:20:52.770,Layer Select simplify ServicePopup logic,"Simplify logic, so it's easier to extend and maintain. 
- use react-hook-form for validation
- make sure the system error are displayed on same place, and won't block saving",2
115846389,2022-09-27 11:45:36.497,"Add new ""icon"" variant for buttons","The info button in the layer manager does not have space for a big mouseover background.

Make a new ""icon"" variant for the CustomToggleButton that can handle active state, the background on mouseover is hidden and the colors match design.

Design will be updated

![image](/uploads/f1e1ab8a3a6bdca7a58254cfd8745ee1/image.png)",2
115828392,2022-09-27 07:46:04.291,strictNullCheck in theme library,"- Disable eslint check that checks for no use of exclamation marks
- Add `""strictNullCheck"": true` in the theme tsconfig.json
- run `nx typecheck theme` and fix all errors
  - where possible use `!` mark to solve error",3
115826062,2022-09-27 07:21:55.407,Update filter chip filter logic,Update filter chip logic as described in the design https://app.zeplin.io/project/5ecf84a3c6ae1047a368f393/screen/62c695a1ed42f01adee34e63,3
115791969,2022-09-26 15:19:05.834,Update edit icon,"Edit icon already exists but it needs to be updated.
Discussed with Didier as this icon is already used in multiple other libs, it should be updated everywhere.

TODO:
- update new edit icon path:
```
<path
        d=""m12.718 3.807-5.214 9.426-1.3 2.325.325 5.58 4.905-2.683 6.494-11.711-5.21-2.937zM11.514 5.98l-.616 1.111 5.23 2.9.616-1.11-5.23-2.901zm-4.69 8.462-.612 1.113 5.225 2.898.616-1.11-5.23-2.901z""
        fillRule=""evenodd""
      />
```
- update snapshots",2
115785192,2022-09-26 13:54:01.666,BE: Fix TAF types in OpenAPI specs for aviation backend,,5
115785143,2022-09-26 13:53:49.450,BE: Fix Aitmet types in OpenAPI specs for aviation backend,,5
115784773,2022-09-26 13:52:07.225,BE: Fix Sigmet types in OpenAPI specs for aviation backend,,3
115782059,2022-09-26 13:14:55.607,BE: POC: Use FastAPI for presets-backend,"See user story for description.

Findings:
- FastAPI and Flask have many similarities, so it isn't to hard to switch form Flask to FastAPI
- FastAPI supports asynchronous calls, which makes it potentially faster (in our case we probably would have to use a DB driver that supports async calls to benefit from this)
- FastAPI requires you to define the structure of incoming/outgoing data and automatically applies validation
- FastAPI automatically generates OpenAPI specs and Swagger dashboard from code
- I spent 2,5 days on presets-backend and it's almost done (probably one more day for the last details)",5
