issuekey,created,title,description,storypoints
71060515,2020-09-12 17:59:16.397,Select tool should be able to drag,,2
71057936,2020-09-12 15:52:29.554,bezier bounding box sometimes isn't correct,,2
71056883,2020-09-12 14:37:16.833,Ensure locked objects can't be modified,,10
71049484,2020-09-12 04:52:31.090,Static SVG import,Add Import/Export and mime deserialization,10
71021251,2020-09-11 10:45:54.342,Inkscape SVG export,,3
71010846,2020-09-11 06:48:57.184,Clipboard,,15
71010021,2020-09-11 06:25:54.048,Canvas Context menu,,2
70996958,2020-09-10 19:40:45.774,Undoing RemoveShape causes a segfault,,10
70989607,2020-09-10 16:02:38.199,Truncate floats on tgs export,,2
70989592,2020-09-10 16:02:13.765,"When importing shapes without a name, give them a default name",,1
70989187,2020-09-10 15:51:31.056,Convert between layers and shape groups,,5
70967404,2020-09-10 08:52:02.620,Context menu on the layer widget,,2
70967384,2020-09-10 08:51:34.566,Editor handles don't respect parent transformations,,5
70948892,2020-09-09 20:11:40.508,Document tools and editors,,15
75420077,2020-12-01 11:39:20.736,Dragging a keyframe past another messes up the keyframe selection,,3
75381880,2020-11-30 18:49:22.116,Decouple ip/op from composition,,3
75370093,2020-11-30 15:22:02.233,Image comparison in the trace dialog,,3
75321621,2020-11-29 20:56:34.889,Implement k-medoids,,5
75309635,2020-11-29 10:38:09.106,Make the current composition an invalid value for precomplayer > composition in properties,,2
75309626,2020-11-29 10:37:07.018,Double clicking on a precomp layer should probably switch to the composition tab,,2
75309515,2020-11-29 10:32:07.748,Copy/paste layers doesn't update the layer tree view correctly,,3
75227049,2020-11-28 21:37:53.993,flip view option,,3
75162642,2020-11-28 18:42:26.674,Load insane precomp stickers,,4
75143690,2020-11-28 15:24:39.143,Update screenshots,,2
75142060,2020-11-28 13:54:35.505,SVG animate in/out,,3
75141769,2020-11-28 13:37:33.458,"View showing a list of assets, with drag/drop support",,7
75141601,2020-11-28 13:30:43.964,Proper UI for start/stretch,,7
75090976,2020-11-27 08:19:22.530,Check building/running on debian,,5
75081707,2020-11-27 01:35:13.656,Is python a prerequisite on windows ?,"#### Steps to reproduce

<!-- Describe what you did (step-by-step) so we can reproduce: -->

* Execute the vbs file

#### Result
this: ![image](/uploads/69d3ee8c3df56e52aff05977b9df399a/image.png)

What it says in french is it cant find python 38 dll. Do we need python to be preinstalled and on PATH ?
#### Version
Both the stable and experimental version had this issue.
<!-- List Operating System and Glaxnimate version
From Glaxnimate you can go to ""Help > About... > System"" and click ""Copy""
then paste here the information -->

<!-- Example file:
Attach a sample file (or files) highlighting the issue, if appropriate. -->",3
75071368,2020-11-26 18:36:57.297,Right click on composition in the document node tree -> show add layer menu,,3
75054895,2020-11-26 15:04:49.424,Please add /usr/include/ffmpeg and /usr/lib64 to FindLibav.cmake,"Please add /usr/include/ffmpeg to Libav_${comp_short}_INCLUDE_DIR search paths and /usr/lib64 to Libav_${comp_short}_LIBRARY search paths in cmake/modules/FindLibav.cmake.

Fedora-based distros use this paths for ffmpeg includes and for 64bit libraries.

Thank you.",1
74905845,2020-11-24 11:50:31.801,Update download links for release,,1
74869071,2020-11-23 21:50:05.859,Find an alternative to bintray,,5
74863854,2020-11-23 19:38:31.142,Layer bounding boxes not being updated... again,,3
74858495,2020-11-23 17:19:08.429,Paste keyframe on the keyframe menu too,,2
74848470,2020-11-23 14:35:45.707,copy/paste keyframes,,4
74810896,2020-11-22 19:18:03.293,make the timeline ui less cluttered,,3
74807569,2020-11-22 16:18:44.785,"""Import to Composition"" menu action",,2
74783972,2020-11-21 16:02:03.163,Fix window/controller API,,5
74747875,2020-11-20 14:54:10.751,Clicking on the main composition doesn't show its edit item,,3
74745815,2020-11-20 14:23:20.574,Check SVG gradient import,,4
74736711,2020-11-20 11:00:07.972,Expand/collapse objects in the timeline,,4
74736572,2020-11-20 10:59:04.889,Add visual properties to the timeline,,2
74688785,2020-11-19 21:08:39.103,Multiple objects un the timeline view,,5
74688761,2020-11-19 21:07:58.145,Make the property model support multiple objects,,3
74556789,2020-11-18 10:44:39.544,Fix snap,,3
74544451,2020-11-18 07:31:31.545,Clean up IO registry API,,3
74501547,2020-11-17 12:31:47.446,Scaling issue,"#### Steps to reproduce

* open Glaxnimate
* load the appended file
* Go to Document > Resize
* try to resize document with either arrows or typing in a size (there might be different behaviour when appending a number to delting the contents of the textbox and writing in a new one)

#### Result

* the width for example does only go high to 703 and then flips back to 700 (I suppose it is rounding float values in the back, that is why I can do up to 3)
* I expected it to be able to go to my target resolution of 1280px

#### Version

```
Glaxnimate: 0.3.0-41-g998e16d
System: Windows 10 Version 2004
Kernel: winnt 10.0.19041
CPU: x86_64
Application Qt: 5.15.1
System Qt: 5.15.1
ZLib: 1.2.11
Potrace: potracelib 1.16
```


#### Example file:

![Information_Model.svg](/uploads/2bb88d7cf66ddeb7e204670a4c1ab8e3/Information_Model.svg)",2
74487788,2020-11-17 09:51:07.776,Change release process,,3
74384721,2020-11-15 09:34:01.597,Some icons are missing on Windows,,7
74384551,2020-11-15 09:19:06.497,trace dialog ok/cancel,,2
74384406,2020-11-15 09:05:34.905,Lottie canvas export,,2
74378379,2020-11-14 22:18:46.237,title tag on svg export based on main()->name,,1
74369155,2020-11-14 13:39:18.496,Python related Issues on Windows,"#### Steps to reproduce

Download and start Glaxnimate for Windows

Start a Python based Plugin like Hello World and Recolor

#### Result

Python based plugins like Hello World and Recolor are crashing the application without a crashlog, log, or any other notice

#### Version

```
Glaxnimate: 0.2.0-77-g893d668
System: Windows 10 Version 2004
Kernel: winnt 10.0.19041
CPU: x86_64
Application Qt: 5.15.1
System Qt: 5.15.1
ZLib: 1.2.11
Potrace: potracelib 1.16
```",10
74368048,2020-11-14 13:00:28.394,Windows: Dark Mode issues,"#### Steps to reproduce

downloaded v0.3.0 for Windows and opened it.
Changed theme to dark one in Edit > Preferences > Widget Theme > System Default -> Dark
hit apply

#### Result

The Dark Theme does not get applied correctly. A few fields are white; making it hard to read.

#### Version

```
Glaxnimate: 0.2.0-77-g893d668
System: Windows 10 Version 2004
Kernel: winnt 10.0.19041
CPU: x86_64
Application Qt: 5.15.1
System Qt: 5.15.1
ZLib: 1.2.11
Potrace: potracelib 1.16
```

### Example File

![dark-mode](/uploads/31cef7bff294ba2d546e1bd54222d6fa/dark-mode.PNG)",5
74367962,2020-11-14 12:54:55.679,Can't Install v0.3.0 on Arch Linux (Arch based OS. via AUR glaxnimate-bin),"#### Steps to reproduce

following the instructions from the homepage: 
git clone https://aur.archlinux.org/glaxnimate-bin.git
cd glaxnimate-bin
makepkg -rsi

#### Result

error with wrong sha occures.
[glaxnimate_sha1sums_error.txt](/uploads/2b085fffa69f4d55061dc64214492f6f/glaxnimate_sha1sums_error.txt)

correcting the sha zu the correct one from the downloaded debian package results in the following error:
[glaxnimate_error.txt](/uploads/b7285f5fb4ad8b6f03e23cd7e1af5aec/glaxnimate_error.txt)

the second one seemingly correspondents to the issue: #194 maybe the first one, too.

#### Version

```
uname -a
Linux _PCNAME_ 5.9.2-arch1-1 #1 SMP PREEMPT Thu, 29 Oct 2020 17:01:28 +0000 x86_64 GNU/Linux
glaxnimate v0.3.0
```",4
74367654,2020-11-14 12:37:03.258,Can't Install v0.3.0 on Kali Linux (Debian Based OS),"#### Steps to reproduce

downloaded the debian package from the stable downloads section: https://glaxnimate.mattbas.org/download/#stable-releases
downloading that file: https://gitlab.com/mattbas/glaxnimate/-/jobs/artifacts/release/raw/build/glaxnimate.deb?job=linux%3Adeb
running sudo apt install ./glaxnimate.deb in the downloads Folder

#### Result

this error Log occurs:
```
Reading package lists... Done
Building dependency tree       
Reading state information... Done
Note, selecting 'glaxnimate' instead of './glaxnimate.deb'
The following additional packages will be installed:
  libpotrace0
The following NEW packages will be installed:
  glaxnimate libpotrace0
0 upgraded, 2 newly installed, 0 to remove and 111 not upgraded.
Need to get 26.2 kB/9,977 kB of archives.
After this operation, 55.9 MB of additional disk space will be used.
Do you want to continue? [Y/n] 
Get:1 /home/kali/Downloads/glaxnimate.deb glaxnimate amd64 0.3.0+deb-893d668b [9,951 kB]
Get:2 http://kali.download/kali kali-rolling/main amd64 libpotrace0 amd64 1.16-2 [26.2 kB]
Fetched 26.2 kB in 1s (35.3 kB/s) 
Selecting previously unselected package libpotrace0:amd64.
(Reading database ... 277166 files and directories currently installed.)
Preparing to unpack .../libpotrace0_1.16-2_amd64.deb ...
Unpacking libpotrace0:amd64 (1.16-2) ...
dpkg: warning: parsing file '/var/lib/dpkg/tmp.ci/control' near line 2:
 'Depends' field, reference to 'libpotrace0':
 implicit exact match on version number, suggest using '=' instead
Selecting previously unselected package glaxnimate.
Preparing to unpack .../kali/Downloads/glaxnimate.deb ...
Unpacking glaxnimate (0.3.0+deb-893d668b) ...
dpkg: error processing archive /home/kali/Downloads/glaxnimate.deb (--unpack):
 unable to create '/usr/share/glaxnimate/glaxnimate/lib/python-lottie/addons/blender/lottie_io/lottie/__init__.py.dpkg-new' (while processing './usr/share/glaxnimate/glaxnimate/lib/python-lottie/addons/blender/lottie_io/lottie/__init__.py'): No such file or directory
dpkg-deb: error: paste subprocess was killed by signal (Broken pipe)
Errors were encountered while processing:
 /home/kali/Downloads/glaxnimate.deb
E: Sub-process /usr/bin/dpkg returned an error code (1)
```

#### Version

```
uname -a
Linux kali 5.7.0-kali1-amd64 #1 SMP Debian 5.7.6-1kali2 (2020-07-01) x86_64 GNU/Linux
```
glaxnimate version 0.3.0",4
74365769,2020-11-14 10:42:50.509,Removing a keyframe should adjust transitions,,3
74365496,2020-11-14 10:23:31.267,Deleting the current object should remove it from the selection,,2
74325176,2020-11-13 13:35:52.244,Web preview SVG/Lottie,,3
74301831,2020-11-13 07:23:26.806,"When duplicating shapes, select the duplicates",,3
74301708,2020-11-13 07:17:57.315,Flood fill tool,,4
74270075,2020-11-12 16:43:53.456,Fix this file,,4
74162253,2020-11-10 18:03:21.284,Convert shapes into Paths,,5
74148247,2020-11-10 13:55:41.887,Text to shapes for tgs export,,15
74148187,2020-11-10 13:55:05.641,Lottie Text Layers,,3
74134374,2020-11-10 09:36:30.950,Remove angle bounds,,1
74134100,2020-11-10 09:31:44.817,Fix layer bounding box,,4
74003307,2020-11-07 09:40:57.921,Script app setup,,5
73994501,2020-11-06 22:48:55.521,Update trace documentation,,2
73994462,2020-11-06 22:46:28.254,Hide tangent handles unless near the mouse cursor for the bezier editor,,4
73965730,2020-11-06 10:36:04.191,Build Pypi for win/mac,,7
73875221,2020-11-04 18:07:45.197,Import/Export Synfig,,4
73821266,2020-11-03 19:58:11.495,dotLottie I/O plugin,,5
73796122,2020-11-03 12:08:24.722,Fix weird link errors on Win,,10
73676901,2020-10-31 22:03:55.360,Scroll at the end of the console when new stuff is entered,,1
73676113,2020-10-31 20:56:03.784,Ensure all enums are visible in python,,3
73658470,2020-10-31 07:14:02.661,Document File Format,,5
73658464,2020-10-31 07:13:34.317,Improve Pythod docs,,5
73541198,2020-10-28 20:27:30.366,Ensure color widgets can be used from QUiLoader,,4
73504954,2020-10-28 08:54:10.720,Scripting API to create objects,,10
73504812,2020-10-28 08:51:50.839,QImage to Pillow Image,,5
73296748,2020-10-24 15:18:27.163,Trace bitmaps with potrace,,7
73232016,2020-10-23 07:53:23.237,Don't allow molding if too close to a handle,,2
72976710,2020-10-19 18:18:14.017,Refactor plugin settings setup,,3
72976572,2020-10-19 18:13:34.167,Move the plugin system out of app/,,2
72976527,2020-10-19 18:12:14.203,pen-friendly spinboxes: just click and drag to set values,,7
72976281,2020-10-19 18:06:53.504,"For gradients and bezier, maintain the number of nodes through keyframes",,5
72887735,2020-10-17 20:07:17.865,Try creating a snap package,,6
72832391,2020-10-16 11:55:37.823,"Icons missing  in I/O ""windows"" -  GNU/Linux Appimage","Hello, 

when i load or save the project , icons are missing in the  I/O( open, save, import, etc...) ""windows""'

Beside that i cannot resize the  I/O ""windows"".

![missing3](/uploads/68d5ec1bd4aa20ca3de51a39b19a5e0d/missing3.png)",3
72775250,2020-10-15 13:27:11.357,"Before release, update windows download links in docs",,1
72770433,2020-10-15 11:57:17.768,UI Problem with GNU/Linux Appimage,"Hello,
i have a problem with the UI and Appimage ( GNU/Linux).
In particular the timeline is  ""compressed"" or not completely visible.

```
System:
0.1.4+appimage-ffd62d22
Pop!_OS 20.04 LTS
linux 5.4.0-7642-generic
x86_64
5.15.0
5.15.0

Monitor 4K ( 3840x2160) - monitor scale 200%
```

I tried also to load the app with `Exec=env QT_SCALE_FACTOR=1.6` but it's not working.

EDIT: updated Screnshot:

![scale16](/uploads/1faed74e285f26bef29269322264894d/scale16.png)",5
72728087,2020-10-14 17:39:44.264,Widget color settings,,5
72696795,2020-10-14 08:55:56.080,Gradient stop context menu,,3
72696754,2020-10-14 08:55:26.951,Fix group bounding box,,3
72666102,2020-10-13 17:49:07.494,Link fill style with selected gradient handle,,3
72645884,2020-10-13 13:42:35.526,Bezier Molding,,5
72567184,2020-10-12 10:51:48.977,Insert node,,3
72535891,2020-10-11 19:58:50.511,Test running on windows,,4
72528714,2020-10-11 14:45:15.414,"""Exclude from export"" layer option",,3
72522706,2020-10-11 10:01:11.742,Gradient Presets?,,3
72509133,2020-10-10 19:37:21.374,Sometimes a new document gets saved without dialog. Maybe after frame export / web preview?,,2
72440832,2020-10-09 09:15:02.558,use UndoMacroGuard everywhere,,3
72432887,2020-10-09 06:42:27.255,Add/remove keyframes from context menus,,4
72412257,2020-10-08 18:50:55.717,Crash When selecting vertices,,2
72411086,2020-10-08 18:19:41.803,Fix export menu action text,,1
72349245,2020-10-07 20:25:22.207,turn docnode_visible and docnode_locked into properties,,2
72318805,2020-10-07 12:58:40.655,Fix crash on lottie export,,1
72316830,2020-10-07 12:26:57.944,Export menu actions,,3
72314280,2020-10-07 11:41:43.854,Add post_release target that checks the files in the release page are correct,,4
72270146,2020-10-06 16:21:42.148,Figure out lottie start time / time stretch,,7
72257221,2020-10-06 13:16:25.501,Add segment curve/straighten menu actions,,2
72246656,2020-10-06 10:27:16.684,Document new editing functionality,,4
72246105,2020-10-06 10:16:16.596,Delete selection action,,2
70943170,2020-09-09 17:14:46.875,Expose importers / exporters to Python,,5
70943044,2020-09-09 17:10:11.243,Fix stroke bounding box,,3
70895330,2020-09-08 19:43:28.255,Import shapes for lottie,,5
70895325,2020-09-08 19:43:11.321,Lottie bezier shapes export,,5
70895311,2020-09-08 19:42:41.576,Check shape processing order,"Make sure drawing stuff on top is consistent.
Also check file open/save including lottie.",5
70871214,2020-09-08 10:52:12.625,Build Python on Windows,,7
70835941,2020-09-07 16:51:43.899,Bezier tangent handles sometimes are swapped for symmetrical nodes,,3
70818892,2020-09-07 10:48:14.378,Solid Stroke,,5
70818877,2020-09-07 10:47:41.640,Transform Modifier,,5
70789505,2020-09-06 17:23:26.247,Link selected color to the color widgets,Should recurse in groups/layers and select fill/stroke.,3
70764505,2020-09-05 10:55:14.564,Tool button layout should scale better when height is restricted,,2
70760605,2020-09-05 07:01:05.482,Mac build,"We need to set up a Mac build, hopefully in a way that can be integrated with CI",10
70760602,2020-09-05 07:00:46.600,Windows Build,"We need to set up a Windows build, hopefully in a way that can be integrated with CI",20
70760256,2020-09-05 06:41:07.136,Build AppImage on an older Ubuntu version,Currently we're using ubuntu:latest but it should be on an older version for wider support.,10
70702555,2020-09-03 17:51:39.920,Property model should add keyframes when in record mode,,1
70702532,2020-09-03 17:50:54.640,Color delegate should show the decoration,currently it fills the whole cell,1
70473849,2020-08-30 19:00:07.966,Layers widget,"* [x] Selecting the current composition
* [ ] Drag / Drop
* [ ] Convert shape groups to/from layers",10
70473832,2020-08-30 18:58:33.572,Timeline widget,"* [x] Drag keyframes
* [ ] Test undo / redo",5
68322898,2020-07-20 22:28:51.325,tool to swap one color for another,"Affect both fills and strokes, maybe option for gradients?",20
68320340,2020-07-20 22:24:09.948,Todo,"* when creating a later, set in out points to the animation
* Move name before group color in document node
* Give a default name to animations",3
89286817,2021-06-25 07:37:59.164,Initial text style is wrong,,3
89255429,2021-06-24 15:24:40.059,Object not in position when export to Lottie,object masking with shape animation not in position when export to Lottie.[anim_with_masking.rawr](/uploads/6d922984fd27fa209cb8eaf2a66ecfdc/anim_with_masking.rawr),4
89087202,2021-06-22 12:04:05.323,Object Clones / allow referencing arbitrary nodes,,8
88777550,2021-06-16 02:39:59.819,Insert Image file name type masks are offset somehow,"#### Steps to reproduce

1. Open Glaxnimate
2. Insert Image...
3. Select the PNG file name type
4. Select the SVG file name type

#### Result

Actual result: Selecting the PNG file type here causes it to match JPG files, and selecting the SVG file type causes it to match PNG files.

#### Version

macOS 11.4
Glaxnimate 0.4.3-11-g8157dfe",6
88777473,2021-06-16 02:37:13.293,Trace crashes on Apple Silicon,"#### Steps to reproduce

1. Installed dependencies with Brew
2. Built using slightly modified build steps to find the correct paths
3. Opened it
4. Inserted an image
5. Right clicked on the layer
6. Selected Trace...

#### Result

Expected: Apparently a trace dialog should open?
What really happened: It crashed.

#### Version

macOS 11.4
Glaxnimate 0.4.3-11-g8157dfe

Attaching logs:
[glaxnimate_trace_crash_log.txt](/uploads/157a48558ffcf91f8e432c38b6b6ae3d/glaxnimate_trace_crash_log.txt)",7
88674246,2021-06-14 13:28:23.980,"Python ""constructors"" returning unique_ptr and adding (clones) to shape lists",,4
88672105,2021-06-14 12:58:48.597,Set up Modifiers,,4
88658037,2021-06-14 09:06:53.184,lottie can't export masking object,,3
88629636,2021-06-13 12:50:13.549,Keyframe back to old state when move multiple keyframe selected moved to new state,![multiple_keyframe](/uploads/dcb4100f059a1410e9560bcc874b0628/multiple_keyframe.mp4),2
88628930,2021-06-13 12:06:22.626,Repeater Modifier,,4
88628893,2021-06-13 12:03:17.086,Trim Path Modifier,,4
88606908,2021-06-12 09:08:56.148,Fix scrolling on the timeline,,3
88605465,2021-06-12 08:12:40.532,Open path when duplicate object,"I create a shape circle and then convert it to the path, I am adding a keyframe on the shape. after that, I am duplicating the object, but the new object from the duplicate open path. [bug_when_duplicate.rawr](/uploads/eceec65335dde81b8ce7d3516c0ceb78/bug_when_duplicate.rawr)",2
88432133,2021-06-09 06:20:11.794,Timeline not collapsing on new layers,,3
88419503,2021-06-08 21:59:15.974,always create fill/stroke objects from tools if group is enabled (+layer option),,3
88419480,2021-06-08 21:58:03.087,rearrange default dock layout (- layers + gradients),,6
88324000,2021-06-07 12:53:54.695,Make recording mode more noticeable,,3
88276281,2021-06-06 11:59:27.900,Undoing precomposition leaves stray editor items in the canvas,,4
88274542,2021-06-06 10:08:10.936,Timeline gets misaligned... again -_-,,3
88272075,2021-06-06 08:31:53.173,Crash when undoing precompose,,5
88230078,2021-06-04 16:27:09.024,Basic CSS selector support,,4
88152435,2021-06-03 10:14:02.369,Mac Travis Build,,3
88085782,2021-06-02 08:31:23.300,Upload Artifacts to SourceForge,,5
88048812,2021-06-01 15:38:03.259,Upload artifacts to itch.io,,5
87979549,2021-05-31 14:01:02.641,Check PyPi gitlab builds,,2
87950045,2021-05-31 06:53:28.637,Octree quantization,,8
87932832,2021-05-30 15:35:51.934,Timeline selection getting out of sync,,4
87926281,2021-05-30 09:36:55.034,Timeline stripes get thrown off when scrolling,,2
87924502,2021-05-30 08:03:37.845,Show layer parents in the timeline,,2
87910530,2021-05-29 16:02:40.051,Text to path adds too many points,,3
87903926,2021-05-29 10:51:01.779,Moving objects messes up timeline alignment,,3
87903682,2021-05-29 10:38:35.812,keyframe icons are offset,,2
87884322,2021-05-28 16:27:08.440,Update selection from the timeline,,4
87884277,2021-05-28 16:25:56.890,Filter composition on the timeline,,2
87884235,2021-05-28 16:25:06.408,Add back layer ranges on the timeline,,3
87884219,2021-05-28 16:24:08.861,Drag/drop on the timeline,,4
87879698,2021-05-28 14:57:51.262,Crash when adding objects to comps after precomposing a layer,,2
87826659,2021-05-27 15:47:47.859,precomposing messes up alignment,,3
87694239,2021-05-25 15:53:14.840,crash when switching gradient to named color,,5
86831108,2021-05-11 06:23:01.480,build pypi for 3.8 and 3.9. and upload them to gitlab on master/release,,5
86618846,2021-05-06 22:06:22.868,not loading lottie fps,,2
86424711,2021-05-04 05:58:27.152,python macro system,A system where the user can edit small python scripts that are then available from a menu and show as functions in the console,7
86326818,2021-05-01 18:24:58.847,Expose tracing utilities to python,,3
86268250,2021-04-30 08:38:39.987,compile artifact for glaxnimate-bin on AUR,,5
86267516,2021-04-30 08:25:45.859,update glaxnimate-git (AUR) on release,,2
86160750,2021-04-28 18:08:15.834,Clicking on the plugin checkbox in the list should toggle them,,2
86160736,2021-04-28 18:07:30.431,frame-by-frame plugin,,2
86160723,2021-04-28 18:07:01.325,Plugins should have a description,,3
86154552,2021-04-28 15:52:27.209,when the time is set to precomp in/out the canvas isn't updated,,3
86154369,2021-04-28 15:49:03.559,SVG load bug (blep-hair.svg),,3
85983947,2021-04-26 20:50:32.735,Crash when creating an object right after undoing an object creation,,3
85978837,2021-04-26 18:59:19.076,Stylers don't respect the visible property,,2
85948927,2021-04-26 10:59:16.555,Keyboard shortcut settings not being saved,,3
85925940,2021-04-26 05:16:26.465,select multiple keyframes,,4
85906089,2021-04-25 13:41:11.617,Font style changes after creating an item,,3
85896793,2021-04-25 05:39:32.704,Show precomp tab above the timeline,,2
85896771,2021-04-25 05:38:31.426,Timeline show layer parent and button to assign,,3
85896766,2021-04-25 05:36:43.270,timeline: show layer color/hide/lock icons,,3
85896715,2021-04-25 05:35:08.709,"Rename stuff like ""Path Stroke"" to ""Stroke""",,1
85896697,2021-04-25 05:33:49.765,Timeline: Layers / contents,,20
