issuekey,created,title,description,storypoints
14738850,2018-10-06 16:39:13.561,Setup initial NLX performance benchmarking,"Benchmarking number of requests per second, find the boundaries for becoming io-bound, cpu-bound, memory-bound, on several systems.

Ideal would be to integrate those tests in deployment pipeline.

This user story replaces #27, more precise the following aspect:
Performance and scalability benchmarks. E.g. number of requests per second NLX can perform on a certain system.


DoD:

1. Create `nlx-bench` repo for the following:
1. Create server application to serve predictable-duration responses. w/ ansible script to deploy
1. Setup ansible scripts for inway/outway on servers. Use acc NLX network.
1. Create client application which measures round-trip time. w/ ansible script to deploy
1. Let client write output to files, no need for public dashboard / automation.

Proposed tech solutions:

vegeta or apache benchmark
https://github.com/tsenart/vegeta
",8
14508345,2018-09-27 07:30:46.082,Add NLX preprod and prod environment to current cluster and CI,"**As a customer** 
<br>**I want to use the NLX production environment**
<br>**so that I can have confidence in the stability of my solution that makes use of NLX**


**:white\_check\_mark: Acceptance criteria**

1. Note:  MVP production environment means a ""best effort"" production environment reserved for specific partners
1. Pre-prod: New customers show that they are ready to join production
   <br>Prod: New customers that succeed in pre-prod run their business in this NLX network
1. Those environments should have a secure process to provide certificates to organisations, with a manual verification step (see #317)
1. pre-prod and production environment should always be at same version.
1. demo environment needs to stay close to pre-prod and prod but intended deviations should be possible.
1. directory.nlx.io should show prod directory content.
1. directory.preprod.nlx.io should show pre-prod directory content
   


**:hammer\_and\_wrench: Proposed technical solution**

* Update helm charts
* remove cert portal/cf ssl CA from helm charts
* add gitlab CI jobs to manual trigger pre-prod prod release
* DNS record management

**:link: Reference links**

* 

- Deploy a preprod and prod environment from gitlab CI as manual release (same as demo)",5
14507498,2018-09-27 07:18:51.613,Create onboarding process for preprod and prod environment,"**As** a API provider
<br>**I want** to get a certificate for pre-prod and prod environment
<br>**So that** can start using NLX on pre-prod and prod

**:white\_check\_mark: Acceptance criteria**

1.  There is a document describing the process of providing a certificate
2.  Create a new CA and save keys in nlx-pass
3.  Add docs to docs.nlx.io on how to request a certificate

**:hammer\_and\_wrench: Proposed technical solution**

* CF ssl

**:link: Reference links**

* ",3
14441884,2018-09-25 07:27:52.014,Setup link checker for docs in CI,"As a **manitainer**
<br>I want to **automatically check if all used URLs in docs are still valid when committing**
<br>so that **we prevent dead links and solve them as quickly as possible when they happen anyway**


**:white\_check\_mark: Acceptance criteria**

1. docs.nlx.io and appstore.commonground.nl/docs
1. build fails when internal links are dead
1. daily job running for link checking (only give warning in ci/cd)

**:hammer\_and\_wrench: Proposed technical solution**

* In the CI: use [muffet](https://github.com/raviqqe/muffet) in a container linked to the to-be-released docs container to verify all URL's to be valid.
* 

**:link: Reference links**

* 
",3
14086084,2018-09-12 08:48:56.215,Add better graphs of NLX components and their interactions to docs,,1
14041125,2018-09-10 19:02:51.930,Mutual TLS ability for inway -> service connection,"**As a** sysadmin
**I want** mutual TLS encrypted connections between inway and API
**so that** all data connections are secure

There is no protection mechanism yet that can be used to secure services behind an inway. We would like to add some kind of mechanism to protect communication between the inway and the service as well.

**Acceptance criteria**
1. Ability to add client certificates to the inway service definition. This certificate is then used by the inway to connect to the service.
1. Ability to add trust configuration to the inway to determin whitch certificates from the api should be trusted by the inway.
1. Updated Documentation
1. Update all demo deployments",5
14028148,2018-09-10 10:58:51.120,Setup unit tests for inway,"- Write unit tests for code that is currently testable
- Add todo comments for code that needs to be refactored for what needs to be refactored
- Add separate stories for these todos",5
12247771,2018-06-22 11:32:02.082,Add pagination to txlog and txlog-ui,Maybe look into [postgraphile](https://github.com/graphile/postgraphile),1
12125104,2018-05-04 11:47:46.000,Let healthchecker watch db using LISTEN/NOTIFY,Search for issue number in code TODO's.,1
12125109,2018-05-04 11:43:22.000,Split directory inspection and registration API's into separate components/processes,Search for issue number in code TODO's.,1
24458820,2019-09-04 11:59:59.121,Streamline process obtaining production certificates,"**As an** administrator
<br>**I want to** to obtain pre-production and production certificates
<br>**so that** I can run NLX components in the production environment

**:white\_check\_mark: Acceptance criteria**

1. Explain the process for how to obtain certificates
1. Create 'Production` section on docs.nlx.io
1. ~~Maintainer documentation on how to help/validate customers that need a certificate~~
1. ~~Determine who is responsible in the team~~
1. ~~There is a backup of the PKI of the CA~~


**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)",5
24242141,2019-08-28 12:02:32.531,Let inway use the config-api,"**As an** administrator
<br>**I want to** be able to use the config-api to configure my inway
<br>**so that** i do not have to use the toml any more

**:white\_check\_mark: Acceptance criteria**

1. We add a new experimental flag `CONFIG_API` to tell the inway where the configuration API lives
1. The inway adopts the inway configuration, configures the corresponding services and checks every x seconds for new configuration, applies and reloads on a change.",3
24210180,2019-08-27 16:47:21.619,Add authentication to management-api,"**As an** administrator
<br>**I want to** have a secure management-api
<br>**so that** no unauthenticated people can make changes to the API

**:white\_check\_mark: Acceptance criteria**

1. Every API endpoint (except /login) is secured and will check if the user is authenticated
1. There should be a login screen as part of the UI
1. There should be an option to logout from the UI
1. Only support the roles 'admin', 'readonly' for now
1. When not authenticated, the UI should always redirect to the login screen
1. The authenticatie mechanism should be pluggable. Looking up logins from a plain text file is fine for now.
1. Token should expire after 60 minutes (don't implement refresh logic for now)

**:hammer\_and\_wrench: Proposed technical solution**

1. Add & implement a /login endpoint
1. It is possible to specify multiple users, passwords (hashed) and a role in a plain text file

# LATER
1. When logged in, user name should be shown top right in Management UI.
1. When clicking on user name, there should be option to log out


*The overall idea is that one Management Dashboard gives infra admins the possibility to manage their NLX components (while not being able to access functional logs) and gives privacy auditors and / or functional managers the ability to look up transaction logs (while not being able to alter the NLX network config)*
",8
24210043,2019-08-27 16:42:20.212,Create initial management-ui,"**As a** administrator
<br>**I want to** administer my NLX components from a fancy UI
<br>**so that** I do not have to use the CLI anymore

**:white\_check\_mark: Acceptance criteria**

1. A new React app is setup with create-react-app in `management-ui`
1. An initial Router setup is done with react-router with an inway page and service page
1. The system shows a list of Inways and Services
1. It is possible to create a new service, update an existing service and delete a service",13
23908820,2019-08-19 11:41:48.563,Document header specifications,"**As a** end-user developer
<br>**I want to** know the specifications of the NLX http headers
<br>**so that** I can design my datamodel to store the data.

**:white\_check\_mark: Acceptance criteria**

1. Document NLX header specifications (type, size, optional or not)
1. Add this as content on docs.nlx.io including navigation
1. Link to this page frrom relevant sections

**:hammer\_and\_wrench: Proposed technical solution**

* n/a

**:link: Reference links**

* [Header documentation currently](https://docs.nlx.io/further-reading/transaction-logs/)",2
23424852,2019-08-02 09:35:46.193,Make insight-api and irma-api-server configurable and disable on the minikube by default,"**As a** developer
<br>**I want to** have a fast developer environment
<br>**so that** I can develop quickly

**:white\_check\_mark: Acceptance criteria**

1. The services insight-api and irma-api-server are configurable in the organization Helm chart
1. These services are disabled by default on the minikube environment",1
23199269,2019-07-26 13:53:43.808,Clean up Gitlab runners,I cleaned up our Gitlab runners. We should change some of the tags in our jobs to be consistent across projects.,1
22932308,2019-07-17 14:38:04.571,Create a management API to manage inway and service configuration from UI,"**As a** developer
<br>**I want to** by able to manage the inway and service configuration through the management-api
<br>**so that** we can start building the management-ui

**:white\_check\_mark: Acceptance criteria**

1. A new service `management-api` is added to the codebase
1. It is possible to PUT new inway configurations to the `management-api`
1. These inway configuration updates are persisted in etcd
1. There is no authentication or authorisation performed yet on this service (later enhancement)


**Technical implementation**

No gRPC, use REST/JSON",8
22930844,2019-07-17 14:11:24.022,Enhance the quality of NLX error messages,"**As a** user 
<br>**I want** error messages that tell me exactly what is going on
<br>**so that** I don't have to waste time analyzing

**:white\_check\_mark: Acceptance criteria**

1. Possible errors are identified and no longer ambiguous
1. Errors during setup / usage inway and outway are clear
1. Possible errors are documented with a short explanation 
1. +kudos if error message links to docs

**:hammer\_and\_wrench: Proposed technical solution**

1) identifield possible failures.

client -> outway -> F1 -> inway -> F2 -> service.

directory health check -> F3 inway.

directory list 'unhealty' services.

Cases F1, F2 now produces clear logs.
Case F3 now no longer is cause for removal from directory.

*

**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)
*",8
22930841,2019-07-17 14:11:20.878,Build the config API,"**As a** user
<br>**I want to** have configuration API
<br>**so that** I don't need to start all xways with complex cli commands

--- 

**:white\_check\_mark: Acceptance criteria**

1. Configuration API with persistent storage backend
1. Configurations can be saved and retrieved
1. Configuration template for an inway
1. Configuration is validated by the API

**:hammer\_and\_wrench: Proposed technical solution**

* etcd as persistent storage
* communication between API and component GRPC

**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)
*",13
22835917,2019-07-16 10:57:42.391,Zap logger failed to sync,"When stopping an outway or inway with ctrl+c, you see the following message:

```
failed to sync zap logger: sync /dev/stderr: invalid argument
```

*Expected behaviour*

* The Zap logger is successfully synced and no error is shown.

*Actual behaviour*

* Failed to sync the logger and displaying an error.

**:clipboard: Steps to reproduce**

1. Start outway (or inway) from console
1. Stop outway (or inway) with ctrl+c


**:beetle: Cause**

Not yet known

**:mag: Details**

N/A

---",2
22834631,2019-07-16 10:09:15.187,Enable HTTP2  between outway and inway,"**As a** customer
<br>**I want to** have HTTP2 enabled between the outway and inway
<br>**so that** we use less CPU and gain an higher throughput

**:white\_check\_mark: Acceptance criteria**

1. Running an outway with `GODEBUG=http2debug=1` displays the usage of http2

**:hammer\_and\_wrench: Proposed technical solution**

*  Enable http2 transport in the outway

**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)",1
22804784,2019-07-15 14:08:53.749,Switch back to Gitlab Gosec image for SAST,"The following discussion from !657 should be addressed:

- [x] @RonaldKoster started a [discussion](https://gitlab.com/commonground/nlx/merge_requests/657#note_191689116):  (+1 comment)

    > `registry.gitlab.com/bartjkdp/gosec:feature-upgrade-to-gosec-2` image in personal registry? I would prefer something like`registry.gitlab.com/nlx/gosec:feature-upgrade-to-gosec-2`

Switch back to Gitlab image when MR is accepted.",1
22732336,2019-07-12 09:51:18.661,Directory inspection API get service api spec database error,"The `/directory/get-service-api-spec` endpoint on the directory-inspection-api returns `Database error.`.

*Expected behaviour*

*  `200 Ok` response with the service api spec or `404 Not Found` when no spec exists.

*Actual behaviour*

*  500 Internel Server error response: `{""error"":""Database error."",""message"":""Database error."",""code"":13}`

**:clipboard: Steps to reproduce**

1. GET request to https://directory.demo.nlx.io/api/directory/get-service-api-spec/convenantgemeenten/AppointmentDataService


**:beetle: Cause**


* Error is caused by `Scan` that returns an error. See https://gitlab.com/commonground/nlx/blob/master/directory-inspection-api/inspectionservice/get-service-api-spec-doc.go#L63


**:mag: Details**

*  When there are no inways registered:
```
inspectionservice/get-service-api-spec-doc.go:65	failed to execute stmtSelectServiceInway	{""version"": ""v0.73.0"", ""handler"": ""list-services"", ""error"": ""sql: no rows in result set""}
```

*  When there is a inway registered:
```
inspectionservice/get-service-api-spec-doc.go:65	failed to execute stmtSelectServiceInway	{""version"": ""v0.73.0"", ""handler"": ""list-services"", ""error"": ""sql: Scan error on column index 1, name \""api_specification_type\"": unsupported Scan, storing driver.Value type <nil> into type *string""}
```

---",3
22636492,2019-07-09 15:04:08.706,Implement 503 HTTP status code for offline services,"**As a** developer
<br>**I want to** use nlx and have sane error messages
<br>**so that** I can debug my new inway / outway

```
$ curl http://outway:9090/nlx/afval/
nlx outway: invalid path in url
```

Above error could have **many** causes which can be explained. A most of all the *PATH IS CORRECT.*

Communication failure between Inway and directory means no outway will be able to access the service. This makes nlx quite fragile.

Possible causes:

* Inway can't connect to upstream API: `[inway] http: proxy error: dial tcp 127.0.0.1:3000: connect: connection refused`


**:white\_check\_mark: Acceptance criteria**

1. A temporarily unavailable service should give back 503. Not a 4xx. since the user is not at fault.<br>
2. Make Outway work even when communication between inway and directory fails.

**:hammer\_and\_wrench: Proposed technical solution**

* The outway should also have knowlegde of offline services from the directory service.

**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)",1
22511556,2019-07-04 08:10:35.700,golangci-lint run outway solve marked issues .,"*Expected behaviour*

* No golangci-lint comments.

*Actual behaviour*

the output of `golangci-lint` should be empty but it is not.

```
auth_test.go:124:25: bodyclose: response body must be closed (bodyclose)
		resp, err := client.Do(req)
		                      ^
listen_test.go:64:25: bodyclose: response body must be closed (bodyclose)
		resp, err := client.Do(req)
		                      ^
cmd/nlx-outway/main.go:70:2: importShadow: shadow of imported from 'go.nlx.io/nlx/common/process' package 'process' (gocritic)
	process := process.NewProcess(logger)
	^
listen.go:28:33: importShadow: shadow of imported from 'go.nlx.io/nlx/common/process' package 'process' (gocritic)
func (o *Outway) ListenAndServe(process *process.Process, address string) error {
                                ^
listen.go:50:36: importShadow: shadow of imported from 'go.nlx.io/nlx/common/process' package 'process' (gocritic)
func (o *Outway) ListenAndServeTLS(process *process.Process, address string, certFile, keyFile string) error {
                                   ^
outway.go:85:6: emptyStringTest: replace `len(authCAPath) == 0` with `authCAPath == """"` (gocritic)
		if len(authCAPath) == 0 {
		   ^
outway.go:88:3: importShadow: shadow of imported package 'url' (gocritic)
		url, err := url.Parse(authServiceURL)
		^
service.go:65:1: paramTypeCombine: func(logger *zap.Logger, roots *x509.CertPool, certFile string, keyFile string, organizationName, serviceName string, inwayAddresses []string) (*RoundRobinLoadBalancedHTTPService, error) could be replaced with func(logger *zap.Logger, roots *x509.CertPool, certFile, keyFile, organizationName, serviceName string, inwayAddresses []string) (*RoundRobinLoadBalancedHTTPService, error) (gocritic)
func NewRoundRobinLoadBalancedHTTPService(logger *zap.Logger, roots *x509.CertPool, certFile string, keyFile string, organizationName, serviceName string, inwayAddresses []string) (*RoundRobinLoadBalancedHTTPService, error) {
^
outway_internal_test.go:53: File is not `gofmt`-ed with `-s` (gofmt)
				&inspectionapi.ListServicesResponse_Service{ServiceName: ""mock-service-a"", OrganizationName: ""mock-org-a"", InwayAddresses: mockServiceAInwayAddresses},
				&inspectionapi.ListServicesResponse_Service{ServiceName: ""mock-service-b"", OrganizationName: ""mock-org-b"", InwayAddresses: mockServiceBInwayAddresses},
				&inspectionapi.ListServicesResponse_Service{ServiceName: ""mock-service-c"", OrganizationName: ""mock-org-c""},
cmd/nlx-outway/main.go:39:1: cyclomatic complexity 12 of func `main` is high (> 10) (gocyclo)
func main() {
^
service_test.go:16:22: string `mockorg` has 2 occurrences, make it a constant (goconst)
	organisationName := ""mockorg""
	                    ^
service_test.go:17:17: string `mockservicename` has 2 occurrences, make it a constant (goconst)
	serviceName := ""mockservicename""
	               ^
service_test.go:19:14: string `../testing/org-nlx-test.crt` has 2 occurrences, make it a constant (goconst)
	certFile := ""../testing/org-nlx-test.crt""
	            ^
service_test.go:20:13: string `../testing/org-nlx-test.key` has 2 occurrences, make it a constant (goconst)
	keyFile := ""../testing/org-nlx-test.key""
	           ^
service.go:38:2: `endPoints` is unused (structcheck)
	endPoints       []*url.URL
	^
outway.go:49:2: `headersStripList` is unused (structcheck)
	headersStripList *http.Header
	^
auth_test.go:86:29: Error return value of `(*encoding/json.Encoder).Encode` is not checked (errcheck)
			json.NewEncoder(w).Encode(authResponse)
			                         ^
auth_test.go:92:28: Error return value of `(*encoding/json.Encoder).Encode` is not checked (errcheck)
		json.NewEncoder(w).Encode(authResponse)
		                         ^
listen.go:103:17: shadow: declaration of ""err"" shadows declaration at line 94 (govet)
		authResponse, err := o.authorizeRequest(r.Header, destination)
		              ^
listen_test.go:86:2: SA4006: this value of `destination` is never used (staticcheck)
	destination, err = parseURLPath(""/organization/service"")
	^
```

**:clipboard: Steps to reproduce**

1. golangci-lint run outway solve all issues.


**:mag: Details**

(Paste any relevant logs - please use code blocks to format console output, logs, and code)

(Add screenshots using `Attach a file`)

---",2
22479450,2019-07-03 11:54:40.254,Add first version of configuration API,"**As a** user
<br>**I want to** configure and manage inways and outways from a central point
<br>**so that** I don't need to start all xways with complex cli commands

--- 

Out of scope (will be done later): 
* Keyless

**:white\_check\_mark: Acceptance criteria**

1. xway registration flow implemented 
1. xway self init and registration
1. management API for self init acknowledgement
1. Configuration API with persistent storage backend
1. xway watches configuration for changes
1. toml's are gone


**:hammer\_and\_wrench: Proposed technical solution**

* 

**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)
*",20
22381848,2019-06-30 10:27:26.340,Move scheduled security scanning to nlx-security repo,"**As a** developer
<br>**I want to** move scheduled security scan to a seperate repo
<br>**so that** it doesn't interfere with the dev pipelines

---

Moving it to a separate repo allows us to:

* Reserve the gitlab-ci.yml for development pipelines, keeping it clean

**:white\_check\_mark: Acceptance criteria**

* [x]  Move scheduled security scan pipeline to repo nlx-security
* [x]  Security scans run on demo, preprod and prod
   * [x]  Dependency scanning
   * [x]  Static application security testing (SAST)
   * [x]  Container scanning
   * [x]  Dynamic application security testing (DAST)
* [x]  Report findings in the security dashboard, building a consistent history
* [x]  Add security scans to the nlx repo development pipelines that do NOT report to security dashboard
   * [x]  Dependency scanning
   * [x]  Static application security testing (SAST)",3
22331361,2019-06-27 20:05:38.458,Changes in inway configuration do not propagate to directory,"When attributes of services change (e.g. api specification url or documentation url) these changes are not propagated to the directory. This can be solved by manually deleting the service from the PostgreSQL database. A new service is created with the correct information.

*Expected behaviour*

* When a change occurs in the inway configuration of a service, this is automatically propagated through tot the directory.

*Actual behaviour*

* The information is not updated in the directory.

**:clipboard: Steps to reproduce**

1. Start a service without an api spec URL on an inway and register to the directory
1. Add an API spec URL
1. See the spec URL is not visible within the directory.


**:beetle: Cause**

* (if cause is known, details here)
* (if you can pinpoint a piece of code, link to line number)


**:mag: Details**

Regression, worked before

(Paste any relevant logs - please use code blocks to format console output, logs, and code)

(Add screenshots using `Attach a file`)

---",2
22272224,2019-06-26 13:38:50.106,Directory: add a link to the documentation of an API,"**As a** user
<br>**I want to** , when using the directory-ui, navigate to the documentation-url provided by the provider of an API
<br>**so that** I can read the documentation of an API 

**:white\_check\_mark: Acceptance criteria**

1. documentation-url link is available on the drawer of the Directory UI

**:hammer\_and\_wrench: Proposed technical solution**

* Display value of property `documentation_url` if present.

**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)
*

**:camera_with_flash: Screenshot**

![Screenshot_2020-12-08_at_13.32.51](/uploads/34b1198fafc76b8cafa350831012ebb8/Screenshot_2020-12-08_at_13.32.51.png)",1
22090288,2019-06-20 10:46:35.050,Enable gitlab-ci on nlx-demo repository,"**As a** developer
<br>**I want to** automatically release Docker images for nlx-demo
<br>**so that** I do not have to do this manually

**Background**

When we moved from Jenkins to Gitlab CI we forgot to create a new configuration for the nlx-demo repo.

**:white\_check\_mark: Acceptance criteria**

1. Gitlab CI automatically Docker images when commits land on master",1
22086017,2019-06-20 08:25:47.295,The /about page on nlx.io is not working any more,"The /about page on nlx.io is not working any more

**:clipboard: Steps to reproduce**

1. Go to www.nlx.io/about

**:beetle: Cause**

* An incorrect nginx configuration",1
22074389,2019-06-19 20:12:36.038,Links in Docs don't work,"In the Getting Started guide, links intended to lead from page to page are broken.
Requesting pages without trailing slash does not work

*Expected behaviour*

Links lead to a page

* consume-an-api.md: `[part 2](../create-certificates)` & `[part 4](../provide-an-api)`
* create-certificates.md: `[part 1](../setup-your-environment)`
* provide-an-api.md: `[part 2](../create-certificates)` & `[part 2](../create-certificates)`

*Actual behaviour*

Every link without trailing slash fails. Instead it attempts to load something from port 8080.

**:clipboard: Steps to reproduce**

1. Visit https://docs.nlx.io/get-started/setup-your-environment/
1. Follow the guide
1. Click every link in the guide

It's not just the guide but everything on docs

**:beetle: Cause**

* Might be an Nginx configuration error


**:mag: Details**


---",2
22069104,2019-06-19 16:13:25.955,"Incorrect port for ""Consume an API"" in docs","Update incorrect port in docs.

*Expected behaviour*

* “You will get back the container id of the container you created from this image. By running this command, we’ve launched our very own NLX outway. It is running on http://localhost:8080.”

*Actual behaviour*

* “You will get back the container id of the container you created from this image. By running this command, we’ve launched our very own NLX outway. It is running on http://localhost:4080.”

**:clipboard: Steps to reproduce**

1. Go to docs ""consume an API"" page: https://docs.acc.nlx.io/get-started/consume-an-api/
1. Navigate to section ""Setting up the outway""


**:beetle: Cause**

* (if cause is known, details here)
* (if you can pinpoint a piece of code, link to line number)


**:mag: Details**

(Paste any relevant logs - please use code blocks to format console output, logs, and code)

(Add screenshots using `Attach a file`)

---",1
22060011,2019-06-19 11:50:23.660,insight-api unit tests,"**As a** developer
<br>**I want to** have unit tests on the insight-api
<br>**so that** I am kinda sure everything is working 

**:white\_check\_mark: Acceptance criteria**

1. Test what can be tested on the insight-api

**:hammer\_and\_wrench: Proposed technical solution**

*

**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)
*",2
22052521,2019-06-19 09:14:15.265,Eliminate txlog-ui and txlog-api,"**As a** developer
<br>**I don't want to** maintain a deprecated application
<br>**so that** I can spend my energy on more useful tasks

TX Log UI is unsecure technical debt and should be eliminated.
Will be replaced later with UI in Management Dashboard.

**:white\_check\_mark: Acceptance criteria**

1.  update the docs - remove txlog UI and show Postgres guideline to show logs
1.  txlog-ui directory removed from repository
1.  txlog-api directory removed from repository
1.  pipelines updated
1.  helm / skaffold updated
1.  remove from Uptime Robot
1.  update nlx-compose repo


**:hammer\_and\_wrench: Proposed technical solution**

*  Copy Postgres query from txlog-api for guideline

**:link: Reference links**

* [Project Definition of Done](https://gitlab.com/commonground/nlx/blob/master/CONTRIBUTING.md#4-2-definition-of-done)
* ",3
21935617,2019-06-15 10:12:51.884,Add different issue templates,"**As a** user
<br>**I want to** submit feature requests, bugs, support questions, etc.
<br>**so that** 

**:white\_check\_mark: Acceptance criteria**

1.  Issue template for User story
1.  Issue template for Bug
1.  Issue template for Support tickets
1.  Issue template for Security reports
1.  Template for Merge requests


**:hammer\_and\_wrench: Proposed technical solution**

*  https://gitlab.com/help/user/project/description_templates.md#using-the-templates

**:link: Reference links**

*",1
