issuekey,created,title,description,storypoints
23520285,2019-08-05 19:59:51.418,Update radio styling to be consistent,"The padding around the radios should be consistent. Inline is correct.

![image](/uploads/4f9f90cdcaba33495ea7c09804d71733/image.png)
![image](/uploads/5e2efda5f8a825cecad3f0cea28d8cf4/image.png)",1
23261727,2019-07-29 12:06:30.217,Define default delay for popovers,"### Problem

> At the moment, we don't specify a global delay for any of our popovers - each popover instance specifies its own delay (if any).

### Further information

> Looking through the source, I was able to find two places where we manually specify a popover delay - both are `200ms`. For example: https://gitlab.com/gitlab-org/gitlab-ce/blob/master/app/assets/javascripts/user_popovers.js#L98. This is the popover that shows when a user's name is hovered.

### Proposal

After https://gitlab.com/gitlab-org/gitlab-services/design.gitlab.com/issues/235#note_195974856 has been concluded, we should look into improving this for popovers as well.",1
23171745,2019-07-25 21:00:54.198,UX Merge Request Coach,"How can we incorporate UX MR coaches into the current process, especially for repos like Pajamas and gitlab-ui? [See Merge Request Coach page](https://about.gitlab.com/job-families/expert/merge-request-coach/) 

The following discussion from https://gitlab.com/gitlab-com/www-gitlab-com/merge_requests/26512 should be addressed:

- [ ] @rverissimo started a [discussion](https://gitlab.com/gitlab-com/www-gitlab-com/merge_requests/26512#note_195850582):  (+2 comments)

    > I'm not totally sure if this is applicable to designers, but I decided to keep it as it shows in the engineering page. Could you please review and give feedback?",2
22911881,2019-07-17 08:44:15.357,"Follow-up from ""Update contents/components/tables.md""","The following discussion from !1444 should be addressed:

- [ ] @matejlatin started a [discussion](https://gitlab.com/gitlab-org/gitlab-services/design.gitlab.com/merge_requests/1444#note_192402923):  (+4 comments)

    > Should we also suggest using the lining tabular figures when the tables are numbers-heavy?
    > 
    > ![image](/uploads/864311111597cdb51fd3c23c139d3e35/image.png)
    > 
    > I know that the SF font supports them as an OpenType feature, not sure about Segoe UI though :thinking:",1
22480486,2019-07-03 12:25:03.237,Add 10 Usability Heuristics for User Interface Design to the Usability menu for the design documentation,"### Problem

With https://gitlab.com/gitlab-org/design.gitlab.com/merge_requests/1448#note_187568144 we'll be adding error prevention to the usability menu, one of the 10 usability heuristics from NNgroup: https://www.nngroup.com/articles/ten-usability-heuristics/

We already have a few others as well. 

### Proposal

This issue is to discover which other heuristics we can add and what duplicate content we might already have existing in other places.",2
22213429,2019-06-25 07:02:00.919,Add compact empty state region component variant,"### Problem

Following the discussion in https://gitlab.com/gitlab-org/gitlab-ee/merge_requests/14349#note_184643601 and the need in https://gitlab.com/gitlab-org/gitlab-ce/issues/57086#note_181276839, a new component variant is about to be introduced in https://gitlab.com/gitlab-org/gitlab-ui/merge_requests/592 for **compact empty state**.

### Proposal

Let's add some design documentation about this new component variant in Pajamas.",2
22140807,2019-06-21 18:20:39.305,"Add docs on colors for text, icons, and text+icons",Write guidelines on the logic for applying [color](https://design.gitlab.com/foundations/colors) to text and icons (when alone or paired with text) defined in https://gitlab.com/gitlab-org/gitlab-design/issues/259,2
22092756,2019-06-20 12:24:02.975,Delete old review apps host,"Once AutoDevops is enabled (https://gitlab.com/gitlab-org/design.gitlab.com/issues/96) and all MRs are rebased, we should go and delete the old host?

The following discussion from !1216 should be addressed:

- [ ] @leipert started a [discussion](https://gitlab.com/gitlab-org/design.gitlab.com/merge_requests/1216#note_182856734): 

    > Once Auto-Devops is enabled and MRs are rebased we probably should go and delete the current host we have set up for review apps.",1
21966445,2019-06-17 10:14:40.434,Create nice error pages for design.gitlab.com,"With https://gitlab.com/gitlab-org/design.gitlab.com/merge_requests/1437 we are going to have a nice nginx container for auto-devops. Ths container could serve custom 40x and 50x error pages. Let's create them!


The following discussion from !1437 should be addressed:

- [ ] @leipert started a [discussion](https://gitlab.com/gitlab-org/design.gitlab.com/merge_requests/1437#note_181880339):  (+1 comment)

    > @DylanGriffith I am not too familiar with AutoDevOps (shame on me). The built nginx image is run at the end, right? Because if so, we could create a follow-up issue to also provide a nice 40x error template (additionally to the 40x one)",2
21649019,2019-06-06 17:41:34.399,Add badges demo and update component status,"Adding this as a reminder to add the demo for the ~""component::badges"" after the ~""pajamas::style"" has been completed.

Also update the status page with the component status: https://design.gitlab.com/components/status",1
21535127,2019-06-03 17:02:02.999,Add paginated list component,"### Problem 

Following the need in https://gitlab.com/gitlab-org/design.gitlab.com/merge_requests/1183 to facilitate paginated lists with less than 20 items which derived from the discussion in https://gitlab.com/gitlab-org/gitlab-ee/issues/10059, a new component is about to be introduced in https://gitlab.com/gitlab-org/gitlab-ui/merge_requests/350 for **paginated lists**.

### Proposal

Let's add some design documentation about this new component in Pajamas.

This could be added as a) separate component for now or b) variation of the [lists](https://design.gitlab.com/components/lists) component while this could easily become the basis of a [data tables](https://design.gitlab.com/components/data-tables) component in the near future.",3
20942690,2019-05-15 20:34:44.615,"Create, Build, and Style > Tree","This issue is to complete the ~""pajamas::create"", ~""pajamas::build"", ~""pajamas::style"" portion of ~""component::tree"" as part of FY20-Q2 OKR to Improve the quality and consistency of our UI.

This includes a single-source-of-truth component that is implemented in Vue and thoroughly documented on design.gitlab.com. This does not include implementing the component throughout the product.

Related epics:
*  [Components of Pajamas Design System](https://gitlab.com/groups/gitlab-org/-/epics/973)
*  [Pajamas component: Tree](https://gitlab.com/groups/gitlab-org/-/epics/1124)

Related issues:
*  [FY20-Q2 UX OKR: Improve the quality and consistency of our UI](https://gitlab.com/gitlab-com/www-gitlab-com/issues/4355)

## Checklist

* [x]  Usage documentation is included in Pajamas
* [x]  Design specs are included in Pajamas
* [x]  Component is built and styled in gitlab-ui according to specs
* [ ]  Banner on vue tab that warns of incorrect styling is removed from Pajamas
* [ ]  All demos and todos are complete
* [ ]  Status is changed to `Built` in Pajamas
* [ ]  Add a reference and link to the completed component in the [Engineer Week in Review](https://docs.google.com/document/d/1Oglq0-rLbPFRNbqCDfHT0-Y3NkVEiHj6UukfYijHyUs/edit) doc

### Checklist for UI/sketch updates

Make sure these are completed before closing the issue, with a link to the
relevant commit or issue, if applicable. Get familiar with the [Sketch UI Kit
documentation](https://gitlab.com/gitlab-org/gitlab-design/blob/master/doc/sketch-ui-kit.md)
which has information on updating files, structure, fonts, and symbols.

1. [x] **Author**: Create a Sketch file in your progress folder with the
   changes required for this issue. Try to use existing symbols, layer styles,
   and text styles.
1. [x] **Author**: Ask another Product Designer to review your personal Sketch file, linking them to your latest commit so they know where to find it. If they have the capacity, they should assign themselves to this issue. If not, try pinging another person.
1. [x] **Reviewer**: Review and approve author's changes in their personal
   Sketch file, according to the [workflow](https://gitlab.com/gitlab-org/gitlab-design/blob/master/doc/sketch-ui-kit.md#sketch-workflow).
1. [x] **Author**: Add your changes to the GitLab Sketch UI Kit (pattern
   library and/or instance sheet), following this [step-by-step process](https://gitlab.com/gitlab-org/gitlab-design/blob/master/doc/sketch-ui-kit.md#when-changes-are-approved).
1. [x] **Author**: Ask the reviewer to review your changes to the Sketch UI
   Kit files.
1. [x] **Reviewer**: Review and approve author's changes to the Sketch UI Kit
   files, according to the [workflow](https://gitlab.com/gitlab-org/gitlab-design/blob/master/doc/sketch-ui-kit.md#sketch-workflow).
1. [x] **Author**: [Create an issue in the Design
   System](https://gitlab.com/gitlab-org/gitlab-services/design.gitlab.com/issues/new)
   to update the design **specs** and **documentation**. Mark it as related to
   this issue.
1. [x] **Author**: Add a read only (FYI) agenda item to the next [UX weekly
   call](https://docs.google.com/document/d/189WZO7uTlZCznzae2gqLqFn55koNl3-pHvU-eVnvG9c/edit?usp=sharing)
   to inform everyone of these changes, linking to this issue.",3
20942600,2019-05-15 20:29:50.917,"Create, Build, and Style > Banners","This issue is to complete the ~""pajamas::create"", ~""pajamas::build"", ~""pajamas::style"" portion of ~""component::banners"" as part of FY20-Q2 OKR to Improve the quality and consistency of our UI.

This includes a single-source-of-truth component that is implemented in Vue and thoroughly documented on design.gitlab.com. This does not include implementing the component throughout the product.

Related epics:
*  [Components of Pajamas Design System](https://gitlab.com/groups/gitlab-org/-/epics/973)
*  [Pajamas component: Banners](https://gitlab.com/groups/gitlab-org/-/epics/1136)

Related issues:
*  [FY20-Q2 UX OKR: Improve the quality and consistency of our UI](https://gitlab.com/gitlab-com/www-gitlab-com/issues/4355)

## Checklist

* [x]  Usage documentation is included in Pajamas
* [x]  Design specs are included in Pajamas
* [x]  Component is built and styled in gitlab-ui according to specs
* [x]  Banner on vue tab that warns of incorrect styling is removed from Pajamas
* [x]  All demos and todos are complete
* [ ]  Status is changed to `Built` in Pajamas
* [ ]  Add a reference and link to the completed component in the [Engineer Week in Review](https://docs.google.com/document/d/1Oglq0-rLbPFRNbqCDfHT0-Y3NkVEiHj6UukfYijHyUs/edit) doc",5
20942021,2019-05-15 20:02:12.503,"Create, Build, and Style > Lists","This issue is to complete the ~""pajamas::create"", ~""pajamas::build"", ~""pajamas::style"" portion of ~""component::lists"" as part of FY20-Q2 OKR to Improve the quality and consistency of our UI.

This includes a single-source-of-truth component that is implemented in Vue and thoroughly documented on design.gitlab.com. This does not include implementing the component throughout the product.

Related epics:
*  [Components of Pajamas Design System](https://gitlab.com/groups/gitlab-org/-/epics/973)
*  [Pajamas component: Lists](https://gitlab.com/groups/gitlab-org/-/epics/1084)

Related issues:
*  [FY20-Q2 UX OKR: Improve the quality and consistency of our UI](https://gitlab.com/gitlab-com/www-gitlab-com/issues/4355)

## Checklist

* [ ]  Usage documentation is included in Pajamas
* [ ]  Design specs are included in Pajamas
* [ ]  Component is built and styled in gitlab-ui according to specs
* [ ]  Banner on vue tab that warns of incorrect styling is removed from Pajamas
* [ ]  All demos and todos are complete
* [ ]  Status is changed to `Built` in Pajamas
* [ ]  Add a reference and link to the completed component in the [Engineer Week in Review](https://docs.google.com/document/d/1Oglq0-rLbPFRNbqCDfHT0-Y3NkVEiHj6UukfYijHyUs/edit) doc",3
20941416,2019-05-15 19:35:09.982,"Create, Build, and Style > Forms","This issue is to complete the ~""pajamas::create"", ~""pajamas::build"", ~""pajamas::style"" portion of ~""component::forms""  as part of FY20-Q2 OKR to Improve the quality and consistency of our UI.

This includes a single-source-of-truth component that is implemented in Vue and thoroughly documented on design.gitlab.com. This does not include implementing the component throughout the product.

Related epics:
*  [Components of Pajamas Design System](https://gitlab.com/groups/gitlab-org/-/epics/973)
*  [Pajamas component: Forms](https://gitlab.com/groups/gitlab-org/-/epics/1021)

Related issues:
*  [FY20-Q2 UX OKR: Improve the quality and consistency of our UI](https://gitlab.com/gitlab-com/www-gitlab-com/issues/4355)

## Checklist

* [ ]  Usage documentation is included in Pajamas
* [ ]  Design specs are included in Pajamas
* [ ]  Component is built and styled in gitlab-ui according to specs
* [ ]  Banner on vue tab that warns of incorrect styling is removed from Pajamas
* [ ]  All demos and todos are complete
* [ ]  Status is changed to `Built` in Pajamas
* [ ]  Add a reference and link to the completed component in the [Engineer Week in Review](https://docs.google.com/document/d/1Oglq0-rLbPFRNbqCDfHT0-Y3NkVEiHj6UukfYijHyUs/edit) doc",3
20941377,2019-05-15 19:32:24.884,"Create, Build, and Style > Dropdowns","This issue is to complete the ~""pajamas::create"", ~""pajamas::build"", ~""pajamas::style"" portion of ~""component::dropdowns"" as part of FY20-Q2 OKR to Improve the quality and consistency of our UI.

This includes a single-source-of-truth component that is implemented in Vue and thoroughly documented on design.gitlab.com. This does not include implementing the component throughout the product.

Related epics:
*  [Components of Pajamas Design System](https://gitlab.com/groups/gitlab-org/-/epics/973)
*  [Pajamas component: Dropdowns](https://gitlab.com/groups/gitlab-org/-/epics/1018)

Related issues:
*  [FY20-Q2 UX OKR: Improve the quality and consistency of our UI](https://gitlab.com/gitlab-com/www-gitlab-com/issues/4355)

## Checklist

* [ ]  Usage documentation is included in Pajamas
* [x]  Design specs are included in Pajamas
* [x]  Component is built and styled in gitlab-ui according to specs
* [ ]  Banner on vue tab that warns of incorrect styling is removed from Pajamas
* [ ]  All demos and todos are complete
* [ ]  Status is changed to `Built` in Pajamas
* [ ]  Add a reference and link to the completed component in the [Engineer Week in Review](https://docs.google.com/document/d/1Oglq0-rLbPFRNbqCDfHT0-Y3NkVEiHj6UukfYijHyUs/edit) doc",3
19773326,2019-04-05 14:28:08.315,Allow linking to component usage and code documentation,"### Problem

Following the pending changes in #101, it would nice to be able to link to component usage (_Design_) and code (_Vue Component_) documentation.

### Proposal

For example, the Button component could use (`/components/buttons/usage`) for usage documentation and (`/components/buttons/code`) for code documentation.",3
19668721,2019-04-02 23:48:49.586,Missing examples for color priority 4,"Currently  docs on colors say Priorities got from  1-4, then we only describe 3 of them. I assume 4 is `$color-50` and `$color-950`

Should we have priorities and/or usage examples for -400, -600, and the other unused ones?",1
17894891,2019-02-01 18:59:46.223,Homepage > Pajamas logo > Animation,"Ensure the animation used on the homepage of design.gitlab.com is following our motion guidelines and/or update motion guidelines as needed.

---

The following discussion from !216 should be addressed:

- [ ] @tauriedavis started a [discussion](https://gitlab.com/gitlab-org/design.gitlab.com/merge_requests/216#note_134646588):  (+5 comments)

    > Do these animations match our motion guidelines? Or do we need to add to our motion guidelines?",1
17386874,2019-01-16 11:20:18.283,Include a fallback for help links in empty state call to action design specifications,"### Problem

Previously added empty states contained duplicate primary call to action buttons (see https://gitlab.com/gitlab-org/gitlab-ce/merge_requests/22745, https://gitlab.com/gitlab-org/gitlab-ce/merge_requests/21975) but empty states are still being added with duplicate primary call to action buttons (see https://gitlab.com/gitlab-org/gitlab-ee/issues/9233, https://gitlab.com/gitlab-org/gitlab-ee/issues/9230).

### Proposal

Include a fallback for help links in empty state [call to action](https://design.gitlab.com/regions/empty-states#call-to-action) design specifications (see [helping users](https://design.gitlab.com/usability/helping-users)).

`CURRENT`

> - The call to action button in the empty state should be a primary button.
> - There is only one primary button since there can only be one primary button per form. If there is a need for more than one button, the other should be a secondary button.

`PROPOSED`

> - The call to action button in the empty state should be a primary button.
> - There is only one primary button since there can only be one primary button per form. If there is a need for more than one button, the other should be a secondary button.
> - If there is no need for a primary button or the primary button has already been added in the near components (see [tabs](/components/tabs)), there can be one or more help links within the description text (see [helping users](/usability/helping-users))",1
17383740,2019-01-16 09:41:40.636,Linking directly to (not component) markdown pages gives 404,"### Problem

GET requests fail for all `/regions` pages. Try open the following URLs in a new tab:

- https://design.gitlab.com/regions/empty-states
- https://design.gitlab.com/regions/filters
- https://design.gitlab.com/regions/navigation
- https://design.gitlab.com/regions/search",1
86814665,2018-12-14 13:38:33.739,Discuss: How modals should work on mobile,"Coming from: https://gitlab.com/gitlab-org/gitlab-design/issues/187

We should discuss further, how we should support modals on mobile, especially larger modals.",1
16628364,2018-12-13 10:59:57.196,Component: Add accessibility guidelines for invisible labels to forms documentation,"As outlined in the [W3 guidelines](https://www.w3.org/WAI/tutorials/forms/labels/#hiding-label-text):

>A label for a form control helps everyone better understand its purpose. In some cases, the purpose may be clear enough from the context when the content is rendered visually. The label can be hidden visually, though it still needs to be provided within the code to support other forms of presentation and interaction, such as for screen reader and speech input users. 

```
<label for=""search"" class=""visuallyhidden"">Search: </label>
<input type=""text"" name=""search"" id=""search"">
<button type=""submit"">Search</button>
```",1
54043461,2018-12-04 22:14:57.628,Empty state: design and layout,"Stemming from a conversation on slack about empty states:  

We need to reconsider the layout of empty states and how they refactor on smaller screens. Today the design documentation states: 

#### Description
* If the description needs to wrap on desktop, align it to the left.
* If the title needs to wrap on desktop, align both the title and description to the left.
* If the title and description do not wrap on desktop, center them horizontally.

This is causing some compromises to the design of empty states. Instead, we should consider a layout that doesn't need to mix center-aligned and left-aligned titles and body copy. 


@tauriedavis proposed this layout: 
![screen_shot_2018-12-04_at_10.15.26_am](/uploads/7802dbc4c79cca91cd21dc8a302672ba/screen_shot_2018-12-04_at_10.15.26_am.png)

Which eliminates the need to have empty states who's headlining are center-aligned and left-aligned.",2
16238292,2018-11-30 10:50:16.537,Check for broken links,"(Shamelessly copied from https://gitlab.com/gitlab-org/gitlab-ce/issues/51696)

### Problem to solve

Check for broken links, both **internal and external**

### Further details

- 404s are bad UX; we should check the docs to assure we don't have them
- The recent change to use the `#` led to broken links, as noted by the community on [Twitter](https://twitter.com/Citizen_Drain/status/1064886792657281024) and [LinkedIn](https://www.linkedin.com/feed/update/urn:li:activity:6473126444728872960/?commentUrn=urn%3Ali%3Acomment%3A(activity%3A6472126819968524288%2C6473126423233077248))
- There were some broken links that went unnoticed: https://gitlab.com/gitlab-org/design.gitlab.com/merge_requests/165

### Proposal

Implement a broken link checker, preferably in a job (not allowed to fail) that runs with the entire pipeline. As inspiration, checkout how GitLab Docs implemented their external link checker: https://gitlab.com/gitlab-com/gitlab-docs/merge_requests/360

### What does success look like, and how can we measure that?

:thinking: green pipelines == 100% success :stuck\_out\_tongue\_winking\_eye: 

### Links / references

- Community noticing broken URLs on [Twitter](https://twitter.com/Citizen_Drain/status/1064886792657281024) and [LinkedIn](https://www.linkedin.com/feed/update/urn:li:activity:6473126444728872960/?commentUrn=urn%3Ali%3Acomment%3A(activity%3A6472126819968524288%2C6473126423233077248))",2
15902616,2018-11-16 14:37:00.439,Dropdowns have no accessibility and behavior documentation defined for small viewports,"### Problem

Dropdowns have no accessibility and behavior documentation defined for small viewports

### Further information

| Current situation | visually improved situation | Actually accessible behaviour situation |
| --- | --- | --- |
| ![_0px-expanded-single-upstream_copy](/uploads/2703f8028c9497192a736ec9c2e16ecc/_0px-expanded-single-upstream_copy.png) | ![_0px-expanded-single-upstream_copy_2](/uploads/140f81d6a055ee71dd294cca915277dc/_0px-expanded-single-upstream_copy_2.png) | ![_0px-expanded-single-upstream_copy_3](/uploads/6c42150fe956b4c473c8ed0f2e8db926/_0px-expanded-single-upstream_copy_3.png) |

Last mockup is based upon https://developer.apple.com/design/human-interface-guidelines/ios/controls/pickers/

Examples are based on designs from https://gitlab.com/gitlab-org/gitlab-ee/issues/2122

### Proposal

- Create documentation detailing accessibility and behavior for dropdowns
- Create pattern library assets supporting the documentation

#### What does success look like, and how can we measure that?

- Documentation is created detailing accessibility and behavior for dropdowns
- Pattern library is updated with assets supporting the documentation",3
