issuekey,created,title,description,storypoints
32839108,2020-04-03 15:28:33.762,Praefect gRPC logs should not be visible when running subcommands,The Praefect gRPC logs are appearing in the terminal when running subcommands. This is a regression and not desirable since it makes too much noise.,2
32804854,2020-04-02 23:50:00.882,Automatically clean up after moving a project to a different shard,"## Problem to solve

Moving a project from one shard to another leaves behind the repo on the original shard, and it isn't cleaned up automatically. This means manual work is required to reclaim space

## Proposal

If a project is moved to a new shard successfully, the space should be reclaimed on the old shard by deleting the repo

## Links / references",2
32791485,2020-04-02 15:44:34.984,Praefect: Enable database replication queue by default,"As of now by default Praefect uses in-memory implementation of the replication queue.  
This can be switched to Postgres implementation by providing configuration parameter [`postgres_queue_enabled`](https://gitlab.com/gitlab-org/gitaly/-/blob/cc314adf47d3eed96d824f35ae601e891e2e70e2/internal/praefect/config/config.go#L33) with value `true`.
Once Postgres implementation tested enough this parameter must be removed and Postgres implementation must become default.

/cc @zj-gitlab @jramsay",2
32783997,2020-04-02 13:47:46.967,Praefect: same storage name can't be used for different virtual storages,"If you have setup with multiple virtual storages and each storage has node with name `node-1` only one node will be used for processing.  
Another node will be treated as duplicate and skipped, [here is the code](https://gitlab.com/gitlab-org/gitaly/-/blob/19fd0676954fd87cee2f0108efd3caaf20c5c266/internal/praefect/datastore/datastore.go#L168-170).

Expected: all nodes must be bound to proper virtual storage so all operations can be routed properly.

/cc @zj-gitlab @jramsay",3
32774722,2020-04-02 10:00:00.043,WalkRepos should handle a directory being deleted during file walking,[`service/internalgitaly.WalkRepos`](https://gitlab.com/gitlab-org/gitaly/-/blob/f3f4ae8bc2945b8363835e6c6862a7044311aa9e/internal/service/internalgitaly/walkrepos.go#L36) should handle a possible `not exists` errors. This can happen if a repository is deleted by another RPC during the file walk.,1
32760295,2020-04-02 00:06:14.058,Detect node failure by read/write failures,"### Problem to solve

Health checks can often succeed even if there is a problem with the server, Gitaly or Git. For example, the Gitaly process may be running just fine and respond with a healthy signal even though the persistent disk is not available which would prevent any Git operation from succeeding.

### Further details

Health checks are relatively slow to detect failures (seconds), and are performed less frequently to the total number of Git operations. For example, a busy Gitaly node may be handle hundreds of requests per second (get commit, get file, list something etc). If multiple health checks must fail before failover, this means thousands of operations have failed before the system notices a failure.

### Proposal

Praefect should monitor Gitaly RPC success/failures and mark a node as bad if there multiple failues in a row. For example, if 5 or 10 RPCs fail in a row, this is a strong signal that the node isn't working.

Worst case scenario we fail over to an up to date replica because strong consistency means we always have an up to date replica https://gitlab.com/groups/gitlab-org/-/epics/1189.

### Testing

Functional end-to-end coverage will be provided by a new [failover test](https://gitlab.com/gitlab-org/quality/testcases/-/issues/836). And broad coverage by [running the entire end-to-end test suite against environments using Praefect for storage](https://gitlab.com/gitlab-org/gitlab-qa/-/blob/master/docs/what_tests_can_be_run.md#testintegrationpraefect-ceeefull-image-address) (including Staging).

Performance end-to-end testing will be implemented as part of https://gitlab.com/gitlab-org/quality/performance/-/issues/231 (see https://gitlab.com/gitlab-org/quality/team-tasks/-/issues/451 for a more detailed plan of performance tests under failure conditions).

### Links / references",3
32409342,2020-03-24 23:01:08.037,Expose node level metrics even if automatic failover is disabled,"Currently, node metrics such as `gitaly_praefect_primaries` and `gitaly_praefect_node_latency` get populated when `failover_enabled = true`. We should populate these metrics regardless.

This involves refactoring the node manager so that it does healthchecks on the nodes even if `failover_enabled = false`.

Here is where we start the health checks: https://gitlab.com/gitlab-org/gitaly/-/blob/master/internal/praefect/nodes/manager.go#L164

The easiest way is to probably prevent node promotion with `failoverEnabled` in https://gitlab.com/gitlab-org/gitaly/-/blob/master/internal/praefect/nodes/manager.go#L164",2
32242603,2020-03-20 16:40:59.315,"On startup, Praefect can't talk to gitaly nodes before it picks up replication jobs","During our demo on 3/20/20, we observed that when praefect is brought up when the sql replication queue has jobs in `ready`, praefect picks up the jobs immediately and tries to replicate, but failed because it couldn't talk to gitaly.

To reproduce:

1. bring praefect down
1. create replication jobs on the sql database
1. bring praefect up

in the logs, praefect will complain that it cannot talk to gitaly, and the jobs will fail.",2
32212850,2020-03-20 07:59:26.937,Drop Golang 1.12 support,"With the release of Go 1.14, the support stops for Go 1.13 as per the Golang policy to support the last two releases. This means that Gitaly now supports being compiled by an unsupported Golang version.

Action items:
- [x] Remove Go 1.12 from our Pipeline
- [ ] Remove Go 1.12 from the docs at this project, and GitLab",1
32114771,2020-03-18 04:00:41.679,Enable partial clone with blob size filter by default,"## Problem to solve

Once it is possible to enable blob and sparsity filters independently, we should enable blob filters by default since they are low risk and make it easy for customers to try out partial clone.

## Proposal

Currently we have one feature flag `gitaly_upload_pack_filter` to control both blob and sparsity filters.

- reuse the existing feature flag `gitaly_upload_pack_filter` for blob filters, and default to enabled
- create a new feature flag `gitaly_upload_pack_filter_sparsity` for sparsity filters, and default to false

## Links/references",4
32070182,2020-03-17 08:52:31.361,SQL for failover and leader election,"## Problem to solve

It is important that multiple Praefect proxies/routers can be run at the same time so that there is no single point of failure. These need to be consistent in choosing the same primary node else different Praefects will route requests inconsistently causing data loss.

## Further details

There have been investigations in Consul https://gitlab.com/gitlab-org/gitaly/issues/2037 https://gitlab.com/gitlab-org/gitaly/issues/2458 for GitLab Omnibus, since this is a good application of Consul. However, Consul isn't likely to be ideal in a Kubernetes environment.

Since we already have a PostgreSQL database as part of the current architecture, and is seems like viable first iteration (spike https://gitlab.com/gitlab-org/gitaly/-/merge_requests/1883) we will use this for providing failover and leader election. We plan to keep open the possibility for supporting Consul and K8s features for these problems.

## Proposal

1. We do some lightweight refactoring to prepare the Praefect code to support both SQL and Consul
1. We aim to incorporate the SQL PoC approach first and roll out two Praefect nodes on GitLab.com.
1. Focus on getting failover metrics etc. so we have more data on how this performs

## Links / references",6
32037158,2020-03-16 13:13:33.347,Document how to keep Praefect's SQL schema up to date,"Praefect has its own SQL database. Every time you deploy a new version of Praefect you need to make sure you run any pending SQL migrations.

The status quo in multi-node GitLab installations is that the local administrators must have their own process for running database migrations. In the gitlab-rails case this means running `rake db:migrate`. https://docs.gitlab.com/omnibus/update/#zero-downtime-updates

I think we should extend this documentation with information on how to run Praefect migrations.",2
31850391,2020-03-10 22:59:23.516,Add praefect replication delay metric,"Per demo on 3/10, a useful metric would be the total time from when a replication job is created to when it is completed. This would give us total ""replication delay"".

Additionally, this metric should be graphed in Grafana: https://dashboards.gitlab.net/d/8EAXC-AWz/praefect?orgId=1&from=now-24h&to=now
",2
31685325,2020-03-06 17:33:00.467,Turn on info-ref advertisement cache by default,"Right now, info-ref advertisement caching is guarded by a feature flag. We have been running the feature on GitLab.com for a while now without major incidents (last incident was `TODO: link issue with cache walker incident`). This should be enabled by default.",1
31631137,2020-03-05 18:06:05.158,"Add GetFullestShard, GetBusiestShard, GetFastestGrowingProject, GetBusiestProject grpc methods","As a gitlab admin, I would like to balance git repository storage between shards based on project activity and growth.

Gitaly now provides information about current disk usage and availability per shard.

The following GRPC methods could be very useful in selecting specific projects for relocation.

- `GetFullestShard`
- `GetBusiestShard`
- `GetFastestGrowingProject`
- `GetBusiestProject`

While this information *could* be examined using monitoring, it would be useful to integrate such informatics into the `gitlab-rails` app, in order to ultimately expose this information through the admin api, supporting admin tooling.",8
31270038,2020-02-26 00:32:38.002,Add praefect storage to the performance bar,"## Problem to solve

When using Gitaly HA it is hard to reconcile what you see in the browser, with what is happening on the server. Which node is primary? If I stop a node, which node is promoted to primary. This would be easy to know if there was information in the performance bar about this.

## Proposal

Include information in the performance bar about which Gitaly node in the cluster responded to the request.

## Links / references",2
31269946,2020-02-26 00:24:36.869,Praefect dial-nodes has even more garbage output,"## Problem to solve

In the demo today we observed large amounts of garbage output. This seems like a regression.

## Proposal

Remove the noise from the output",2
27970392,2019-12-05 09:48:27.417,Gitaly should perform better Rails-side validation,"For example, this API query alone causes dozens of 500 errors per minute: https://log.gitlab.net/goto/bb1a0ad5013edecd5f0e31daa4c12df0

The Gitaly ruby client should do more basic client side validation, to ensure refs are valid (don't contain whitespace) etc. 

This will prevent a remote GRPC call, git spawn etc, only to error with a basic validation error. 

More examples of this: https://log.gitlab.net/goto/a5a4ce0c321fb5c3703286ced55d1df3",2
27479933,2019-11-22 19:58:23.670,Remove old praefect config virtual_storage_name and nodes,"Once https://gitlab.com/gitlab-org/omnibus-gitlab/merge_requests/3754 and gdk is updated with the change to allow multiple praefect virtual storages, we can remove the backwards compatible support in praefect.

also we need to remove the text fixture in `internal/praefect/config/testdata/single-virtual-storage.config.toml`",2
27083225,2019-11-15 09:27:10.660,Observe which projects suffered dataloss from failover,"## Problem to solve

As an administrator, when a failover occurs, I want to know which repositories have experienced dataloss. This provides me an indication of which developers have been effected and where to target efforts for recovering missing data where possible. For example, letting a team know that they might need to re-push their feature branches.

## Further details

At a minimum, we should be able to which specific projects suffered dataloss, caused by replication operations that cannot be completed due to incomplete replication queue.

A possible future improvement could also be to summarize the number of replication jobs lost for each repo, and perhaps even count per ref, per repository.

## Proposal

Store failed replication jobs for some period of time in the Praefect database, and provide a method for reporting on this.

Perhaps the MVC, would be command that can be run on any Praefect server to:

- dump all the failed replication jobs (this could be useful for analysis)
- summarize failed replication jobs
",4
26989784,2019-11-12 17:33:52.832,Use `--end-of-options` in the GitDSL,"Requires the minimum version of Git 2.24: https://gitlab.com/gitlab-org/gitaly/issues/2170

From the GH release blog: https://github.blog/2019-11-03-highlights-from-git-2-24/#tidbits

>>>
Git 2.24 has a new way to prevent this sort of option injection attack using --end-of-options. When Git sees this as an argument to any command, it knows to treat the remaining arguments as such, and won’t interpret them as more options.

So, instead of the string previously mentioned, you could write the following to get the history of your (admittedly, pretty oddly named) branch:

$ git log --end-of-options --super-dangerous-option

Not using the standard -- was an intentional choice here, since this is already a widely-used mechanism in Git to separate reference names from files. In this example, you could have also written git log --end-of-options --super-dangerous-option ^master -- path/to/file to get only the history over that range which modified that specific file.
>>>

Example of the Git behaviour:

```
$ git diff --end-of-options --name-only HEAD~ HEAD
fatal: option '--name-only' must come before non-option arguments
```",2
26782454,2019-11-06 18:37:00.993,Add GetStorageDiskStatistics grpc,"It may also be useful to implement a method for obtaining a collection of disk space statistics.  In fact, this could reduce overall load on the server, by avoiding the need to invoke multiple remote procedure calls to obtain separate details.

So this issue is to suggest the feature addition of a `grpc` resembling `GetStorageDiskStatistics` which would return a collection, ideally a dictionary, containing at least the disk `avail` and disk `used` portions of the output of a `df /var/opt/gitlab` invocation on the given target storage node system.",3
26778710,2019-11-06 16:25:00.923,Add GetStorageDiskUsed grpc,"Currently, `gitlab-rails` acquires disk usage information for individual project repositories from `gitaly` which ultimately appears to use `du` (https://gitlab.com/gitlab-org/gitaly/blob/master/internal/service/repository/size.go#L36).

As an SRE, I am responsible for managing storage node configuration through the gitlab rails web application admin section, and also adding new nodes as needed.  Automating these procedures would be very helpful for our team.  To accomplish this, some data is required.

I would like to have reliable access to the disk `used` (amount of disk in current use) statistic.

Only as an example, not an implementation recommendation: `ssh file-34-stor-gprd.c.gitlab-production.internal 'df /var/opt/gitlab --output=used | tail -n1' #=> 13710976516`

After having spoken with @pokstad1 and @jacobvosmaer-gitlab , I think the best suggestion is to implement a `grpc` resembling `GetStorageDiskUsed` which will return the parsed results of such an `df` operation with the relevant detail or details.",3
26778708,2019-11-06 16:24:56.858,Add GetStorageDiskAvail grpc,"Currently, `gitlab-rails` acquires disk usage information for individual project repositories from `gitaly` which ultimately appears to use `du` (https://gitlab.com/gitlab-org/gitaly/blob/master/internal/service/repository/size.go#L36).

As an SRE, I am responsible for managing storage node configuration through the gitlab rails web application admin section, and also adding new nodes as needed.  Automating these procedures would be very helpful for our team.  To accomplish this, some data is required.

I would like to have reliable access to the disk `avail` (amount of remaining -- unused -- disk space available for use) statistic.

Only as an example, not an implementation recommendation: `ssh file-34-stor-gprd.c.gitlab-production.internal 'df /var/opt/gitlab --output=avail | tail -n1' #=> 2933905600`

After having spoken with @pokstad1 and @jacobvosmaer-gitlab , I think the best suggestion is to implement a `grpc` resembling `GetStorageDiskAvail` which will return the parsed results of such an `df` operation with the relevant detail or details.",3
26718942,2019-11-05 14:42:44.005,Remove WikiService#get_formatted_data RPC,"Depends on: https://gitlab.com/gitlab-org/gitlab/merge_requests/19627

The RPC has gone unused, and can be removed from both our `Protobuf` schema, as well as the Golang + Ruby code that's related.",1
