issuekey,created,title,description,storypoints
113913408,2022-08-26 11:33:36.170,Fix broken selector on /customers/,"## Goal
https://gitlab.slack.com/archives/CN8AVSFEY/p1661501727406619?thread_ts=1661458387.966129&cid=CN8AVSFEY",1
113873805,2022-08-25 18:33:08.408,ENG: Homepage | Update DevSecOps card,"## Goal
We would like to update the DevSecOps card in the resources section.

- [ ] Change 2021 to 2022
- [ ] Update the thumbnail image to the one below:

![DevSecOps-thumbnail](/uploads/54bb9070a51a4ad4dd08bc138ee8c0dd/DevSecOps-thumbnail.jpg)

### Jobs To Be Done
* **Situation**: *When ...*
* **Motivation**: *We want to ...*
* **Outcome**: *So we can ...*

## Page(s)
Which page(s) are involved in this request?
* [Home](https://about.gitlab.com)

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: `GitLab Handle`
- [ ] Consulted: `GitLab Handle`
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] Update DevSecOps resource card on the homepage
- [ ] Deliverable 2

## Out of scope
What is out of scope and not part of this iteration?

- Not in scope 1
- Not in scope 2

## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [x] UX Design
- [ ] Engineering",1
113937831,2022-08-25 18:03:40.773,Smartling Code Repo Connector - POC,"### Background

We've contracted the [Code Repo Connector](https://help.smartling.com/hc/en-us/articles/360008038694-Repository-Connector-Overview#:~:text=The%20Repository%20Connector%20is%20designed,translations%20back%20to%20the%20repository.) with Smartling since the contract began, but we haven't used it. This issue is to track a Proof of Concept for the Smartling Code Repo prior to contracting it this year.

* Note the DRI of the POC will be the Product or Eng Teams (this issue can be moved if necessary)
* Digital Experience team will be DRI related to the website as the Code Repo Connector is an alternative to the GDN (this issue can be copied if necessary)

### Proof of Concept Options

1. TBD

### Comments from Smartling

* Prior to any POC, Smartling requested that we define what a successful POC looks like.
* Our next steps on the website evaluation will be to arrange a technical demo of the Code Repo Connector highlighting any specific use cases or actions the team would like to validate.
* We can schedule a discussion of the pros and cons to use our Repository Connector Vs the GDN to support the website translation initiative both are great options, the deciding factors will be based on your overall strategy/objectives of the website translations project and the team's desired experience/LOE.

### Next Steps

* Determine what we would like to get out of the POC? What questions are we trying to answer / what does success look like?
* Determine POC options for the Code Repo Connector.
* Technical discussion with Smartling related to using the GDN or the Code Repo for website translation.

@RLeihe268 @mpreuss22 @davidbrown1 @justin.vetter @laurenbarker @s_awezec 





<!-- Please leave the label below on this issue -->",4
113810442,2022-08-24 20:56:18.381,ENG: Slack integration marketing landing page,"## Goal
We would like to create a landing page on about.gitlab.com for the Slack/GitLab integration.

Design is attached in design management :arrow_down: 

This landing page needs to meet the Slack guidelines for the landing page are outlined [here](https://api.slack.com/start/distributing/guidelines#landing).

* Must include privacy policy link
* A clear overview of your Slack app, any associated services, and the problem your app solves.
* A detailed explanation of how your app works in Slack. Screenshots and GIFs are a good way to show people what they can expect in Slack after installing your app.
* A clear path to installing your Slack app, whether that is an Add to Slack button on your landing page or instructions for accessing your Add to Slack button.
* A clear path to using your app. Once people install your app to their workspace, they should be redirected to a page that confirms the installation was successful and provides clear next steps for getting started with your app.
* Needs to be publicly accessible i.e. not behind a login.
* Your landing page is, well, a landing page crafted by you, specifically for your Slack app - not a link to a PDF, document or code repository

### Jobs To Be Done
* **Situation**: *When anyone is looking for information about our integration with Slack, there is publically accessible landing page*
* **Motivation**: *We want roll out new Slack GBP app to all gitlab.com users, but current landing page (https://gitlab.com/-/profile/slack/edit) does not match the Slack guidelines*
* **Outcome**: *So we can improve conversions*

## Page(s)
Which page(s) are involved in this request?
* https://about.gitlab.com/solutions/slack/

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: `GitLab Handle`
- [ ] Consulted: @laurenbarker @katiemacoy @ctsang-ext 
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] Create a MVC landing page for the Slack integration that meeds requirements from Slack
- [ ] For efficency, use the a solutions template ,[Public Sector](https://about.gitlab.com/solutions/public-sector/)
- [ ] Deploy landing page to `about.gitlab.com`
- [ ] Build page in Buyer Experience

## Out of scope
What is out of scope and not part of this iteration?

- And work in the product codebase or `gitlab.com`


## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [x] UX Design
- [x] Engineering",3
113809069,2022-08-24 20:19:32.257,[SPIKE] Asset manager,"## Goal
This is going to be a growing issue, I just want to get the ball rolling. Let's investigate adding an asset manager for all the images on the marketing site. We're reaching a phase where it's difficult to track down what asset exists and where, having duplicate assets, and just general organization.",10
113715940,2022-08-23 17:07:00.062,Enable markdown in support copy component,"## Goal
We would like to enable markdown in the support copy component. This will increase efficiency and self service of content updates by the support team to our support pages.

The end goal of this is issue is to enable markdown content to be consumed by the support template as a MVC.

### Jobs To Be Done
* **Situation**: *When a update is needed to our support pages, content is supplied using markdown*
* **Motivation**: *We want to make it easier for the support team to self serve updates to these pages*
* **Outcome**: *So we can increase cross functional collaboration*

## Page(s)
Which page(s) are involved in this request?
* https://about.gitlab.com/support/
* https://about.gitlab.com/support/customer-satisfaction/
* https://about.gitlab.com/support/general-policies/
* https://about.gitlab.com/support/gitlab-com-policies/
* https://about.gitlab.com/support/definitions/
* https://about.gitlab.com/support/portal/
* https://about.gitlab.com/support/us-federal-support/
* All other content files in [/content/support/](https://gitlab.com/gitlab-com/marketing/digital-experience/buyer-experience/-/tree/main/content/support)

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: `GitLab Handle`
- [ ] Consulted: @laurenbarker @jcolyer 
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] Enable markdown to be consumed by the [components/support/copy.vue](https://gitlab.com/gitlab-com/marketing/digital-experience/buyer-experience/-/blob/main/components/support/copy.vue)
- [ ] Update all content supplied to the support/copy.vue component to markdown
 

## Out of scope
What is out of scope and not part of this iteration?

- Changes to the template
- Changes to any content - other than `HTML` to `MD` in `yml` files.

## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [ ] UX Design
- [x] Engineering",9
113708881,2022-08-23 15:42:54.218,ENG: Personalization Spike | POC Create a test for personalized content based on URL param,"## Goal
We would like to create a Proof of Concept around direct personalization based on incoming URLs with params.  



### Jobs To Be Done
* **Situation**: *When a user clicks on a CTA from a Marketo email, Marketo landing page, or social post the page directed to is not personalized based on the campaign*
* **Motivation**: *We want to help drive user clicks and engagement and have a wholistic marketing funnel*
* **Outcome**: *So we can give users personalized content based on the external campaign*

## Page(s)
Which page(s) are involved in this request?
* [Home](https://about.gitlab.com)

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: @ndubord 
- [ ] Consulted: @justin.vetter `@fqureshi` 
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] POC homepage hero change H1 and button text based on 2 different params
- [ ] Deliverable 2

## Out of scope
What is out of scope and not part of this iteration?

- Deploying this POC live
- Not in scope 2

## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [ ] UX Design
- [x] Engineering",5
113676744,2022-08-23 08:13:20.072,Alliance Partners - Inappropriate use of GitLab logo for partners without own logo,"## Goal
We need to stop using our trademark logo to refer to partners.

**Engineering Ask to Resolve Issue**

We just need to replace all gray tanuki logos on the [Alliance page](https://about.gitlab.com/partners/technology-partners/) with the handshake. [See figma](https://www.figma.com/file/bwbQtDosVskeNxsAry1Y7b/Alliances?node-id=277%3A9473). They should be at 60x60px to match with the height of the other logos.

[Thread link](https://gitlab.com/gitlab-com/marketing/digital-experience/buyer-experience/-/issues/1271#note_1079448051)

### Jobs To Be Done
* **Situation**: *As soon as possible or within the next month*
* **Motivation**: *We need to cease use of the GitLab logo for partners listed on this page, that do not have their own logo*
* **Outcome**: *This needs to be done to avoid dilution of our trademarks, and protect GitLab's intellectual property rights and interests*

## Page(s)
Which page(s) are involved in this request?
* `[Alliance Partners](https://about.gitlab.com/partners/technology-partners/)`

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: @fqureshi 
- [ ] Consulted: `GitLab Handle`
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] Deliverable 1
- [ ] Deliverable 2

## Out of scope
What is out of scope and not part of this iteration?

- Not in scope 1
- Not in scope 2

## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [x ] UX Design
- [ ] Engineering",3
113656830,2022-08-22 21:47:15.450,"Tracking: Add Data Attributes to ""View All..."" Nav Links","## Goal
Please add the following data- attibutes to the ""View all stages"" link located in the Why Gitlab and Platform > The DevOps Lifecycle navigation menu. 

- `data-nav-levelone=""platform"" or ""why gitlab""`
- `data-nav-leveltwo=""devops lifecycle""`
- `data-nav-levelthree=""view all stages""`


## Page(s)
Which page(s) are involved in this request?
* All about.gitlab.com pages in the navigation menu
* Don't forget the ShadowDOM version and mobile site

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: `GitLab Handle`
- [ ] Consulted: @laurenbarker 
- [ ] Informed: `Everyone`



## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [ ] UX Design
- [x] Engineering",2
113651620,2022-08-22 19:15:20.238,ENG: CTA bottom block scroll on about.gitlab.com/solutions/education/campus/,"## Goal
An incident of the scroll not being triggered when the Call to action in the bottom section of the page is on the screen. 

![weird-cta-scroll-issue](/uploads/5ee33481eebcea2025eed73174a89347/weird-cta-scroll-issue.mov)

## Page(s)
Which page(s) are involved in this request?
* [about.gitlab.com/solutions/education/campus/](https://about.gitlab.com/solutions/education/campus/)

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: `GitLab Handle`
- [ ] Consulted: `GitLab Handle`
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] Deliverable 1
- [ ] Deliverable 2

## Out of scope
What is out of scope and not part of this iteration?

- Not in scope 1
- Not in scope 2

## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [ ] UX Design
- [ ] Engineering",1
113650408,2022-08-22 18:45:29.552,Commit twitter image is not rendering,"There's a typo in the Twitter image src that is preventing the open graph image from rendering when the page is shared.

Thank you for bringing it to our attention, @award4!",1
113731145,2022-08-19 22:43:16.215,Smartling GDN - POC - Discovery,"### Background
We've contracted the GDN with Smartling since the contract began, but we haven't used it. This issue is to track a Proof of Concept for the Smartling GDN prior to contracting it this year.

Note the DRI of the POC will be the Digital Experience team (this issue can be moved if necessary). 

### Proof of Concept Options
1) Full Deployment - This includes a full deployment of the Smartling GDN and will require Smartling Professional Services to implement. Professional Services hours for this type of POC ranges from 25-30 hours, estimated cost is $5,000-$8,000. The reason for the cost is that we would be able to continue to use the GDN once it is set-up and we add it to the contract.
1) Partial Deployment - We would select a few pages (number TBD) and Smartling would connect these to show us how it works. If it is only a few pages, there wouldn't be a cost to this.
1) In depth technical demo - This would be a 90 minute call with Smartling where they would show us (on their site), a step-by-step demo of how the GDN works. This would not be on our site.

### Comments from Smartling
- Prior to any POC, Smartling requested that we define what a successful POC looks like.
- Our next steps on the website evaluation will be to arrange a technical demo of the GDN on the GitLab website highlighting any specific use cases or actions the team would like to validate.
- Similarly, we can schedule a discussion of the pros and cons to use our Repository Connector Vs the GDN to support the website translation initiative both are great options, the deciding factors will be based on your overall strategy/objectives of the website translations project and the team's desired experience/LOE.

### Next Steps
- Determine what we would like to get out of the POC? What questions are we trying to answer / what does success look like?
- Determine which POC option we are most interested in based on the POC goals.
- Technical discussion with Smartling related to using the GDN or the Code Repo for website translation.


### Requests from Smartling
Smartling asked that we answer these questions prior to our GDN discussion.

1- What is the business objective surrounding translations? (Ex: Drive more leads to the website, convert more leads on the website, support an existing international sales team to convert more deals, etc)
 * Answer: Drive more leads, support an existing sales team to convert more deals

2- What success metric will you be tracking against as it relates to translation (Website metrics (traffic, conversion rates, page views, bounce rate, etc), sales team conversation success, new user adoption, decrease in support tickets, etc)
 * Answer: Website metrics, new INQ, trials
 
3- Please list in the order of priority the content you are looking to translate. (Specific websites, Landing Pages, Blogs, Web application)
 * Answer: Ultimately, we will translate about.gitlab.com and all navigation pages. To start with the POC, we will translate the [Homepage](about.gitlab.com), [Why Gitlab](https://about.gitlab.com/why-gitlab/), [Pricing Page] (https://about.gitlab.com/pricing/)

4- What Technology do you use to create and/or serve this content? (CMS, Marketing Automation, E-Comm Platform, Other?)
 * **Need answer**

5.1- What source language is your content in?
 * Answer: English

5.2- Which language(s) are you translating into?
 * Answer: Japanese, French, German

6- What are your annual translation volumes? (best guess of plan is fine)
 * Answer: Currently around 160k processed words for marketing, but this is expected to increase. Web hasn't been started yet.

7- Stakeholders
a. Who needs to be involved in the evaluation?  Answer: Digital Experience team, Marketing Ops, others TBD
b. Who will be using the tool?  Answer: Digital Experience team (technical GDN), project management DRI TBD
c. Who will be vetting the technology and integration path? Answer: Digital Experience team
d. Who is the budget holder for sign-off? Answer: Marketing Operations

8- Describe your ideal translation process.
 * **Answer: Need answer**

9- Describe the challenges you are facing in the current process.
 * Answer: No solution for web translations currently in place.

10- What do you need to see in our solution to move forward with Smartling? 
 * **Answer: Need answer, what does success look like**


@RLeihe268 @mpreuss22 @davidbrown1 @justin.vetter @laurenbarker 


<!-- Please leave the label below on this issue -->",4
113421946,2022-08-17 18:52:54.916,ENG: Why Premium/Ultimate | Update <title> and H1,"## Goal
We would like to add the GitLab name into the page title to help with organic search

<title>Why GitLab Premium?</title>
<title>Why GitLab Ultimate?</title>

### Jobs To Be Done
* **Situation**: *When a user searches GitLab tiers adding our name into the results helps brand*
* **Motivation**: *We want to ...*
* **Outcome**: *So we can increase organic search traffic*

## Page(s)
Which page(s) are involved in this request?
* https://about.gitlab.com/pricing/premium/
* https://about.gitlab.com/pricing/ultimate/

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: `GitLab Handle`
- [ ] Consulted: @justin.vetter @jhalloran @fqureshi `@ncregan` 
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] Update Title of the two pages
- [ ] Deliverable 2

## Out of scope
What is out of scope and not part of this iteration?

- Not in scope 1
- Not in scope 2

## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [ ] UX Design
- [x] Engineering",1
113421747,2022-08-17 18:47:44.619,ENG: Features | Update meta description,"## Goal
We would like to update the Meta description for the page to _Learn about the various features of GitLab Premium, Ultimate, and Free, including issue tracking, time tracking, reporting, file locking, and more._


### Jobs To Be Done
* **Situation**: *When ...*
* **Motivation**: *We want to ...*
* **Outcome**: *So we can ...*

## Page(s)
Which page(s) are involved in this request?
* [Features](https://about.gitlab.com/features)

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: `GitLab Handle`
- [ ] Consulted: @justin.vetter `@ncregan` 
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] Updating meta description
- [ ] Deliverable 2

## Out of scope
What is out of scope and not part of this iteration?

- Not in scope 1
- Not in scope 2

## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [ ] UX Design
- [x] Engineering",1
113419289,2022-08-17 17:53:43.611,ENG: Feature Comparison | Update buy links,"## Goal
At the top of the Feature Comparison page we would like to update the links (Free trial, Buy premium, Buy Ultimate)

- **Free Trial:** -> https://gitlab.com/-/trials/new?glm_content=default-saas-trial&glm_source=about.gitlab.com&_gl=1*nh1qyb*_ga*MzY4MDQ0NjU4LjE2NTIxMjM0Mjk.*_ga_ENFH3X7M5Y*MTY2MDc1MzIyOS4yMi4xLjE2NjA3NTg1OTAuMC4wLjA.
- **Buy Premium** -> https://gitlab.com/-/subscriptions/new?plan_id=2c92a00d76f0d5060176f2fb0a5029ff&test=capabilities
- **Buy Ultimate** -> https://gitlab.com/-/subscriptions/new?plan_id=2c92a0ff76f0d5250176f2f8c86f305a&test=capabilities



### Jobs To Be Done
* **Situation**: *When a user clicks any of the top links on the page they are taken to the home page*
* **Motivation**: *We want to make sure we continue the correct flow for trial or purchase*
* **Outcome**: *So we can direct potential signups to the correct page*

## Page(s)
Which page(s) are involved in this request?
* [Feature Comparison](https://about.gitlab.com/pricing/feature-comparison/)

## DCI
[DRI, Consulted, Informed](https://about.gitlab.com/handbook/people-group/directly-responsible-individuals/#dri-consulted-informed-dci)

- [ ] DRI: `GitLab Handle`
- [ ] Consulted: @justin.vetter @fqureshi 
- [ ] Informed: `Everyone`

## In scope
What is within scope of this request?

- [ ] Update all 3 links in the header
- [ ] Deliverable 2

## Out of scope
What is out of scope and not part of this iteration?

- Not in scope 1
- Not in scope 2

## Requirements
What are the requirements for this request? Checklist below is an example of common requirements, please check all that apply and adjust as necessary:

- [ ] Copy writing
- [ ] Illustration
- [ ] Custom Graphics
- [ ] Research
- [ ] Data / Analytics
- [ ] UX Design
- [ ] Engineering",1
