issuekey,created,title,description,storypoints
74190289,2020-11-11 09:30:57.518,Build latest images for minor commit tags,"Goal
===
To have the latest image of minor versions including bugfixes

TODO / How to implement
===
Build latest images for minor commit tags.
Example: tag `2.0.1` additionally produces
- `dblab:2.0-latest`
- `dblab-server:2.0-latest`
- `dblab-swagger-ui:2.0-latest`

Acceptance criteria
===",2
74180456,2020-11-11 04:51:27.707,Use an actual PostgreSQL port to check idleness of clones,"Goal
===
The clone activity checker gets an error with the default PostgreSQL port and can stop idle clones.

TODO / How to implement
===
Use the actual port to check active query.

Acceptance criteria
===",1
74064557,2020-11-09 07:10:56.199,Refactor output of service containers,"Goal
===
Since we use CSV logs by default, we cannot rely on Docker logs:
- rewrite health checks for:
  - starting a sync instance on physical restore
- retrieve important output of commands:
   - error logs on fail
   - `InspectCommandResponse` and `ExecCommand` for operations while physical restore: 
      - running Postgres
      - promotion Postgres
      - restore command
      - chown pgdata

TODO / How to implement
===
- use `pg_isready` for health checks
- forward output and errors


Acceptance criteria
===",6
74053554,2020-11-09 04:48:45.172,Show human-readable GiB/MiB/... numbers in API responses,"Goal
===
Right now, we show disk usage, DB size, cloneDiffSize, etc in bytes, such as:

```
""cloneDiffSize"": 4792320
```

For humans, it is much more convenient to see it in human-readable form.

Especially it makes sense for CLI.

TODO / How to implement
===
In addition to raw numbers, show human-readable string values (with TiB / GiB / MiB / KiB)


Acceptance criteria
===
As an API or CLI user, I can quickly understand the disk usage, object sizes.",1
74053443,2020-11-09 04:42:59.349,Stop all dependent containers when DLE is stopped,"Goal
===
We need to stop (or even remove) the dependent containers when we stop the DLE's container.

TODO / How to implement
===
- handle termination signals (os.Interrupt, syscall.SIGTERM)
- stop processes inside control containers (PostgreSQL for sync instance)
- remove control containers 

Acceptance criteria
===",8
74053377,2020-11-09 04:39:57.590,Report DLE version in API responses,"Goal
===
As an API or CLI user, I want to know the DLE version.

TODO / How to implement
===

- create a new CLI command `dblab instance version`
- make a request `GET /healthz` from CLI

```
dblab instance version
{
    ""version"": ""2.0.3-1-ga9f501c-20201119-0417""
}

```


Acceptance criteria
===
Working with DLE, I can always learn what DLE version it is.",1
74052706,2020-11-09 04:11:22.438,"When DLE is restarted, do not lose clones","Goal
===
It's quite inconvenient that we lose all the close when restart is needed.

A restart is needed when:
- we need to change the config
- during upgrades

A restart might also happen unexpectedly (e.g., the machine rebooted).

In all these cases, we risk losing some important work. That's why thin clones need to survive DLE restarts (and machine reboots).

TODO / How to implement
===

- reload configuration https://gitlab.com/postgres-ai/database-lab/-/issues/134
- upgrade:
  - choose serialization format - 2
  - handle an incoming signal - 2
  - back up the state of running instances to file(?) on SIGUSR1 - 6
    - InstanceID
    - clone wrapper list (including clones, sessions)
    - instance status
    - port pool
  - restore the state of backup instances - 12
    - read serialized data
    - initialize the state
  - handle running processes inside DLE - 4
  - add a configuration option to ignore restore file - 1
  - merge existing configuration parameters with new ones - 6

Acceptance criteria
===
As a DLE admin, I can restart DLE not losing clones, so people do not lose their work.",33
74052618,2020-11-09 04:07:47.985,"On engine start, if there are some snapshots already, skip creation of the initial snapshot","Goal
===
When we start/restart the engine, if we have some snapshots already, it doesn't make sense to create another one immediately (and wait many minutes till opening the 2345 port). We can simply start working, and create snapshots on schedule.

However, there is a question: what if we **need** to create a new snapshot? There is no API handler yet (related: https://gitlab.com/postgres-ai/database-lab/-/issues/65), and there are no other means for the DLE admin to initiate snapshot creation. -- Let's understand what to do with this before implementing this issue.

TODO / How to implement
===

- disable creation of the initial snapshot by default
- create the initial snapshot only if there are no available snapshots

Acceptance criteria
===
As a DLE admin, I can start DLE much quicker (initial snapshot is not created if there are existing snapshots already).",1
73968034,2020-11-06 11:27:27.276,Review default sync instance (and other Postgres containers) configuration,"Goal
===
To make sync instance running is more reliable and observable, including but not limited to:

- all log_*** (e.g., we need `log_checkpoints = on`, autovacuum logging)
- set `hot_standby = 'on'` explicitly (because it's off in 9.6 and older)

For clones, we also need `track_io_timing = 'on'`.

TODO / How to implement
===

- [x] Review and correct default configuration files for a sync instance: https://gitlab.com/postgres-ai/database-lab/-/tree/master/configs/postgres
- [x] Make a configuration plan for each stage (how, which, and where we can configure a PostgreSQL instance):
   - Default adjustment
   - Sync Instance
   - Promote instance
   - Database snapshot
   - User clone
- [x] Provide an ability to configure `recovery.conf`
- [x] Provide an ability to configure sync and promotion instances
- [x] Create a configuration manager to make easy customization for each stage, use include directives
   ```
   include_if_exists postgresql.dblab.postgresql.conf
   include_if_exists postgresql.dblab.pg_control.conf
   include_if_exists postgresql.dblab.sync.conf
   include_if_exists postgresql.dblab.promotion.conf
   include_if_exists postgresql.dblab.snapshot.conf
   include_if_exists postgresql.dblab.user_defined.conf
   ```
- [x] Config management optimization(do not override basic configs if they are already initialized)


Acceptance criteria
===",10
73710986,2020-11-02 04:21:29.976,CI observer: Allow regexp filtering for Postgres logs before sending to the Platform,"Goal
===
As a DLE admin, I can set up regexp rules for Postgres logs. These rules are applied *before* sending the logs to the Platform, to ensure that personal data is masked properly.

TODO / How to implement
===
- Extend database Lab configuration
   ```yaml
   observer:
     replacementRules: 
       ""regex"": ""replace""
   ```
- Build a map of processing fields 
   ```
   Processed Fields:
      - message
      - detail
      - hint
      - internal_query
      - query
   ```
- Replace matched strings

   Regex syntax: https://github.com/google/re2/wiki/Syntax
- Add regex tests
- Add docs


Acceptance criteria
===
As a DLE admin, I can set up rules to avoid sending personal log-data (Postgres logs) to the Platform.",8
73347487,2020-10-26 05:15:14.028,Improve preprocessing script experience,"Goal
===
For now, it's quite difficult to run SQL-command in a preprocessing script because the PostgreSQL instance is not running

TODO / How to implement
===
Allow users to run a preprocessing script during the promotion stage when PostgreSQL is running and ready to receive commands

- I am able to execute SQL scripts without thinking of where to connect
- I am able to execute Bash scripts too
- <s>I am able to use env variables inside SQL scripts</s>
- Add docs
- Parallelization: alphabet order; if scripts are placed in a folder, run them simultaneously. For example,
   ```
   - abc.sql
   - init.sql
   parallel/
     - example.sql
     - new_script.sql
     - run.sql
   - test.sql
   - wrap.sql
   ```


### Example
```yaml
    physicalSnapshot:
      options:
...
        # Promote PGDATA after data fetching.
        promotion:
...
          # It is possible to define pre-precessing SQL queries. For example, ""/tmp/scripts/sql"".
          # Default: empty string (no pre-processing defined).
          queryPreprocessing:
            # Path to SQL pre-processing queries.
            queryPath: ""/sql-scripts""

            # Worker limit for parallel queries.
            maxParallelWorkers: 2
```
Acceptance criteria
===",10
72966456,2020-10-19 14:53:13.174,Fix DLE tests,"Goal
===

TODO / How to implement
===


Acceptance criteria
===",3
72250146,2020-10-06 11:30:19.969,DLE API for automatic checks of DB migrations,"Goal
===
Create an API to provide automatic checks of DB migrations

TODO / How to implement
===
`database-lab`: `observer-start`/`observer-finish` using API, async (16h)
* `observer-start` - starts dblab session and starts observing 3h
  * create session on the platform
  * session ID generated on the side of dblab (\~UUID)
* `observer-finish` - finished dblab session, makes summary, reports to the Platform 10h
  * change clone status (OK -> EXPORTING -> OK)
  * update session on the platform (upload meta)
  * upload logs (single request, what is file size limit :question:; multipart upload/gzip on NGINX)
* do not idle delete clone in EXPORTING status 1h
* CLI, API initiate the processes that is being executed on DLE side, async 2h

https://gitlab.com/postgres-ai/database-lab/-/issues/171#note_424320002

Acceptance criteria
===",16
72231631,2020-10-06 06:02:08.774,Design API contract for automatic checks of DB migrations,"Goal
===
Design API contract

* start/finish on dblab
* upsert session (or create and update session) and upload logs

TODO / How to implement
===


Acceptance criteria
===",4
71878288,2020-09-29 14:19:53.451,Synchronize max_connections parameter on restore,"Goal
===
Synchronize `max_connections` parameter to avoid errors on start:
```
2020/09/29 03:59:37 [INFO]   Running container: dblab_phr_btpb29m7graql4bukts0. ID: 62db8684e45f2dce119552f7aba9b123a1229e96a56901a7508a86176e914eda
2020/09/29 03:59:37 [INFO]   Running restore command:  pgbackrest --process-max=4 --type=immediate restore
2020/09/29 04:01:03 [INFO]   Restoring job has been finished
2020/09/29 04:01:03 [DEBUG]  Configuring Postgres...
2020/09/29 04:01:04 [INFO]   Running refresh command
k2020-09-29 11:01:04.661 +07 [32]: [1-1] db=,user= (,) LOG:  listening on IPv4 address ""0.0.0.0"", port 5432
�2020-09-29 11:01:04.663 +07 [32]: [2-1] db=,user= (,) LOG:  could not create IPv6 socket for address ""::"": Address family not supported by protocol
y2020-09-29 11:01:04.664 +07 [32]: [3-1] db=,user= (,) LOG:  listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""
�2020-09-29 11:01:04.906 +07 [39]: [1-1] db=,user= (,) LOG:  database system was interrupted; last known up at 2020-09-29 01:21:08 +07
y2020-09-29 11:01:05.037 +07 [39]: [2-1] db=,user= (,) LOG:  starting point-in-time recovery to earliest consistent point
n2020-09-29 11:01:05.052 +07 [39]: [3-1] db=,user= (,) LOG:  restored log file ""00000024.history"" from archive
v2020-09-29 11:01:05.128 +07 [39]: [4-1] db=,user= (,) LOG:  restored log file ""0000002400000149000000DB"" from archive
�2020-09-29 11:01:05.149 +07 [39]: [5-1] db=,user= (,) FATAL:  hot standby is not possible because max_connections = 300 is a lower setting than on the master server (its value was 2000)
�2020-09-29 11:01:05.150 +07 [32]: [4-1] db=,user= (,) LOG:  startup process (PID 39) exited with exit code 1
2020-09-29 11:01:05.150 +07 [32]: [5-1] db=,user= (,) LOG:  aborting startup due to startup process failure
Y2020-09-29 11:01:05.175 +07 [32]: [6-1] db=,user= (,) LOG:  database system is shut down
2020/09/29 04:01:05 [INFO]   Removing container ID: 62db8684e45f2dce119552f7aba9b123a1229e96a56901a7508a86176e914eda
2020/09/29 04:02:05 [INFO]   Container ""62db8684e45f2dce119552f7aba9b123a1229e96a56901a7508a86176e914eda"" has been removed
2020/09/29 04:02:05 [FATAL]  Failed to run the data retrieval service: failed to refresh data: database instance is not running
```

TODO / How to implement
===
Before Postgres starts (on a physical restore step), retrieve the `max_connections` parameter and set it to the configuration file.
Use `pg_controldata`:
```bash
$ sudo -u postgres /usr/lib/postgresql/11/bin/pg_controldata -D /var/lib/postgresql/11/main | grep max_connections
max_connections setting:              100
```


Acceptance criteria
===",3
71424955,2020-09-21 04:14:00.429,Dynamically allocated port,"Let's implement what is proposed in https://gitlab.com/postgres-ai/database-lab/-/merge_requests/127: use dynamically allocated port inside containers, to allow using `show port;` in applications

(which currently is returning `5432` always, introducing confusions and caveats -- this is a problem in certain scenarios).",2
71424756,2020-09-21 04:05:21.824,Support PostgreSQL 13,"Goal
===
Support PostgreSQL which is to be released on September 24.

TODO / How to implement
===
- [ ] Carefully read release notes: https://www.postgresql.org/docs/release/13.0/
- [-] <s>Prepare extended Postgres image https://gitlab.com/postgres-ai/custom-images/-/issues/2</s>
- [x] Carefully test
    - [ ] physical mode
    - [ ] logical mode
- [ ] add tests for 13
- [-] <s>Pay attention to changes in `pg_stat_***` – there are new columns, and we may benefit from having them</s>
- [-] <s>Consider using `pg_stat_progress_basebackup` to show progress of running `pg_basebackup` for physical initialization mode https://www.postgresql.org/docs/13/progress-reporting.html#BASEBACKUP-PROGRESS-REPORTING</s>

Acceptance criteria
===
Database Lab Engine can be used for Postgres 13.",5
