issuekey,created,title,description,storypoints
26061435,2019-10-18 00:57:53.905,Investigate intermittent response time spikes concurrently affecting multiple services,"Hunt for clues about intermittent slowness reported for GitLab.com.

During at least the last 2 days (maybe more), several internal users have reported observing brief periods of slow performance on the web UI and git-push.  These reports so far lack details, but reviewing the frontend metrics revealed several brief but large spikes in the 50th percentile response times recorded by HAProxy.  Several (but not all) of HAProxy's backend service pools concurrently reported these spikes, which implies a shared dependency of these specific services may have been stressed.

This issue aims to:
* Document the findings so far.
* Try to identify which internal services were stressed during a few of these spikes.
* If a pattern emerges, try to determine more about the nature of the bottleneck (e.g. higher overall request rate, higher rate of slow/costly requests, contention over a machine resource, lock contention, saturation of a resource pool, etc.).",2.0
26060003,2019-10-17 23:24:15.783,Scale up `review-apps` runners for about-src.gitlab.com,"Right now we have 80+ jobs stuck waiting for the single `about-src.gitlab.com` runner to pick up the `review-apps` jobs:

![image](/uploads/4e991349df60e5e7b18b010587e2207c/image.png)

https://gitlab.com/gitlab-com/www-gitlab-com/-/jobs?page=2&scope=pending

I think we should scale this up, although the bulk of the time may be downloading the artifacts. We may need more cores on that machine as well to handle this.",6.0
26055944,2019-10-17 20:25:04.010,Investigate running Discourse on GKE,"We're looking to [migrate forum.gitlab.com to GKE](https://gitlab.com/groups/gitlab-com/gl-infra/-/epics/101). This issue is to track research on how we're going to be able to do that. 

Test project: https://gitlab.com/cody/discourse-k8s-sandbox-2

## Can we use AutoDevOps?

I think we can probably use AutoDevOps for the build and deployment of Discourse. But I'm still investigating how that might work.",5.0
26055145,2019-10-17 19:41:25.481,SSL certificate has expired for pre.gitlab.com,The SSL certificate has expired for https://pre.gitlab.com/.,3.0
26038539,2019-10-17 12:30:52.307,Enable HTTP compression on customers.gitlab.com,"# Summary
https://customers.gitlab.com doesn't have HTTP compression enabled. See [this report](https://developers.google.com/speed/pagespeed/insights/?url=http%3A%2F%2Fcustomers.gitlab.com%2F) from PageSpeed.

# Proposal
Enable gzip compression on nginx. This will greatly improve performance and shouldn't cause any issues.",1.0
26034432,2019-10-17 10:34:50.873,Request access to ops.gitlab.net and restore project for OnGres team,"We need access to https://ops.gitlab.net and https://dashboards.gitlab.net/ for all the @gl-consultants-ongres team, in order to move forward with some issues. 

We already have access to the restore project (https://ops.gitlab.net/gitlab-com/gl-infra/gitlab-restore). 
 
cc/ @glopezfernandez",2.0
26008352,2019-10-16 15:37:34.682,RCA: Oct 16 / Customers.gitlab.com 500 outage,"<!--
**Please note:** if the incident relates to sensitive data, or is security related consider
labeling this issue with ~security and mark it confidential.
*** 
-->

Incident: https://gitlab.com/gitlab-com/gl-infra/production/issues/1259

## Summary

During a production change to customers.gitlab.com, chef was run via ```sudo``` and was unable to create files required to run rake commands to set up Yarn. This caused the application to be unable to serve requests properly.

To get into this specifically, the commands to use yarn depend on a specific file being updated to trigger them. When chef was run via sudo, the version file was updated, and the specific commands to initialize yarn were not run due to a file permission issue. Subsequent runs of chef (as root or not) would not trigger the initialization commands since the specific file was not being updated again.

https://gitlab.com/gitlab-com/gl-infra/production/issues/1257

Service(s) affected : customers.gitlab.com
Team attribution : 
Minutes downtime or degradation : 

For calculating duration of event, use the [Platform Metrics Dashboard](https://dashboards.gitlab.net/d/ZUei7TkWz/platform-metrics?orgId=1) to look at appdex and SLO violations.

## Impact & Metrics

Start with the following:

- What was the impact of the incident? (i.e. service outage, sub-service brown-out, exposure of sensitive data, ...)
- Who was impacted by this incident? (i.e. external customers, internal customers, specific teams, ...)
- How did the incident impact customers? (i.e. preventing them from doing X, incorrect display of Y, ...)
- How many attempts were made to access the impacted service/feature?
- How many customers were affected?
- How many customers tried to access the impacted service/feature?

Include any additional metrics that are of relevance.

Provide any relevant graphs that could help understand the impact of the incident and its dynamics.

## Detection & Response

Start with the following:

- How was the incident detected?
- Did alarming work as expected?
- How long did it take from the start of the incident to its detection?
- How long did it take from detection to remediation?
- Were there any issues with the response to the incident? (i.e. bastion host used to access the service was not available, relevant team memeber wasn't page-able, ...)

## Root Cause Analysis

The purpose of this document is to understand the reasons that caused an incident, and to create mechanisms to prevent it from recurring in the future. A root cause can **never be a person**, the way of writing has to refer to the system and the context rather than the specific actors.

Follow the ""**5 whys**"" in a **blameless** manner as the core of the root-cause analysis.

For this it is necessary to start with the incident, and question why it happened. Keep iterating asking ""why?"" 5 times. While it's not a hard rule that it has to be 5 times, it helps to keep questions get deeper in finding the actual root cause. 

Keep in min that from one ""why?"" there may come more than one answer, consider following the different branches.

### Example of the usage of ""5 whys""
Customers.gitlab.com is returning 500 errors.

1. Why? - The Yarn install was not run. 
2. Why? - Chef attempted to run this, but it could not create files in a /home folder.
3. Why? - Chef-client run via sudo doesn't have permissions to the executing user's home folder.
4. Why? - The chef recipe assumes the rake commands will have access to the folder. 
5. Why? - Chef is usually run as root (full login) or via the chef-client daemon.

## What went well

Start with the following:

- Identify the things that worked well or as expected.
- Any additional call-outs for what went particularly well.

## What can be improved

Start with the following:

- Using the root cause analysis, explain what can be improved to prevent this from happening again.
- Is there anything that could have been done to improve the detection or time to detection?
- Is there anything that could have been done to improve the response or time to response?
- Is there an existing issue that would have either prevented this incident or reduced the impact?
- Did we have any indication or beforehand knowledge that this incident might take place?

## Corrective actions

- List issues that have been created as corrective actions from this incident.
- For each issue, include the following:
    - <Bare Issue link> - Issue labeled as ~""corrective action"".
    - Include an estimated date of completion of the corrective action.
    - Incldue the named individual who owns the delivery of the corrective action.

## Guidelines

* [Blameless RCA Guideline](https://about.gitlab.com/handbook/infrastructure/#rca)
* [5 whys](https://en.wikipedia.org/wiki/5_Whys)",1.0
26006259,2019-10-16 15:24:32.623,Multiple configuration issues with Prometheus in Kubernetes,"* [x] Failing rule evaluations are showing up in the logs quite often
* [x] No monitoring of Prometheuses running in our clusters (such as the ops environment monitoring all our existing prometheus servers)
  * We are configured to have at least 2 Prometheus Pods running in `gprd` but only 1 is running currently: `up{cluster=""gprd-gitlab-gke"",env=""gprd"",job=""gitlab-monitoring-promethe-operator""}` and we are completely unaware of this missing redundancy
* [x] No external mechanism to reach the prometheus endpoint in our clusters
  * We only expose the thanos endpoint.  One must utilize `kube port-forward` to reach the prometheus endpoint: https://gitlab.com/gitlab-com/gl-infra/k8s-workloads/monitoring
* [x] Scraping data appears to be inconsistent 
  * Metric scrapes in Kubernetes appear to only be capturing one metric over the course of time, example query: `kube_pod_container_info{container=""registry"", cluster=""gprd-gitlab-gke""}[5m]`
* [x] Deduplication of mulitple prometheus instances is not occuring
  * Example query: `count (kube_pod_container_info{container=""registry"", cluster=""gprd-gitlab-gke""}) without(cluster,container,container_id,endpoint,env,environment,image,image_id,instance,job,namespace,pod,prometheus,provider,region,service)`
  * Returns multiple data points: 
```
✔{prometheus_replica=""prometheus-gitlab-monitoring-promethe-prometheus-1""}
✔{prometheus_replica=""prometheus-gitlab-monitoring-promethe-prometheus-0""}
```

All of the above is contributing to awkward metrics at times.  Specifically, noting our Container Registry dashboard: https://dashboards.gitlab.net/d/8wlZHpTZz/registry-pod-info-copy?orgId=1&from=now-3h&to=now&var-PROMETHEUS_DS=Global&var-environment=gprd&var-cluster=gprd-gitlab-gke&var-namespace=monitoring&var-Node=All&var-Deployment=gitlab-registry, some metrics appear duplicated at times, which is impacting our ability to properly monitor our clusters with confidence.


/cc @ansdval",8.0
25999110,2019-10-16 12:40:30.585,Extend certificate-updater to update expiring GCP LB certificates,"As was suggested in today's DNA meeting, it would be a good addition to [Certificate Updater](https://gitlab.com/gitlab-com/gl-infra/certificates-updater/) to be able to update GCP LB certificates.",2.0
25931768,2019-10-15 01:57:08.028,Remove testbed env pubsub beat variable,"As noted at https://ops.gitlab.net/gitlab-com/gitlab-com-infrastructure/merge_requests/1083#note_35520 there is spurious pubsubbeat config in the testbed env.  

It should be removed",1.0
25928449,2019-10-14 21:08:02.743,file-33 and file-34 need to be rebalanced,"The gitaly nodes file-33 and file-34 have crossed the 80% disk usage threshold and need to have projects moved to less full servers. For reference: https://gitlab.com/gitlab-com/runbooks/blob/master/howto/sharding.md

@dawsmith I don't know if this is SRE-Oncall or part of normal workflows for one of the teams.",2.0
25928397,2019-10-14 21:04:06.723,Move terraform GCS instance service account to project module,"While cleaning up terraform code for `gitlab-ENV-secrets` buckets duplicated between the `project` and `storage-buckets` modules, [this block](https://ops.gitlab.net/gitlab-com/gl-infra/terraform-modules/google/storage-buckets/blob/master/main.tf#L73-81) was leftover creating the IAM binding granting access to the `terraform` service account used for all GCE VM instances.

With the secrets bucket moved to the project module, it doesn't make sense to keep this IAM binding in the old module, but moving it implicates also managing the `terraform` service account with the project, and exporting the account email/ID for other terraform configurations to access via remote state lookup for the bindings that _are_ staying in the `storage-buckets` module. I inspected the terraform state files for `gstg` and `gprd` and it appears that this service account is not currently managed by terraform, and so can easily be imported into the `env-projects` configuration after the `project` module is updated.

1. [ ] Add a `google_service_account` resource to the `project` module for the `terraform` account.
1. [ ] Remove the `google_storage_bucket_iam_binding` from the `storage-buckets` module
1. [ ] Add a `google_storage_bucket_iam_binding` to the project module
1. [ ] Import the service account to the terraform state for `env-projects`
1. [ ] Import the `google_storage_bucket_iam_binding` resource to the terraform state for `env-projects`
1. [ ] Bump module versions for `project` and `storage-buckets` across all environments",3.0
25912154,2019-10-14 14:21:08.993,Rollout Thanos v0.8.x,"Thanos v0.8.0 includes a number of improvements. Including a new sidecar flag `--min-time` that allows us to more easily test changes to depending on Prometheus retention.

See: https://github.com/thanos-io/thanos/releases/tag/v0.8.0",2.0
25875261,2019-10-12 16:20:20.061,Setup logging for Praefect on gstg,"As part of its [readiness review](https://gitlab.com/gitlab-com/gl-infra/readiness/merge_requests/10), we must setup logging for Praefect. Since we already deployed it on gstg we can setup its logging infrastructure there so we can verify it and replicate it later on gstg. We'll need:

- [x] A pubsub host: https://ops.gitlab.net/gitlab-com/gitlab-com-infrastructure/merge_requests/1103
- [x] A gitlab_fluentd recipe: https://gitlab.com/gitlab-cookbooks/gitlab_fluentd/merge_requests/92
- [x] Add the recipe to our praefect hosts: https://ops.gitlab.net/gitlab-cookbooks/chef-repo/merge_requests/1983",3.0
25845962,2019-10-11 10:24:08.514,Remove sidekiq mtail metrics,"Sidekiq now has internal metrics for jobs, so we can remove the mtail collection of this data.",2.0
25813869,2019-10-10 14:19:55.222,Create third storage node in the staging environment,Create new third storage node in the staging environmnent in order to support synthetic system halt testing.,3.0
25783498,2019-10-09 20:59:33.333,Services resource deprecated for google_project_services,"The `google_project_services` resource used in the project module is deprecated.

```
Warning: google_project_services is deprecated - many users reported issues with dependent services that were not resolvable.  Please use google_project_service or the https://github.com/terraform-google-modules/terraform-google-project-factory/tree/master/modules/project_services module.  This resource will be removed in version 3.0.0.
```",1.0
25776897,2019-10-09 18:31:08.455,[RCA] forum.gitlab.com down,"Incident: gitlab-com/gl-infra/production#1215

## Summary

forum.gitlab.com was down, found the container had stopped/failed on initial login during triage.

Service(s) affected : forum.gitlab.com  
Team attribution : @gitlab-com/gl-infra  
Minutes downtime or degradation : 44 minutes

## Timeline

2019-10-01

* 17:43 UTC - EOC alerted that forum.gitlab.com was down
* 17:53 UTC - EOC acknowledged Pagerduty alert
* 18:10 UTC - EOC determines that the existing discourse container cannot be restarted
* 18:13 UTC - EOC initiates a rebuild of the discourse container to destroy the old, rebuild/restart the new, and initiate the bootstrap process
* 18:18 UTC - Rebuild process accidentally terminated
* 18:19 UTC - Rebuild restarted
* 18:27 UTC - Container rebuild completed, application begins serving requests again

## Impact & Metrics

Start with the following:

- What was the impact of the incident? (i.e. service outage, sub-service brown-out, exposure of sensitive data, ...)
- Who was impacted by this incident? (i.e. external customers, internal customers, specific teams, ...)
- How did the incident impact customers? (i.e. preventing them from doing X, incorrect display of Y, ...)
- How many attempts were made to access the impacted service/feature?
- How many customers were affected?
- How many customers tried to access the impacted service/feature?

Include any additional metrics that are of relevance.

Provide any relevant graphs that could help understand the impact of the incident and its dynamics.

## Detection & Response

Start with the following:

- How was the incident detected?
- Did alarming work as expected?
- How long did it take from the start of the incident to its detection?
- How long did it take from detection to remediation?
- Were there any issues with the response to the incident? (i.e. bastion host used to access the service was not available, relevant team memeber wasn't page-able, ...)

## Root Cause Analysis

The purpose of this document is to understand the reasons that caused an incident, and to create mechanisms to prevent it from recurring in the future. A root cause can **never be a person**, the way of writing has to refer to the system and the context rather than the specific actors.

Follow the ""**5 whys**"" in a **blameless** manner as the core of the root-cause analysis.

For this it is necessary to start with the incident, and question why it happened. Keep iterating asking ""why?"" 5 times. While it's not a hard rule that it has to be 5 times, it helps to keep questions get deeper in finding the actual root cause. 

Keep in min that from one ""why?"" there may come more than one answer, consider following the different branches.

### Example of the usage of ""5 whys""
The vehicle will not start. (the problem)

1. Why? - The battery is dead. 
2. Why? - The alternator is not functioning.
3. Why? - The alternator belt has broken.
4. Why? - The alternator belt was well beyond its useful service life and not replaced. 
5. Why? - The vehicle was not maintained according to the recommended service schedule. (Fifth why, a root cause)

## What went well

Start with the following:

- Identify the things that worked well or as expected.
- Any additional call-outs for what went particularly well.

## What can be improved

Start with the following:

- Using the root cause analysis, explain what can be improved to prevent this from happening again.
- Is there anything that could have been done to improve the detection or time to detection?
- Is there anything that could have been done to improve the response or time to response?
- Is there an existing issue that would have either prevented this incident or reduced the impact?
- Did we have any indication or beforehand knowledge that this incident might take place?

## Corrective actions

- List issues that have been created as corrective actions from this incident.
- For each issue, include the following:
    - <Bare Issue link> - Issue labeled as ~""corrective action"".
    - Include an estimated date of completion of the corrective action.
    - Incldue the named individual who owns the delivery of the corrective action.

## Guidelines

* [Blameless RCA Guideline](https://about.gitlab.com/handbook/infrastructure/#rca)
* [5 whys](https://en.wikipedia.org/wiki/5_Whys)",3.0
25776600,2019-10-09 18:19:08.948,Test effects of making kernel watchdog more patient than NFS timeout on api-XX nodes,"#### Goal:

Determine if making the watchdog more patient can change the failure mode from a kernel panic and reboot to a failed synchronous write operation.

Determine if a failed NFS write is more or less impactful to our Rails app on `api-XX` VMs than a kernel panic and automatic reboot.  (Example: If the filesystem becomes read-only, then the panic+reboot is preferable because recovery requires no manual intervention.)

#### Method outline:

* Check that the NFS timeout really does follow the arithmetic outlined below (which is based on the nfs manpage, not based on empirical testing).  The two relevant mount options are: `timeo=50` (50 centiseconds = 5 seconds) and `retrans=2`.  The manpage says each retry linearly adds another `timeo` to the timeout, and 2 retries means 3 tries in total.  So: 1st try waits 5 seconds, 2nd try waits 10 seconds, 3rd try waits 15 seconds, then fail after a total patience of 5+10+15=30 seconds.
* On a non-production VM, try to do a *synchronous write* to an NFS file while sabotaging that write in some way that the NFS client is unaware of.  (Maybe a client-side iptables rule to drop outgoing or incoming NFS traffic?  Disabling the NIC would let the kernel know to sever the TCP connection, so that might not fail in the intended way.)  This test aims to synthetically confirm that we can reproduce the observed behavior.
* Adjust the kernel watchdog timeout (2 * `kernel.watchdog_thresh` = 20 seconds) to be more patient than the NFS timeout (30 seconds I think, see above).
* Repeat the synthetic test.  Does the VM fail the write instead of panic and reboot?  Is the NFS volume still mounted in read-write mode?
* Revert the sabotage.  Does the VM's NFS mount become usable again?
* If the above tests were done on one of our `api-XX` VMs, is the Rails app still functional without rebooting the VM?

#### Background:

In #7872 we have been tracking GCP VM spontaneous reboots.  A subset of those reboots are `soft lockup` kernel panics.  In the weeks since we started tracking these unplanned reboots, this particular flavor has only occurred on `api-XX` and `web-XX` VMs.  These VMs regularly use NFS volumes, and that might be relevant.

We have ample evidence that the GCP platform sometimes drops network connectivity to some or all network peers, often lasting for tens of seconds before recovering.  Some of these `soft lockup` events show signs of such a network connectivity disruption preceding the kernel panic.  So far **all** of these `soft lockup` events share [nearly identical kernel stack traces](https://gitlab.com/gitlab-com/gl-infra/infrastructure/issues/7872#note_227714232), suggesting these events have a common cause.  At the time of the panics, the hung process that was hogging a CPU (implicitly preventing that CPU's watchdog thread from running) was stalled waiting on a synchronous `write` system call.

As a [working hypothesis](https://gitlab.com/gitlab-com/gl-infra/infrastructure/issues/7872#note_227712046), that hung process's `write` syscall may leave the process in uninterruptible sleep, preventing other processes (including watchdog) from being scheduled on that vCPU.  We do not know what that `write` syscall's file descriptor refers to.  It could point to a file on NFS, a file on ext4, or a network socket.  Because this pathology has so far only affected hosts using NFS, that possibility may be more likely.

If the hung process is stalled while writing to NFS, then if we adjust the watchdog timer to be more patient than the filesystem's timeout, then the outcome should change from a kernel panic to a failed write.

A write failure should be logged by the kernel (i.e. reliably detectable and more clear to interpret than a kernel panic).  But we need to know if the failed write will lead to longer lasting application problems, since it would not automatically reboot the VM.

This issue is to test the effects of a failed NFS write on one of our `api-XX` VM, and determine if this outcome is:
* diagnostically useful
* preferable to a reboot from an availability standpoint


##### What is a `soft lockup`?

A `soft lockup` kernel panic is triggered by the kernel detecting that at least one of its CPUs appears to be hung.  The detection mechanism is that each processor (CPU core or vCPU) has a dedicated watchdog thread that resets a count-down timer each time it runs.  If any processor fails to run that watchdog thread before the timer reaches zero, the kernel takes this as a sign of extreme duress and possibly a bug, since normally the scheduler would easily be able to issue a time slice to the watchdog thread even under heavy load.  So the kernel panics, calling it a `soft lockup` event.",2.0
